rec-id,gender,gname,fname,postcode,age,occup
rec-000-dup-0,f,hannah,luckman,2906,a,4
rec-000-org,f,hannah,luckman,2906,a,3
rec-001-dup-0,f,leah,michaux,2614,s,5
rec-001-org,f,leah,michaux,2614,d,5
rec-002-dup-0,f,alanal,colquhoun,2615,h,2
rec-002-org,f,alana,colquhoun,2615,h,2
rec-003-dup-0,m,philp,sherriff,2617,d,3
rec-003-org,m,philip,sherriff,2617,d,3
rec-004-dup-0,f,samantha,hooe,2612,d,7
rec-004-org,f,samantha,hope,2612,d,7
rec-005-dup-0,f,sophi,wheatley,2614,g,5
rec-005-org,f,sophie,wheatley,2614,g,5
rec-006-dup-0,f,taliah,c0naghty,2615,d,8
rec-006-org,f,taliah,conaghty,2615,d,8
rec-007-dup-0,f,lilv,goetze,2602,a,1
rec-007-org,f,lily,goetze,2602,a,1
rec-008-dup-0,f,michaela,goodacre,2600,NA,5
rec-008-org,f,michaela,goodacre,2600,g,5
rec-009-dup-0,f,demie,trimmer,2902,g,5
rec-009-org,f,demie,trimmer,2902,h,5
rec-010-dup-0,f,lily,matthews,2903,NA,7
rec-010-org,f,lily,matthews,2903,f,7
rec-011-dup-0,f,chelsie,vlitsis,2906,h,5
rec-011-org,f,chelsie,vlitsis,2906,g,5
rec-012-dup-0,f,giaan,egan,2606,f,NA
rec-012-org,f,giaan,egan,2606,f,1
rec-013-dup-0,f,lauren,duits,2615,g,NA
rec-013-org,f,lauren,duits,2615,g,5
rec-014-dup-0,m,hayden,campbel,2905,k,5
rec-014-org,m,hayden,campbell,2905,k,5
rec-015-dup-0,f,jade,george,2602,s,2
rec-015-org,f,jade,george,2602,s,3
rec-016-dup-0,m,cooper,seqkirk,2605,f,6
rec-016-org,m,cooper,selkirk,2605,f,6
rec-017-dup-0,f,jade,lowe,2906,NA,2
rec-017-org,f,jade,lowe,2906,h,2
rec-018-dup-0,m,james,ferris,2617,NA,8
rec-018-org,m,james,ferris,2617,d,8
rec-019-dup-0,f,taylor,kampbell,2615,j,4
rec-019-org,f,taylor,campbell,2615,j,4
rec-020-dup-0,f,roberta,batijte,2902,g,8
rec-020-org,f,roberta,batiste,2902,g,8
rec-021-dup-0,m,jed,mitton,2906,d,4
rec-021-org,m,jed,mitton,2906,d,5
rec-022-dup-0,f,amber,clarke,2611,a,NA
rec-022-org,f,amber,clarke,2611,a,6
rec-023-dup-0,f,eva,wisby,2903,j,NA
rec-023-org,f,eva,wisby,2903,j,1
