rec-id,gender,gname,fname,postcode,age,occup
rec-000-dup-0,m,wliam,wurlof,2602,f,NA
rec-000-org,m,william,wurlod,2602,f,1
rec-001-dup-0,m,kaleb,wilde,2614,NA,7
rec-001-org,m,caleb,wilde,2614,a,6
rec-002-dup-0,m,heath,muillar,2615,NA,NA
rec-002-org,m,heath,millar,2615,g,5
rec-003-dup-0,f,gabriella,grlen,2617,NA,NA
rec-003-org,f,gabriella,green,2617,g,6
rec-004-dup-0,f,arkj,bellchamers,2913,h,1
rec-004-org,f,arki,bellchambers,2913,g,1
rec-005-dup-0,m,w'llliam,beattje,2914,s,3
rec-005-org,m,william,beattie,2914,s,2
rec-006-dup-0,f,liy,gad,2607,f,6
rec-006-org,f,lily,gade,2607,f,5
rec-007-dup-0,f,sopbie,faleting,2605,NA,8
rec-007-org,f,sophie,falting,2605,g,8
rec-008-dup-0,m,jak,menzies,2600,d,NA
rec-008-org,m,jake,menzies,2600,f,5
rec-009-dup-0,m,finri,slack-smith,2615,f,NA
rec-009-org,m,finn,slack-smith,2615,g,8
rec-010-dup-0,f,charlotte,campbel|,2617,NA,4
rec-010-org,f,charlotte,campbell,2617,d,2
rec-011-dup-0,m,luam,leong,2620,NA,NA
rec-011-org,m,liam,leong,2620,g,4
rec-012-dup-0,m,bensamin,laing,2906,s,6
rec-012-org,m,benjamin,laing,2906,d,7
rec-013-dup-0,f,tori,masin,2615,NA,9
rec-013-org,f,tori,mason,2615,g,8
rec-014-dup-0,m,mattvv,mkcarty,2614,g,2
rec-014-org,m,matthew,mccarthy,2614,g,1
rec-015-dup-0,m,william,tink,2614,NA,NA
rec-015-org,m,william,ting,2614,d,8
rec-016-dup-0,f,rubv,dicin,2612,j,7
rec-016-org,f,ruby,dixon,2612,j,8
rec-017-dup-0,m,liasm,georg,2607,d,1
rec-017-org,m,liam,george,2607,d,2
rec-018-dup-0,f,alespsandria,shadboit,2902,s,4
rec-018-org,f,alessandria,shadbolt,2902,s,3
rec-019-dup-0,f,hannab,grin,2618,f,2
rec-019-org,f,hannah,green,2618,d,2
rec-020-dup-0,f,chariotte,basti,2602,d,1
rec-020-org,f,charlotte,bastin,2602,d,2
rec-021-dup-0,f,emsoilu,kratschmrr,2607,h,2
rec-021-org,f,emiily,kratschmer,2607,g,2
rec-022-dup-0,m,zac,hron,2905,NA,7
rec-022-org,m,zac,heron,2905,f,6
rec-023-dup-0,f,eli2a,gatssola,2611,h,NA
rec-023-org,f,eliza,gazzola,2611,h,7
rec-024-dup-0,m,deakyri,vi11iers,2615,h,3
rec-024-org,m,deakyn,villiers,2615,h,4
rec-025-dup-0,m,lucka,bradshaw,2611,g,6
rec-025-org,m,luka,bradshaw,2611,f,5
rec-026-dup-0,m,jayden,bishodp,2606,g,NA
