rec-id,gender,gname,fname,postcode,age,occup
rec-000-dup-0,f,keorgia,dudgeon,2905,h,4
rec-000-org,f,georgia,dudgeon,2905,h,3
rec-001-dup-0,m,harrv,ryan,2906,NA,8
rec-001-org,m,harry,ryan,2906,j,8
rec-002-dup-0,m,zachnry,dichiera,2602,f,NA
rec-002-org,m,zachary,dichiera,2602,f,7
rec-003-dup-0,f,sybella,mcgrrgor,2905,f,3
rec-003-org,f,sybella,mcgregor,2905,g,3
rec-004-dup-0,f,jali,mayer,2905,g,NA
rec-004-org,f,zali,mayer,2905,g,8
rec-005-dup-0,m,david,mccathy,2905,g,NA
rec-005-org,m,david,mccarthy,2905,g,4
rec-006-dup-0,f,jaime,masom,2914,NA,8
rec-006-org,f,jaime,mason,2914,g,8
rec-007-dup-0,f,michelle,mulburn,2604,NA,5
rec-007-org,f,michelle,milburn,2604,g,5
rec-008-dup-0,m,zames,mohammod,2904,f,NA
rec-008-org,m,james,mohammod,2904,f,3
rec-009-dup-0,m,henrv,felmingham,2611,NA,5
rec-009-org,m,henry,felmingham,2611,a,5
rec-010-dup-0,f,lavla,loee,2607,d,5
rec-010-org,f,layla,lowe,2607,d,5
rec-011-dup-0,f,georgoa,sired,2612,j,6
rec-011-org,f,georgia,sires,2612,j,6
rec-012-dup-0,m,fin1ay,haythorpe,2617,f,NA
rec-012-org,m,finlay,haythorpe,2617,f,4
rec-013-dup-0,f,jacinta,white,2617,j,NA
rec-013-org,f,jacinta,white,2617,h,1
rec-014-dup-0,f,lyd:a,rowle,2905,s,2
rec-014-org,f,lydia,rowle,2905,d,2
rec-015-dup-0,m,anguz,kaylock,2604,d,NA
rec-015-org,m,angus,kaylock,2604,d,5
rec-016-dup-0,m,robert,zism,2602,f,1
rec-016-org,m,robert,zilm,2602,f,2
rec-017-dup-0,m,beau,clarke,2906,d,NA
rec-017-org,m,beau,clarke,2906,f,4
rec-018-dup-0,f,grace,vincent,2607,NA,NA
rec-018-org,f,grace,vincent,2607,g,1
rec-019-dup-0,f,alexsndra,matias,2604,h,3
rec-019-org,f,alexandra,matias,2604,g,3
rec-020-dup-0,f,taylor,rab,2904,NA,3
rec-020-org,f,taylor,rabe,2904,h,3
rec-021-dup-0,f,alexandra,godfrey,2617,j,NA
rec-021-org,f,alexandra,godfrey,2617,h,8
rec-022-dup-0,m,harrison,dixon,2904,NA,NA
rec-022-org,m,harrison,dixon,2904,d,5
rec-023-dup-0,f,ema,adzaip,2614,k,2
rec-023-org,f,emma,adzaip,2614,j,2
rec-024-dup-0,m,michael,donalddon,2615,NA,8
rec-024-org,m,michael,donaldson,2615,f,8
rec-025-dup-0,f,ema,mcnicholl,2611,s,2
rec-025-org,f,emma,mcnicholl,2611,d,2
rec-026-dup-0,f,annika,treforr0w,2617,d,NA
rec-026-org,f,annika,trevorrow,2617,d,1
rec-027-dup-0,f,jessica,mcclenland,2617,d,2
rec-027-org,f,jessica,mcclelland,2617,f,2
rec-028-dup-0,m,robkrt,nguyen,2602,g,5
rec-028-org,m,robert,nguyen,2602,g,6
rec-029-dup-0,m,christian,shelon,2617,NA,2
rec-029-org,m,christian,sheldon,2617,g,2
rec-030-dup-0,f,caitlim,blake,2905,s,3
rec-030-org,f,caitlin,blake,2905,d,3
rec-031-dup-0,f,diarna,webb,2604,j,8
rec-031-org,f,tiarna,webb,2604,j,7
rec-032-dup-0,m,kadin,samcewgcz,2617,f,4
rec-032-org,m,kadin,samcewicz,2617,g,4
rec-033-dup-0,m,flyn,crisci,2604,h,2
rec-033-org,m,flynn,crisci,2604,g,2
rec-034-dup-0,f,chelsea,zolyniack,2614,NA,7
rec-034-org,f,chelsea,zolyniak,2614,d,7
rec-035-dup-0,f,isabella,nkuyen,2611,g,5
rec-035-org,f,isabella,nguyen,2611,g,6
rec-036-dup-0,m,harrison,lukunlc,2600,NA,1
rec-036-org,m,harrison,lukunic,2600,g,1
rec-037-dup-0,m,nichola5,tronina,2615,k,8
rec-037-org,m,nicholas,tronina,2615,k,7
rec-038-dup-0,f,lucy,lowe,2615,NA,NA
rec-038-org,f,lucy,lowe,2615,g,2
rec-039-dup-0,m,levi,greem,2904,s,NA
rec-039-org,m,levi,green,2904,s,5
rec-040-dup-0,f,isabflla,moofy,2600,a,4
rec-040-org,f,isabella,moody,2600,a,4
rec-041-dup-0,m,coopr,campbejl,2614,d,8
rec-041-org,m,cooper,campbell,2614,d,8
rec-042-dup-0,m,logn,apted,2902,g,NA
rec-042-org,m,logan,apted,2902,g,8
rec-043-dup-0,f,jacvnta,koppan,2612,NA,3
rec-043-org,f,jacynta,koppan,2612,s,3
rec-044-dup-0,m,jaydem,haeusler,2906,NA,5
rec-044-org,m,jayden,haeusler,2906,d,5
rec-045-dup-0,f,xakirah,denwer,2614,NA,5
rec-045-org,f,shakirah,denwer,2614,f,5
rec-046-dup-0,m,jako1>,jalt,2602,g,7
rec-046-org,m,jakob,salt,2602,g,7
rec-047-dup-0,m,rhyy,bullock,2905,f,1
rec-047-org,m,rhys,bullock,2905,f,2
rec-048-dup-0,f,geor9ia,hilton,2617,f,3
rec-048-org,f,georgia,hilton,2617,f,2
rec-049-dup-0,f,sophie,longhurst,2614,h,5
rec-049-org,f,sophie,longhurst,2614,g,6
rec-050-dup-0,m,fynn,spallm,2611,k,1
rec-050-org,m,fynn,spall,2611,k,2
rec-051-dup-0,m,toby,grubb,2614,NA,NA
rec-051-org,m,toby,grubb,2614,h,2
rec-052-dup-0,m,hudson,jtanbury,2602,j,NA
rec-052-org,m,hudson,stanbury,2602,j,2
rec-053-dup-0,m,timonyhy,kellaah,2600,g,2
rec-053-org,m,timothy,kellar,2600,g,2
rec-054-dup-0,f,jacquelne,reif,2902,f,2
rec-054-org,f,jacqueline,reid,2902,f,2
rec-055-dup-0,f,kourtney,nguyen,2611,f,4
rec-055-org,f,courtney,nguyen,2611,f,3
rec-056-dup-0,f,isabelle,papage0rgiou,2604,f,NA
rec-056-org,f,isabelle,papageorgiou,2604,f,2
rec-057-dup-0,m,caib,tsout,2602,a,6
rec-057-org,m,cain,tsoutas,2602,a,6
rec-058-dup-0,m,etan,crouch,2602,d,7
rec-058-org,m,ethan,crouch,2602,d,6
rec-059-dup-0,m,bayley,nobke,2905,a,NA
rec-059-org,m,bayley,noble,2905,a,8
rec-060-dup-0,m,evan,dreckorw,2617,d,5
rec-060-org,m,evan,dreckow,2617,d,7
rec-061-dup-0,m,rily,flatrnan,2913,h,7
rec-061-org,m,riley,flatman,2913,h,7
rec-062-dup-0,m,ryvan,gilles,2606,g,9
rec-062-org,m,ryan,gilles,2606,g,8
rec-063-dup-0,m,barnay,clarke,2914,f,4
rec-063-org,m,barnaby,clarke,2914,g,4
rec-064-dup-0,f,annabelle,sedunary,2614,NA,NA
rec-064-org,f,annabelle,sedunary,2614,d,2
rec-065-dup-0,f,maggie,koleman,2603,NA,6
rec-065-org,f,maggie,coleman,2603,s,6
rec-066-dup-0,f,kiea,baccarun,2614,d,2
rec-066-org,f,kira,baccarin,2614,d,2
rec-067-dup-0,f,savannah,gu1ly,2617,s,2
rec-067-org,f,savannah,gully,2617,a,2
rec-068-dup-0,f,chloe,drechsier,2602,j,1
rec-068-org,f,chloe,drechsler,2602,g,1
rec-069-dup-0,m,nathan,nguyen,2913,NA,NA
rec-069-org,m,nathan,nguyen,2913,f,1
rec-070-dup-0,m,jake,paskoe,2617,a,NA
rec-070-org,m,jake,pascoe,2617,a,6
rec-071-dup-0,f,syann,lahet,2903,d,3
rec-071-org,f,sian,lahey,2903,d,3
rec-072-dup-0,f,rachel,riddick,2606,s,NA
rec-072-org,f,rachel,riddick,2606,d,3
rec-073-dup-0,m,thomss,dibhen,2904,h,5
rec-073-org,m,thomas,dibben,2904,h,5
rec-074-dup-0,f,page,fan reeuyk,2602,s,8
rec-074-org,f,paige,van reeuwyk,2602,s,8
rec-075-dup-0,f,jessie,carm0dy,2605,f,5
rec-075-org,f,jessie,carmody,2605,d,5
rec-076-dup-0,f,geoirgia,petersen,2615,h,2
rec-076-org,f,georgia,petersen,2615,g,2
rec-077-dup-0,m,noah,fogliano,2602,NA,NA
rec-077-org,m,noah,fogliano,2602,s,1
rec-078-dup-0,m,riley,knovvling,2605,f,4
rec-078-org,m,riley,knowling,2605,f,3
rec-079-dup-0,f,brooke,milar,2607,f,2
rec-079-org,f,brooke,millar,2607,d,2
rec-080-dup-0,m,josua,kahl-smith,2607,f,NA
rec-080-org,m,joshua,kahl-smith,2607,f,7
rec-081-dup-0,f,emlily,mackinlay,2903,NA,5
rec-081-org,f,emiily,mackinlay,2903,d,5
rec-082-dup-0,m,connr,morison,2604,g,2
rec-082-org,m,connor,morrison,2604,g,2
rec-083-dup-0,m,ridley,greem,2902,g,NA
rec-083-org,m,ridley,green,2902,g,4
rec-084-dup-0,f,claudla,shadbolt,2615,NA,2
rec-084-org,f,claudia,shadbolt,2615,d,2
rec-085-dup-0,f,cassanfra,moody,2602,k,NA
rec-085-org,f,cassandra,moody,2602,k,4
rec-086-dup-0,m,oliver,aldeeman,2611,g,NA
rec-086-org,m,oliver,alderman,2611,g,2
rec-087-dup-0,f,emiilv,gree,2605,j,1
rec-087-org,f,emiily,green,2605,j,1
rec-088-dup-0,m,thomas,viricent,2902,d,6
rec-088-org,m,thomas,vincent,2902,d,7
rec-089-dup-0,m,bradley,neelagana,2906,s,5
rec-089-org,m,bradley,neelagama,2906,s,4
rec-090-dup-0,f,brooke,spiser,2614,d,NA
rec-090-org,f,brooke,spicer,2614,d,4
rec-091-dup-0,f,pella,froglei,2904,g,6
rec-091-org,f,bella,frogley,2904,g,6
rec-092-dup-0,m,lyam,campbell,2606,g,6
rec-092-org,m,liam,campbell,2606,g,5
rec-093-dup-0,f,meg,vesthner,2905,f,1
rec-093-org,f,meg,veshner,2905,g,1
rec-094-dup-0,m,rhys,haacck,2617,f,1
rec-094-org,m,rhys,haack,2617,f,2
rec-095-dup-0,f,chaning,mcgregor,2607,s,5
rec-095-org,f,channing,mcgregor,2607,s,6
rec-096-dup-0,f,lairen,simmonds,2905,g,NA
rec-096-org,f,lauren,simmonds,2905,g,1
rec-097-dup-0,m,fergus,milbuahn,2614,g,NA
rec-097-org,m,fergus,milburn,2614,g,8
rec-098-dup-0,f,eron,blascvke,2905,s,4
rec-098-org,f,erin,blaschke,2905,s,4
rec-099-dup-0,f,pascale,xevchenko,2602,f,NA
rec-099-org,f,pascale,shevchenko,2602,f,3
rec-100-dup-0,m,enry,littlely,2913,k,NA
rec-100-org,m,henry,littlely,2913,k,8
rec-101-dup-0,f,katharhne,bassami,2611,h,3
rec-101-org,f,katharine,bassani,2611,h,3
rec-102-dup-0,m,oliver,whidson,2617,s,4
rec-102-org,m,oliver,whisson,2617,a,4
rec-103-dup-0,m,no5h,wardle,2600,a,NA
rec-103-org,m,noah,wardle,2600,a,5
rec-104-dup-0,f,chlo,bitmead,2913,g,3
rec-104-org,f,chloe,bitmead,2913,g,2
rec-105-dup-0,f,maddoson,wilkins,2606,h,7
rec-105-org,f,maddison,wilkins,2606,g,7
rec-106-dup-0,m,nicholas,lavender,2617,k,2
rec-106-org,m,nicholas,lavender,2617,j,1
rec-107-dup-0,m,kyle,wynme,2914,j,2
rec-107-org,m,kyle,wynne,2914,h,2
rec-108-dup-0,f,mikaya,povey,2614,s,4
rec-108-org,f,mikayla,povey,2614,d,4
rec-109-dup-0,m,christian,dobrzinsks,2913,k,8
rec-109-org,m,christian,dobrzinski,2913,j,8
rec-110-dup-0,f,shakira,mccrackex,2607,k,NA
rec-110-org,f,shakira,mccracken,2607,k,8
rec-111-dup-0,m,timpthy,bishop,2614,g,NA
rec-111-org,m,timothy,bishop,2614,g,7
rec-112-dup-0,m,thomaz,coppwrstone,2606,g,2
rec-112-org,m,thomas,copperstone,2606,g,2
rec-113-dup-0,m,michsel,mccarthy,2904,f,NA
rec-113-org,m,michael,mccarthy,2904,f,2
rec-114-dup-0,m,mitchekl,kevic,2906,s,6
rec-114-org,m,mitchell,kevic,2906,a,6
rec-115-dup-0,m,lucas,white,2607,d,NA
rec-115-org,m,lucas,white,2607,f,5
rec-116-dup-0,m,matthrw,mercae,2904,f,3
rec-116-org,m,matthew,mercae,2904,g,3
rec-117-dup-0,f,ebony,wavlls,2602,a,6
rec-117-org,f,ebony,walls,2602,a,5
rec-118-dup-0,f,alama,garden,2602,d,NA
rec-118-org,f,alana,garden,2602,d,5
rec-119-dup-0,m,riley,loww,2902,a,7
rec-119-org,m,riley,lowe,2902,a,8
rec-120-dup-0,f,georgia,shepherdson,2906,g,NA
rec-120-org,f,georgia,shepherdson,2906,h,5
rec-121-dup-0,f,tani,vvhite,2614,f,2
rec-121-org,f,tahni,white,2614,f,2
rec-122-dup-0,f,teagan,rotman,2611,NA,NA
rec-122-org,f,teagan,rotman,2611,h,3
rec-123-dup-0,m,luke,baenaby,2602,g,3
rec-123-org,m,luke,barnaby,2602,g,2
rec-124-dup-0,f,crystal,kravnz,2903,f,3
rec-124-org,f,crystal,kranz,2903,g,3
rec-125-dup-0,m,timothy,tonaldson,2603,NA,3
rec-125-org,m,timothy,donaldson,2603,s,3
rec-126-dup-0,m,leny,niznik,2612,NA,3
rec-126-org,m,levi,niznik,2612,g,3
rec-127-dup-0,f,olivia,clare,2903,h,2
rec-127-org,f,olivia,clarke,2903,h,1
rec-128-dup-0,f,keely,pighin,2615,NA,8
rec-128-org,f,keely,pighin,2615,d,6
rec-129-dup-0,m,dante,benshaw,2902,NA,8
rec-129-org,m,dante,henshaw,2902,d,8
rec-130-dup-0,m,james,goult,2615,NA,5
rec-130-org,m,james,goult,2615,f,4
rec-131-dup-0,f,cajtlin,nguyen,2615,f,3
rec-131-org,f,caitlin,nguyen,2615,f,2
rec-132-dup-0,f,matphilcle,ryan,2603,s,NA
rec-132-org,f,mathilde,ryan,2603,s,5
rec-133-dup-0,m,james,wiiling,2615,NA,1
rec-133-org,m,james,willing,2615,j,1
rec-134-dup-0,f,elizabeth,ferraah,2615,d,4
rec-134-org,f,elizabeth,ferrar,2615,d,5
rec-135-dup-0,f,sidonie,longhuyrst,2607,d,2
rec-135-org,f,sidonie,longhurst,2607,f,2
rec-136-dup-0,m,jebastian,hopw,2902,f,7
rec-136-org,m,sebastian,hope,2902,f,7
rec-137-dup-0,m,dylan,zpratt,2617,NA,8
rec-137-org,m,dylan,spratt,2617,g,8
rec-138-dup-0,f,madist0n,webb,2602,d,7
rec-138-org,f,madison,webb,2602,d,8
rec-139-dup-0,f,emiil,jolly,2902,d,NA
rec-139-org,f,emiily,jolly,2902,d,4
rec-140-dup-0,m,lachlan,neey,2611,s,3
rec-140-org,m,lachlan,newey,2611,s,2
rec-141-dup-0,m,deah,sheldon,2904,d,NA
rec-141-org,m,dean,sheldon,2904,d,3
rec-142-dup-0,m,james,sunderlanxd,2603,s,6
rec-142-org,m,james,sunderland,2603,a,6
rec-143-dup-0,m,hpenry,frew,2603,g,4
rec-143-org,m,henry,frew,2603,g,3
rec-144-dup-0,m,danpiel,artis,2611,d,8
rec-144-org,m,daniel,artis,2611,s,8
rec-145-dup-0,f,crystal,mi|lar,2615,h,8
rec-145-org,f,crystal,millar,2615,f,8
rec-146-dup-0,f,daylvh,collinson,2614,f,3
rec-146-org,f,taylah,collinson,2614,f,2
rec-147-dup-0,f,brigitte,colemari,2615,f,NA
rec-147-org,f,brigitte,coleman,2615,f,1
rec-148-dup-0,m,thomas,macgowan,2617,s,4
rec-148-org,m,thomas,macgowan,2617,a,6
rec-149-dup-0,f,victoria,hesen,2612,d,2
rec-149-org,f,victoria,hearn,2612,s,2
rec-150-dup-0,f,shalclra,clarke,2614,h,2
rec-150-org,f,shakira,clarke,2614,h,1
rec-151-dup-0,m,jarryd,kampbell,2617,s,NA
rec-151-org,m,jarryd,campbell,2617,s,2
rec-152-dup-0,m,alexander,rysn,2615,d,5
rec-152-org,m,alexander,ryan,2615,s,5
rec-153-dup-0,f,taylor,daviess,2615,g,NA
rec-153-org,f,taylor,daviess,2615,f,8
rec-154-dup-0,f,emna,green,2611,NA,2
rec-154-org,f,emma,green,2611,g,2
rec-155-dup-0,m,tai,matthes,2602,d,NA
rec-155-org,m,tai,matthews,2602,d,1
rec-156-dup-0,f,aimee,egadn,2615,a,4
rec-156-org,f,aimee,egan,2615,s,4
rec-157-dup-0,f,erin,sherr:ff,2617,NA,3
rec-157-org,f,erin,sherriff,2617,h,3
rec-158-dup-0,f,sara-louise,robson,2913,NA,NA
rec-158-org,f,sara-louise,robson,2913,g,5
rec-159-dup-0,m,finng,aufustiln,2614,j,3
rec-159-org,m,finn,augustijn,2614,j,3
rec-160-dup-0,m,jacob,cordirier,2902,k,9
rec-160-org,m,jacob,cordiner,2902,k,8
rec-161-dup-0,m,jayde,lanyon,2617,s,2
rec-161-org,m,jayde,lanyon,2617,d,1
rec-162-dup-0,m,mitchell,geoege,2614,g,2
rec-162-org,m,mitchell,george,2614,g,3
rec-163-dup-0,f,julia,stronace,2607,d,3
rec-163-org,f,julia,stronach,2607,d,2
rec-164-dup-0,f,gemma,taskovic,2905,NA,2
rec-164-org,f,gemma,taskovic,2905,j,1
rec-165-dup-0,m,oliuer,leon,2900,NA,4
rec-165-org,m,oliver,leon,2900,f,4
rec-166-dup-0,m,christopher,wang,2600,s,7
rec-166-org,m,christopher,wang,2600,d,8
rec-167-dup-0,f,isabella,morruson,2614,NA,4
rec-167-org,f,isabella,morrison,2614,g,4
rec-168-dup-0,f,sophie,mason,2906,NA,4
rec-168-org,f,sophie,mason,2906,d,5
rec-169-dup-0,f,saraj,green,2902,f,2
rec-169-org,f,sarah,green,2902,d,2
rec-170-dup-0,m,zachart,lowe,2602,g,1
rec-170-org,m,zachary,lowe,2602,f,1
rec-171-dup-0,f,siari,walklee,2600,g,5
rec-171-org,f,sian,walkley,2600,g,5
rec-172-dup-0,f,kelsey,dunlng,2905,f,NA
rec-172-org,f,kelsey,dunling,2905,f,1
rec-173-dup-0,f,ebony,herom,2903,NA,4
rec-173-org,f,ebony,heron,2903,g,4
rec-174-dup-0,m,joel,clarlce,2604,f,6
rec-174-org,m,joel,clarke,2604,f,5
