rec-id,gender,gname,fname,postcode,age,occup
rec-000-dup-0,f,ellen,sp:cer,2605,l,NA
rec-000-org,f,ellen,spicer,2605,k,1
rec-001-dup-0,m,caleb,scembri,2606,g,NA
rec-001-org,m,caleb,schembri,2606,f,4
rec-002-dup-0,m,warric,shirmer,2611,NA,4
rec-002-org,m,warrick,shirmer,2611,g,5
rec-003-dup-0,f,keeleyl,heyfs,2607,NA,5
rec-003-org,f,keeley,heyes,2607,d,5
rec-004-dup-0,m,dante,karxs,2612,k,NA
rec-004-org,m,dante,karpa,2612,g,4
rec-005-dup-0,f,chlpe,joraslafsky,2611,NA,3
rec-005-org,f,chloe,joraslafsky,2611,f,2
rec-006-dup-0,m,luke,crool,2605,NA,NA
rec-006-org,m,luke,crook,2605,h,1
rec-007-dup-0,f,apii,brozne,2605,s,2
rec-007-org,f,abii,browne,2605,s,3
rec-008-dup-0,m,thomas,mchufhes,2611,NA,2
rec-008-org,m,thomas,mchughes,2611,a,3
rec-009-dup-0,m,mikael,boecke,2905,NA,NA
rec-009-org,m,michael,boecke,2905,f,2
rec-010-dup-0,f,corir,wh'ltr,2905,h,2
rec-010-org,f,corie,white,2905,g,2
rec-011-dup-0,f,hanriah,rynarc2yk,2607,f,NA
rec-011-org,f,hannah,rybarczyk,2607,f,2
rec-012-dup-0,m,ljsm,kiibyr,2615,h,2
rec-012-org,m,liam,kilby,2615,h,1
rec-013-dup-0,m,jackspn,kassai,2914,NA,2
rec-013-org,m,jackson,kassai,2914,d,1
rec-014-dup-0,m,adrian,venahle,2602,h,6
rec-014-org,m,adrian,venable,2602,g,5
rec-015-dup-0,m,konstantinos,reee,2617,NA,NA
rec-015-org,m,konstantinos,rees,2617,d,2
rec-016-dup-0,m,lyam,matthes,2615,NA,3
rec-016-org,m,liam,matthews,2615,d,3
rec-017-dup-0,f,lilvy,vercd,2904,h,1
rec-017-org,f,lily,verco,2904,h,2
rec-018-dup-0,m,hsrry,nofble,2913,NA,4
rec-018-org,m,harry,noble,2913,f,4
rec-019-dup-0,m,hayde,dugdade,2913,s,5
rec-019-org,m,hayden,dugdale,2913,d,5
rec-020-dup-0,f,oliv'ls,sheperd,2602,NA,2
rec-020-org,f,olivia,shepherd,2602,g,2
rec-021-dup-0,f,tanyshaj,kretn,2600,d,4
rec-021-org,f,tanyshah,green,2600,d,5
rec-022-dup-0,m,sarn,mimter,2904,s,3
rec-022-org,m,sam,minter,2904,s,4
rec-023-dup-0,m,xarlte,hean,2602,h,1
rec-023-org,m,charlie,hearn,2602,h,2
rec-024-dup-0,f,elisa,berrymbn,2617,f,NA
rec-024-org,f,eliza,berryman,2617,f,2
rec-025-dup-0,f,moljie,kinnane,2913,NA,NA
rec-025-org,f,mollie,kinnane,2913,g,8
rec-026-dup-0,m,deyan,sanyy,2602,NA,8
rec-026-org,m,devan,santi,2602,a,8
rec-027-dup-0,f,shana,iobs,2614,NA,NA
rec-027-org,f,shana,ions,2614,g,1
rec-028-dup-0,f,elkim,lif5hsc1<,2602,d,7
rec-028-org,f,ellie,lifshack,2602,f,7
rec-029-dup-0,m,sett,buckmaster,2902,NA,2
rec-029-org,m,jett,buckmaster,2902,s,1
rec-030-dup-0,m,micgael,ckoelman,2913,d,NA
rec-030-org,m,michael,koelman,2913,d,2
rec-031-dup-0,m,mitche|<l,trankle,2615,d,NA
rec-031-org,m,mitchell,trankle,2615,s,2
rec-032-dup-0,m,alexarider,reid,2607,f,NA
rec-032-org,m,alexander,reid,2607,g,2
rec-033-dup-0,f,5opie,wsng,2906,g,3
rec-033-org,f,sophie,wang,2906,g,2
rec-034-dup-0,f,kitlyn,burford,2607,NA,NA
rec-034-org,f,kaitlyn,burford,2607,d,4
rec-035-dup-0,m,bodhi,snellimg,2913,f,NA
rec-035-org,m,bodhi,snelling,2913,g,4
rec-036-dup-0,f,zars,mstthews,2905,f,NA
rec-036-org,f,zara,matthews,2905,f,2
rec-037-dup-0,f,ruhy,hylamd,2904,g,NA
rec-037-org,f,ruby,hyland,2904,g,2
rec-038-dup-0,f,lia,peter5en,2612,d,6
rec-038-org,f,lia,petersen,2612,f,7
rec-039-dup-0,f,1ili,reost,2615,NA,3
rec-039-org,f,lily,reid,2615,f,3
rec-040-dup-0,m,mitchrll,robson,2615,f,NA
rec-040-org,m,mitchell,robson,2615,g,8
rec-041-dup-0,f,rubt,ruslng,2606,g,3
rec-041-org,f,ruby,rusling,2606,f,3
rec-042-dup-0,f,anelya,ma0m,2905,g,4
rec-042-org,f,amelia,mason,2905,g,3
rec-043-dup-0,m,j0shva,godfrey,2617,f,NA
