rec-id,gender,gname,fname,postcode,age,occup
rec-000-dup-0,f,chelsea,hindley,2611,a,NA
rec-000-org,f,chelsea,hindley,2611,a,3
rec-001-dup-0,f,kaitlyn,beattje,2905,s,6
rec-001-org,f,kaitlyn,beattie,2905,s,6
rec-002-dup-0,f,danicka,white,2905,d,2
rec-002-org,f,danika,white,2905,d,2
rec-003-dup-0,f,jemma,crouc,2904,f,1
rec-003-org,f,jemma,crouch,2904,f,1
rec-004-dup-0,m,coooer,clarke,2602,g,8
rec-004-org,m,cooper,clarke,2602,g,8
rec-005-dup-0,m,harry,donaldson,2607,h,6
rec-005-org,m,harry,donaldson,2607,h,7
rec-006-dup-0,f,bridget,kingsleu,2605,d,7
rec-006-org,f,bridget,kingsley,2605,d,7
rec-007-dup-0,f,olivia,angerson,2606,d,NA
rec-007-org,f,olivia,angerson,2606,d,6
rec-008-dup-0,m,samuwl,covino,2615,s,7
rec-008-org,m,samuel,covino,2615,s,7
rec-009-dup-0,f,rubi,roche,2611,a,6
rec-009-org,f,ruby,roche,2611,a,6
rec-010-dup-0,f,madeleine,burkevics,2615,g,3
rec-010-org,f,madeleine,burkevics,2615,f,3
rec-011-dup-0,m,jortan,brooker,2603,g,2
rec-011-org,m,jordan,brooker,2603,g,2
rec-012-dup-0,m,finn,mitton,2607,g,NA
rec-012-org,m,finn,mitton,2607,g,4
rec-013-dup-0,m,flyn,ekiert,2602,d,3
rec-013-org,m,flynn,ekiert,2602,d,3
rec-014-dup-0,m,william,clarke,2604,g,7
rec-014-org,m,william,clarke,2604,g,8
rec-015-dup-0,f,sarab,maclucas,2606,j,8
rec-015-org,f,sarah,maclucas,2606,j,8
rec-016-dup-0,m,2ac,trent,2611,d,3
rec-016-org,m,zac,trent,2611,d,3
rec-017-dup-0,f,holly,kallahan,2614,h,8
rec-017-org,f,holly,callahan,2614,h,8
rec-018-dup-0,f,emiiky,zbierski,2606,d,1
rec-018-org,f,emiily,zbierski,2606,d,1
rec-019-dup-0,m,simon,den tter,2605,d,3
rec-019-org,m,simon,den otter,2605,d,3
rec-020-dup-0,m,harrison,salas,2611,s,4
rec-020-org,m,harrison,salas,2611,s,3
rec-021-dup-0,f,gemaley,vincent,2611,s,7
rec-021-org,f,gemaley,vincent,2611,s,8
rec-022-dup-0,f,katelin,harringon,2607,g,8
rec-022-org,f,katelin,harrington,2607,g,8
rec-023-dup-0,m,carlin,donaldson,2603,s,3
rec-023-org,m,carlin,donaldson,2603,d,3
rec-024-dup-0,f,mekan,apsitis,2603,s,4
rec-024-org,f,megan,apsitis,2603,s,4
rec-025-dup-0,f,tara,caine,2614,g,3
rec-025-org,f,tara,caine,2614,g,4
rec-026-dup-0,m,traviz,schwetlik,2906,g,1
rec-026-org,m,travis,schwetlik,2906,g,1
rec-027-dup-0,f,charlotte,spargo,2902,h,1
rec-027-org,f,charlotte,spargo,2902,g,1
rec-028-dup-0,m,charlie,rundle,2905,d,NA
rec-028-org,m,charlie,rundle,2905,d,5
rec-029-dup-0,m,lucas,panneriburg,2913,j,2
rec-029-org,m,lucas,pannenburg,2913,j,2
rec-030-dup-0,m,gua,pounder,2905,h,7
rec-030-org,m,gus,pounder,2905,h,7
rec-031-dup-0,f,taylah,mcgregor,2601,NA,2
rec-031-org,f,taylah,mcgregor,2601,j,2
rec-032-dup-0,f,michaela,ballanryne,2611,h,1
rec-032-org,f,michaela,ballantyne,2611,h,1
rec-033-dup-0,m,thomas,hggins,2903,s,3
rec-033-org,m,thomas,huggins,2903,s,3
rec-034-dup-0,m,oscar,paulit,2607,d,5
rec-034-org,m,oscar,paulit,2607,f,5
rec-035-dup-0,m,brayden,green,2905,NA,1
rec-035-org,m,brayden,green,2905,g,1
rec-036-dup-0,m,kieran,maynard,2905,NA,7
rec-036-org,m,kieran,maynard,2905,g,7
rec-037-dup-0,f,jessica,derrert,2615,d,2
rec-037-org,f,jessica,derrett,2615,d,2
rec-038-dup-0,f,lily,gilfedder,2905,NA,2
rec-038-org,f,lily,gilfedder,2905,d,2
rec-039-dup-0,f,ruby,barnetson,2600,NA,4
rec-039-org,f,ruby,barnetson,2600,h,4
rec-040-dup-0,f,emma,maston,2611,g,1
rec-040-org,f,emma,mason,2611,g,1
rec-041-dup-0,m,nicholas,spratt,2602,j,NA
rec-041-org,m,nicholas,spratt,2602,j,1
rec-042-dup-0,f,natpalia,rothe,2614,s,3
rec-042-org,f,natalia,rothe,2614,s,3
rec-043-dup-0,m,cameron,paterson,2905,d,4
rec-043-org,m,cameron,paterson,2905,d,3
rec-044-dup-0,f,hol|y,matthews,2904,a,8
rec-044-org,f,holly,matthews,2904,a,8
rec-045-dup-0,f,sara,coleman,2602,d,5
rec-045-org,f,sara,coleman,2602,d,6
rec-046-dup-0,m,connor,jheldon,2602,g,1
rec-046-org,m,connor,sheldon,2602,g,1
rec-047-dup-0,f,seanna,berry,2611,f,1
rec-047-org,f,seanna,berry,2611,d,1
rec-048-dup-0,f,rachel,veanng,2614,g,5
rec-048-org,f,rachel,vearing,2614,g,5
rec-049-dup-0,f,madison,treumer,2617,f,3
rec-049-org,f,madison,treumer,2617,f,4
rec-050-dup-0,f,shona,graue,2617,NA,3
rec-050-org,f,shona,graue,2617,g,3
rec-051-dup-0,m,laclan,doogue,2913,d,3
rec-051-org,m,lachlan,doogue,2913,d,3
rec-052-dup-0,f,jessica,white,2905,h,8
rec-052-org,f,jessica,white,2905,g,8
rec-053-dup-0,m,joshua,behnke,2905,NA,1
rec-053-org,m,joshua,behnke,2905,f,1
rec-054-dup-0,f,tahlia,morrisom,2905,d,5
rec-054-org,f,tahlia,morrison,2905,d,5
