rec-id,gender,gname,fname,postcode,age,occup
rec-000-dup-0,m,daniwl,wilde,2904,d,1
rec-000-org,m,daniel,wilde,2904,d,1
rec-001-dup-0,m,dylan,paters0n,2605,j,3
rec-001-org,m,dylan,paterson,2605,j,3
rec-002-dup-0,m,michael,ho,2904,g,1
rec-002-org,m,michael,ho,2904,f,1
rec-003-dup-0,f,millie,white,2615,NA,7
rec-003-org,f,millie,white,2615,d,7
rec-004-dup-0,f,emma,osterman,2913,f,5
rec-004-org,f,emma,osterman,2913,d,5
rec-005-dup-0,f,lucy,seen,2602,d,3
rec-005-org,f,lucy,seen,2602,f,3
rec-006-dup-0,m,brendab,lydon,2902,g,2
rec-006-org,m,brendan,lydon,2902,g,2
rec-007-dup-0,m,corey,hagu,2602,j,7
rec-007-org,m,corey,hague,2602,j,7
rec-008-dup-0,f,yasm:n,webb,2906,d,4
rec-008-org,f,yasmin,webb,2906,d,4
rec-009-dup-0,m,riley,banelis,2604,d,5
rec-009-org,m,riley,banelis,2604,s,5
rec-010-dup-0,m,william,cenin,2611,d,6
rec-010-org,m,william,cenin,2611,d,5
rec-011-dup-0,f,mikhaili,paschalidis,2615,f,2
rec-011-org,f,mikhaili,paschalidis,2615,f,3
rec-012-dup-0,m,dale,egglestone,2602,NA,2
rec-012-org,m,dale,egglestone,2602,f,2
rec-013-dup-0,m,finlay,rtan,2605,a,6
rec-013-org,m,finlay,ryan,2605,a,6
rec-014-dup-0,m,xavier,colquhoun,2615,g,4
rec-014-org,m,xavier,colquhoun,2615,h,4
rec-015-dup-0,f,olivia,dent,2602,a,4
rec-015-org,f,olivia,dent,2602,a,3
rec-016-dup-0,f,madison,formichella,2617,d,3
rec-016-org,f,madison,formichella,2617,s,3
rec-017-dup-0,m,luca,hislpp,2615,f,5
rec-017-org,m,luca,hislop,2615,f,5
rec-018-dup-0,m,arrem,mcbryde,2605,f,1
rec-018-org,m,arren,mcbryde,2605,f,1
rec-019-dup-0,f,imogen,walley,2601,f,4
rec-019-org,f,imogen,walley,2601,f,5
rec-020-dup-0,f,isabelia,garcia,2611,j,1
rec-020-org,f,isabella,garcia,2611,j,1
rec-021-dup-0,f,tylah,forby,2604,g,2
rec-021-org,f,taylah,forby,2604,g,2
rec-022-dup-0,m,kyle,klekociuk,2903,f,3
rec-022-org,m,kyle,klekociuk,2903,d,3
rec-023-dup-0,m,cooper,witthoeft,2607,f,NA
rec-023-org,m,cooper,witthoeft,2607,f,1
rec-024-dup-0,f,lauren,coady,2604,f,NA
rec-024-org,f,lauren,coady,2604,f,2
rec-025-dup-0,m,joshua,psarcas,2914,f,2
rec-025-org,m,joshua,psaras,2914,f,2
rec-026-dup-0,m,rhys,grossmsn,2600,g,1
rec-026-org,m,rhys,grossman,2600,g,1
rec-027-dup-0,m,nicholas,grosser,2903,NA,6
rec-027-org,m,nicholas,grosser,2903,d,6
rec-028-dup-0,f,imogen,campbell,2602,a,5
rec-028-org,f,imogen,campbell,2602,a,4
rec-029-dup-0,m,nichoias,berry,2617,f,2
rec-029-org,m,nicholas,berry,2617,f,2
rec-030-dup-0,f,hayley,runde,2605,j,7
rec-030-org,f,hayley,rundle,2605,j,7
rec-031-dup-0,m,hamish,durr,2903,s,2
rec-031-org,m,hamish,durr,2903,d,2
rec-032-dup-0,f,aleesha,h0pe,2906,d,4
rec-032-org,f,aleesha,hope,2906,d,4
rec-033-dup-0,m,kyle,moody,2904,NA,3
rec-033-org,m,kyle,moody,2904,g,3
rec-034-dup-0,m,zachary,westerbeek,2607,f,NA
rec-034-org,m,zachary,westerbeek,2607,f,1
rec-035-dup-0,m,leon,gowling,2611,NA,4
rec-035-org,m,leon,gowling,2611,g,4
