rec-id,gender,gname,fname,postcode,age,occup
rec-000-dup-0,f,sophie,shertiff,2615,g,3
rec-000-org,f,sophie,sherriff,2615,f,5
rec-001-dup-0,f,emiili,beatton,2903,NA,NA
rec-001-org,f,emiily,beatton,2903,f,3
rec-002-dup-0,m,joshua,mercorells,2607,j,NA
rec-002-org,m,joshua,mercorella,2607,g,8
rec-003-dup-0,f,isabella,matthrws,2611,NA,NA
rec-003-org,f,isabella,matthews,2611,g,2
rec-004-dup-0,m,jaq,wylie,2902,NA,3
rec-004-org,m,jack,wyllie,2902,d,3
rec-005-dup-0,f,rulof,godfrey,2615,a,NA
rec-005-org,f,ruby,godfrey,2615,s,3
rec-006-dup-0,f,jenna,alderjon,2906,NA,NA
rec-006-org,f,jenna,alderson,2906,g,3
rec-007-dup-0,m,rily,bartel,2602,s,NA
rec-007-org,m,riley,bartel,2602,a,8
rec-008-dup-0,f,lmogen,wohltrnann,2914,g,NA
rec-008-org,f,imogen,wohltmann,2914,g,8
rec-009-dup-0,f,mikavla,ebert,2902,s,NA
rec-009-org,f,mikayla,ebert,2902,a,8
rec-010-dup-0,m,malakai,jefriks,2604,NA,3
rec-010-org,m,malakai,jeffries,2604,f,1
rec-011-dup-0,f,jorja,sellmer,2607,d,NA
rec-011-org,f,jorja,zellmer,2607,f,1
rec-012-dup-0,f,kiara,eyerett,2605,d,NA
rec-012-org,f,kiara,everett,2605,f,3
rec-013-dup-0,f,chloe,hite,2904,h,NA
rec-013-org,f,chloe,white,2904,j,2
rec-014-dup-0,m,chnstian,stranger,2606,NA,9
rec-014-org,m,christian,stranger,2606,a,8
rec-015-dup-0,f,nivole,caruana,2617,NA,NA
rec-015-org,f,nicole,caruana,2617,h,3
rec-016-dup-0,f,zie,churches,2612,a,6
rec-016-org,f,zoe,churches,2612,s,7
rec-017-dup-0,m,hgey,jefgr'led,2607,f,NA
rec-017-org,m,henry,jeffries,2607,f,3
rec-018-dup-0,m,doby,matthrws,2617,f,6
rec-018-org,m,toby,matthews,2617,f,5
rec-019-dup-0,m,jarrwt,hevford,2902,NA,5
rec-019-org,m,jarred,hefford,2902,d,5
rec-020-dup-0,f,gtace,gonzalez,2612,NA,3
rec-020-org,f,grace,gonzales,2612,s,3
rec-021-dup-0,f,brooke,hindlew,2913,f,1
rec-021-org,f,brooke,hindley,2913,d,2
rec-022-dup-0,f,annabek,slapw,2603,NA,2
rec-022-org,f,annabel,slape,2603,s,2
rec-023-dup-0,f,emiily,kalinoeski,2905,d,NA
rec-023-org,f,emiily,kalinowski,2905,f,2
rec-024-dup-0,f,phovne,grecn,2614,f,2
rec-024-org,f,phoebe,green,2614,f,3
rec-025-dup-0,m,phitllip,zubrinick,2606,NA,0
rec-025-org,m,phillip,zubrinick,2606,d,8
rec-026-dup-0,f,alezandra,wite,2611,f,NA
rec-026-org,f,alexandra,white,2611,f,5
rec-027-dup-0,m,joshus,holbum,2617,f,2
rec-027-org,m,joshua,holburn,2617,d,2
rec-028-dup-0,f,isabil,kalinowsi,2611,l,8
rec-028-org,f,isabel,kalinowski,2611,k,8
rec-029-dup-0,f,kristin,goclfrry,2617,f,NA
rec-029-org,f,kristin,godfrey,2617,g,1
rec-030-dup-0,m,msc,beazjey,2602,h,8
