rec-id,gender,gname,fname,postcode,age,occup
rec-000-dup-0,m,alexander,chifti,2604,g,NA
rec-000-org,m,alexander,chitti,2604,g,2
rec-001-dup-0,f,april,hiltpn,2903,d,4
rec-001-org,f,april,hilton,2903,d,3
rec-002-dup-0,m,jacob,nguyeb,2902,g,NA
rec-002-org,m,jacob,nguyen,2902,g,1
rec-003-dup-0,m,axtoxn,lebrique,2602,s,NA
rec-003-org,m,ashton,lebrique,2602,s,4
rec-004-dup-0,f,chevonne,kowald,2602,s,NA
rec-004-org,f,chevonne,kowald,2602,a,6
rec-005-dup-0,m,liasm,reid,2611,NA,7
rec-005-org,m,liam,reid,2611,a,7
rec-006-dup-0,f,lily,plumb,2606,NA,NA
rec-006-org,f,lily,plumb,2606,s,8
rec-007-dup-0,f,avla,mewett,2602,NA,3
rec-007-org,f,ayla,mewett,2602,g,3
rec-008-dup-0,f,javrne,vincentj,2903,d,6
rec-008-org,f,jayme,vincent,2903,d,6
rec-009-dup-0,f,annabe1le,lowry,2607,NA,7
rec-009-org,f,annabelle,lowry,2607,g,7
rec-010-dup-0,m,michael,wite,2615,g,3
rec-010-org,m,michael,white,2615,g,2
rec-011-dup-0,m,tyrone,dh0rpe,2913,g,1
rec-011-org,m,tyrone,thorpe,2913,g,2
rec-012-dup-0,f,katelin,marzrc,2607,l,1
rec-012-org,f,katelin,marzec,2607,k,1
rec-013-dup-0,m,benjamin,beattie,2904,NA,9
rec-013-org,m,benjamin,beattie,2904,h,8
rec-014-dup-0,f,monique,sells,2615,NA,5
rec-014-org,f,monique,sells,2615,d,4
rec-015-dup-0,m,george,full9rabe,2604,NA,5
rec-015-org,m,george,fullgrabe,2604,f,5
rec-016-dup-0,m,joshua,wehb,2617,d,7
rec-016-org,m,joshua,wehr,2617,d,8
rec-017-dup-0,f,teneille,broyker,2905,d,3
rec-017-org,f,teneille,brooker,2905,d,2
rec-018-dup-0,f,amelia,zvveifel,2902,f,NA
rec-018-org,f,amelia,zweifel,2902,f,2
rec-019-dup-0,m,bailey,wasson,2905,NA,NA
rec-019-org,m,bailey,wasson,2905,f,2
rec-020-dup-0,f,gabrielke,til|et,2606,f,2
rec-020-org,f,gabrielle,tiller,2606,f,2
rec-021-dup-0,f,ztephanie,stemper,2602,f,NA
rec-021-org,f,stephanie,stemper,2602,f,6
rec-022-dup-0,m,kieren,mo0dy,2914,k,NA
rec-022-org,m,kieren,moody,2914,k,2
rec-023-dup-0,f,kharlotte,clarl<e,2603,k,2
rec-023-org,f,charlotte,clarke,2603,k,2
rec-024-dup-0,f,hannah,garnety,2906,f,1
rec-024-org,f,hannah,garnett,2906,f,2
rec-025-dup-0,f,isabella,lodgr,2902,NA,6
rec-025-org,f,isabella,lodge,2902,k,6
rec-026-dup-0,m,adam,ryan,2617,g,1
rec-026-org,m,adam,ryan,2617,f,2
rec-027-dup-0,m,thomss,halchuk,2612,d,8
rec-027-org,m,thomas,halchuk,2612,d,7
rec-028-dup-0,m,blakston,mcpie,2604,g,2
rec-028-org,m,blakeston,mcphie,2604,g,2
rec-029-dup-0,f,anugir,oo,2605,NA,5
rec-029-org,f,angie,oo,2605,g,5
rec-030-dup-0,m,aiex,faehse,2905,a,NA
rec-030-org,m,alex,faehse,2905,a,3
rec-031-dup-0,m,james,aspinall,2913,NA,7
rec-031-org,m,james,aspinall,2913,h,6
rec-032-dup-0,m,bayden,peteesen,2611,f,2
rec-032-org,m,bayden,petersen,2611,f,3
rec-033-dup-0,m,blake,bahnix,2617,f,1
rec-033-org,m,blake,bahnisch,2617,f,2
rec-034-dup-0,m,hayden,miles,2617,h,NA
rec-034-org,m,hayden,miles,2617,g,1
rec-035-dup-0,f,jessics,gennner,2904,s,2
rec-035-org,f,jessica,genner,2904,s,2
rec-036-dup-0,m,chri5topher,brinsmead,2618,NA,7
rec-036-org,m,christopher,brinsmead,2618,k,7
rec-037-dup-0,m,blayke,lej,2605,f,7
rec-037-org,m,blayke,les,2605,g,7
rec-038-dup-0,f,emijly,campbell,2602,k,2
rec-038-org,f,emiily,campbell,2602,k,3
rec-039-dup-0,f,s:enna,nemeck,2602,d,2
rec-039-org,f,sienna,nemec,2602,d,2
rec-040-dup-0,f,brooke,campbeli,2603,s,5
rec-040-org,f,brooke,campbell,2603,s,4
rec-041-dup-0,m,michael,byer5,2900,NA,4
rec-041-org,m,michael,byers,2900,f,4
rec-042-dup-0,f,hokley,ryfn,2612,f,5
rec-042-org,f,holly,ryan,2612,f,5
rec-043-dup-0,f,emiili,pethers,2614,f,1
rec-043-org,f,emiily,pethers,2614,d,1
rec-044-dup-0,f,lara,schmidzer,2602,f,4
rec-044-org,f,lara,schmitzer,2602,d,4
rec-045-dup-0,m,camern,boyle,2602,h,5
rec-045-org,m,cameron,boyle,2602,g,5
rec-046-dup-0,m,jame6,whitters,2602,s,NA
rec-046-org,m,james,whitters,2602,s,8
rec-047-dup-0,m,stolimon,van lirn,2617,d,8
rec-047-org,m,solomon,van lien,2617,d,8
rec-048-dup-0,f,isabella,gowling,2615,NA,4
rec-048-org,f,isabella,gowling,2615,d,3
rec-049-dup-0,f,hannah,gepr9e,2602,h,6
rec-049-org,f,hannah,george,2602,g,6
rec-050-dup-0,m,samul,mcandrew,2605,f,3
rec-050-org,m,samuel,mcandrew,2605,d,3
rec-051-dup-0,m,william,verner,2602,NA,NA
rec-051-org,m,william,verner,2602,d,5
rec-052-dup-0,f,tayla,donald5n,2605,NA,1
rec-052-org,f,tayla,donaldson,2605,d,1
rec-053-dup-0,f,indiana,hawes,2913,f,4
rec-053-org,f,indiana,hawes,2913,d,5
rec-054-dup-0,f,vendula,orpwoot,2612,f,NA
rec-054-org,f,vendula,orpwood,2612,f,5
rec-055-dup-0,m,noaj,green,2902,NA,5
rec-055-org,m,noah,green,2902,k,5
rec-056-dup-0,m,lachlan,and,2617,a,5
rec-056-org,m,lachlan,hand,2617,s,5
rec-057-dup-0,f,emiili,walkley,2905,j,4
rec-057-org,f,emiily,walkley,2905,h,4
rec-058-dup-0,m,hyden,stoker,2617,s,NA
rec-058-org,m,hayden,stoker,2617,s,8
rec-059-dup-0,f,bianxa,camp,2611,s,7
rec-059-org,f,bianca,camp,2611,d,7
rec-060-dup-0,f,ambe,staton,2906,d,1
rec-060-org,f,amber,statton,2906,d,1
rec-061-dup-0,m,adam,hlnd,2904,g,1
rec-061-org,m,adam,hyland,2904,f,1
rec-062-dup-0,f,milayla,denho1m,2617,f,5
rec-062-org,f,mikayla,denholm,2617,f,5
rec-063-dup-0,f,aleixa,reit,2913,g,2
rec-063-org,f,aleisha,reid,2913,g,2
rec-064-dup-0,f,rose,po1mear,2606,h,1
rec-064-org,f,rosie,polmear,2606,h,1
rec-065-dup-0,m,jayden,lokopoulos,2612,d,NA
rec-065-org,m,jayden,loukopoulos,2612,d,2
rec-066-dup-0,m,ben,menzies,2603,f,NA
rec-066-org,m,ben,menzies,2603,g,8
rec-067-dup-0,m,lewgs,waller,2607,s,8
rec-067-org,m,lewis,waller,2607,d,8
rec-068-dup-0,m,joshua,de michele,2611,g,3
rec-068-org,m,joshua,de michele,2611,f,2
rec-069-dup-0,m,penedict,humphreys,2905,g,NA
rec-069-org,m,benedict,humphreys,2905,g,2
rec-070-dup-0,m,callum,white,2903,f,NA
rec-070-org,m,callum,white,2903,g,3
rec-071-dup-0,f,yadmin,paterson,2612,g,NA
rec-071-org,f,yasmin,paterson,2612,g,2
rec-072-dup-0,f,belunda,tai,2905,f,3
rec-072-org,f,belinda,tao,2905,f,3
rec-073-dup-0,f,istabella,moody,2611,NA,5
rec-073-org,f,isabella,moody,2611,g,5
rec-074-dup-0,m,reeve,zilrkn,2602,d,5
rec-074-org,m,reeve,zilm,2602,f,5
rec-075-dup-0,f,taala,schmitzer,2614,s,NA
rec-075-org,f,taalia,schmitzer,2614,s,4
rec-076-dup-0,m,jacib,mcvlly,2606,d,3
rec-076-org,m,jacob,mcvilly,2606,d,3
rec-077-dup-0,f,briiey,kirton,2615,s,2
rec-077-org,f,briley,kirton,2615,s,1
rec-078-dup-0,m,mattpeo,clarke,2617,f,6
rec-078-org,m,mattheo,clarke,2617,f,5
rec-079-dup-0,f,sarah,fran,2605,d,3
rec-079-org,f,sarah,frahn,2605,f,3
rec-080-dup-0,f,erin,brusr,2601,j,2
rec-080-org,f,erin,brus,2601,j,3
rec-081-dup-0,m,nichola5,wrbb,2604,h,6
rec-081-org,m,nicholas,webb,2604,h,6
rec-082-dup-0,m,kyr,needham,2607,j,2
rec-082-org,m,kye,needham,2607,g,2
rec-083-dup-0,m,oliuer,timperon,2611,NA,1
rec-083-org,m,oliver,timperon,2611,k,1
rec-084-dup-0,f,cor'le,revie,2913,s,6
rec-084-org,f,corie,revie,2913,d,6
rec-085-dup-0,m,kyl,jorge,2614,f,NA
rec-085-org,m,kyle,jorge,2614,f,6
rec-086-dup-0,m,luca,huxlev,2602,NA,6
rec-086-org,m,luca,huxley,2602,h,6
rec-087-dup-0,f,jarah,knynenurg,2605,j,8
rec-087-org,f,sarah,knynenburg,2605,j,8
rec-088-dup-0,f,emiily,annagan,2602,NA,6
rec-088-org,f,emiily,hannagan,2602,d,6
rec-089-dup-0,f,emiilt,royans,2617,NA,1
rec-089-org,f,emiily,royans,2617,f,1
rec-090-dup-0,f,layla,ryan,2602,s,6
rec-090-org,f,layla,ryan,2602,d,7
rec-091-dup-0,m,damiel,grierson,2614,f,1
rec-091-org,m,daniel,grierson,2614,g,1
rec-092-dup-0,m,braed0n,haskett,2903,NA,6
rec-092-org,m,braedon,haskett,2903,a,6
rec-093-dup-0,m,benjamin,va0,2900,f,NA
rec-093-org,m,benjamin,vaso,2900,f,2
rec-094-dup-0,m,zoel,pridetaux,2615,h,2
rec-094-org,m,joel,prideaux,2615,h,2
rec-095-dup-0,f,aimee,estcoutt,2904,s,4
rec-095-org,f,aimee,estcourt,2904,s,3
rec-096-dup-0,m,jakea,ryam,2601,d,6
rec-096-org,m,jake,ryan,2601,d,6
rec-097-dup-0,f,alex'ls,honeychurch,2906,d,NA
rec-097-org,f,alexis,honeychurch,2906,d,2
rec-098-dup-0,f,zar,green,2612,d,7
rec-098-org,f,zara,green,2612,d,5
rec-099-dup-0,f,mikhayla,coulson,2614,h,NA
rec-099-org,f,mikhayla,coulson,2614,g,7
rec-100-dup-0,m,christian,faheeborn,2913,g,NA
rec-100-org,m,christian,freeborn,2913,g,5
rec-101-dup-0,f,takara,woptton,2913,f,1
rec-101-org,f,takara,wotton,2913,g,1
rec-102-dup-0,m,marvus,ifflsnd,2904,h,7
rec-102-org,m,marcus,iffland,2904,h,7
rec-103-dup-0,m,macormack,wekman,2614,s,5
rec-103-org,m,macormack,wegman,2614,s,4
rec-104-dup-0,f,jessica,gowling,2904,d,7
rec-104-org,f,jessica,gowling,2904,f,8
rec-105-dup-0,m,eath,oovey,2615,d,2
rec-105-org,m,heath,povey,2615,d,2
rec-106-dup-0,f,che|sea,hobjon,2602,h,2
rec-106-org,f,chelsea,hobson,2602,h,2
rec-107-dup-0,m,jake,clarke,2612,NA,NA
rec-107-org,m,jake,clarke,2612,h,1
rec-108-dup-0,f,alijta,ballantvne,2611,a,8
rec-108-org,f,alisa,ballantyne,2611,a,8
rec-109-dup-0,f,madeleibe,vitjpatrick,2617,j,5
rec-109-org,f,madeleine,fitzpatrick,2617,j,5
rec-110-dup-0,f,eklouise,sedunary,2914,d,7
rec-110-org,f,ellouise,sedunary,2914,f,7
rec-111-dup-0,m,wi1liam,gully,2617,j,2
rec-111-org,m,william,gully,2617,k,2
rec-112-dup-0,m,henry,tilk'lard,2905,f,6
rec-112-org,m,henry,tilliard,2905,d,6
rec-113-dup-0,f,mikayla,pesc,2903,f,NA
rec-113-org,f,mikayla,pesch,2903,f,3
rec-114-dup-0,f,raquel,galvraith,2615,d,6
rec-114-org,f,raquel,galbraith,2615,d,7
rec-115-dup-0,f,keeley,rysn,2903,d,NA
rec-115-org,f,keeley,ryan,2903,d,5
rec-116-dup-0,f,samantha,smodki,2905,NA,1
rec-116-org,f,samantha,smolski,2905,f,1
rec-117-dup-0,m,dominoc,sheldon,2602,NA,3
rec-117-org,m,dominic,sheldon,2602,h,3
rec-118-dup-0,f,madvison,tippins,2913,h,3
rec-118-org,f,madison,tippins,2913,g,3
rec-119-dup-0,m,jame5,denholm,2606,f,5
rec-119-org,m,james,denholm,2606,d,5
rec-120-dup-0,f,ellaq,lowry,2606,a,5
rec-120-org,f,ella,lowry,2606,s,5
rec-121-dup-0,m,aidan,mccausland,2906,k,NA
rec-121-org,m,aidan,mccausland,2906,j,1
rec-122-dup-0,f,gabrilla,bowerman,2606,f,4
rec-122-org,f,gabriella,bowerman,2606,g,4
rec-123-dup-0,f,chloe,ko1eman,2900,j,2
rec-123-org,f,chloe,coleman,2900,k,2
rec-124-dup-0,m,jarryt,lowe,2615,NA,7
rec-124-org,m,jarryd,lowe,2615,a,7
rec-125-dup-0,m,aiden,hnna,2904,f,NA
rec-125-org,m,aiden,hanna,2904,f,5
rec-126-dup-0,f,asba,nguyen,2602,NA,8
rec-126-org,f,asha,nguyen,2602,s,8
rec-127-dup-0,m,nathapn,hobs0n,2905,g,3
rec-127-org,m,nathan,hobson,2905,g,3
rec-128-dup-0,f,sara,drech5tler,2617,g,NA
rec-128-org,f,sara,drechsler,2617,g,2
rec-129-dup-0,f,marianne,reid,2906,NA,6
rec-129-org,f,marianne,reid,2906,s,4
rec-130-dup-0,f,taakia,mccloskei,2905,s,8
rec-130-org,f,taalia,mccloskey,2905,s,8
rec-131-dup-0,f,miche|le,bloomfield,2913,d,NA
rec-131-org,f,michelle,bloomfield,2913,d,6
rec-132-dup-0,f,crystal,white,2913,NA,NA
rec-132-org,f,crystal,white,2913,f,3
rec-133-dup-0,m,loshua,lavender,2904,j,NA
rec-133-org,m,joshua,lavender,2904,j,2
rec-134-dup-0,m,shan,noaxk,2604,a,6
rec-134-org,m,shane,noack,2604,a,6
rec-135-dup-0,m,michael,noack,2600,NA,NA
rec-135-org,m,michael,noack,2600,h,3
rec-136-dup-0,m,liam,havelberg,2615,d,NA
rec-136-org,m,liam,havelberg,2615,f,2
rec-137-dup-0,f,jaxz,duft,2605,s,3
rec-137-org,f,jazz,tuft,2605,s,3
rec-138-dup-0,f,tara,gailis,2913,f,2
rec-138-org,f,tara,gailis,2913,d,1
rec-139-dup-0,f,fiona,patersom,2615,g,NA
rec-139-org,f,fiona,paterson,2615,g,3
rec-140-dup-0,f,shelby,goode,2603,f,NA
rec-140-org,f,shelby,goode,2603,d,4
rec-141-dup-0,m,marcis,vincent,2612,NA,8
rec-141-org,m,marcus,vincent,2612,s,8
rec-142-dup-0,f,hama,crisco,2615,s,5
rec-142-org,f,hanna,crisci,2615,s,5
rec-143-dup-0,m,jam:e,wiseman,2611,NA,1
rec-143-org,m,jamie,wiseman,2611,f,1
rec-144-dup-0,m,lyam,de wouych,2906,g,8
rec-144-org,m,liam,de wouytch,2906,g,8
rec-145-dup-0,m,harrison,herey,2905,NA,2
rec-145-org,m,harrison,hersey,2905,f,2
rec-146-dup-0,f,bella,kowald,2607,NA,2
rec-146-org,f,bella,kowald,2607,f,1
rec-147-dup-0,f,amy,mooeby,2905,NA,5
rec-147-org,f,amy,moorby,2905,d,5
rec-148-dup-0,m,deakon,tritell,2615,f,2
rec-148-org,m,deakin,tridgell,2615,f,2
rec-149-dup-0,f,nikita,whiteley,2614,h,NA
rec-149-org,f,nikita,whiteley,2614,g,1
rec-150-dup-0,m,ethari,lehane,2615,d,3
rec-150-org,m,ethan,lehane,2615,d,4
rec-151-dup-0,m,patrick,dizty,2617,NA,4
rec-151-org,m,patrick,ditty,2617,g,4
rec-152-dup-0,f,keeley,ranson,2904,NA,4
rec-152-org,f,keeley,ranson,2904,g,5
rec-153-dup-0,m,jaclc,wilde,2902,NA,3
rec-153-org,m,jack,wilde,2902,a,3
rec-154-dup-0,m,lucas,berrj,2913,f,NA
rec-154-org,m,lucas,berry,2913,f,4
rec-155-dup-0,f,alana,green,2902,d,NA
rec-155-org,f,alana,green,2902,f,5
rec-156-dup-0,f,phoebe,jolly,2602,s,4
rec-156-org,f,phoebe,jolly,2602,d,5
rec-157-dup-0,f,isabelle,whidh,2602,k,6
rec-157-org,f,isabelle,white,2602,k,5
rec-158-dup-0,m,tom,everet,2905,f,4
rec-158-org,m,tom,everett,2905,f,3
rec-159-dup-0,m,keegan,shepheed,2614,g,NA
rec-159-org,m,keegan,shepherd,2614,g,1
rec-160-dup-0,m,jau,akar,2611,a,5
rec-160-org,m,jai,akar,2611,a,6
rec-161-dup-0,m,shaun,coffey,2611,NA,5
rec-161-org,m,shaun,coffey,2611,d,4
rec-162-dup-0,f,louize,berry,2600,g,NA
rec-162-org,f,louise,berry,2600,g,3
rec-163-dup-0,f,rachael,greeri,2615,NA,5
rec-163-org,f,rachael,green,2615,d,5
rec-164-dup-0,m,jackson,huyssr,2602,NA,2
rec-164-org,m,jackson,huysse,2602,g,2
rec-165-dup-0,m,jarvis,mckerlie,2615,NA,6
rec-165-org,m,jarvis,mckerlie,2615,f,5
rec-166-dup-0,m,mattgew,herbert,2603,NA,2
rec-166-org,m,matthew,herbert,2603,f,2
rec-167-dup-0,m,william,gaspain,2606,d,NA
rec-167-org,m,william,gasparin,2606,d,5
rec-168-dup-0,f,madeleirie,bishrop,2607,s,8
rec-168-org,f,madeleine,bishop,2607,s,8
rec-169-dup-0,m,alex,pettiford,2611,NA,8
rec-169-org,m,alex,pettiford,2611,g,7
rec-170-dup-0,f,isabella,joly,2602,NA,4
rec-170-org,f,isabella,jolly,2602,j,4
rec-171-dup-0,m,connor,lyden,2617,NA,4
rec-171-org,m,connor,lyden,2617,g,5
rec-172-dup-0,f,diana,boase,2905,s,NA
rec-172-org,f,tiana,boase,2905,s,6
rec-173-dup-0,f,liiy,campbell,2615,a,NA
rec-173-org,f,lily,campbell,2615,a,6
rec-174-dup-0,m,jesse,matthews,2615,NA,1
rec-174-org,m,jesse,matthews,2615,f,2
rec-175-dup-0,m,callum,howie,2615,s,NA
rec-175-org,m,callum,howie,2615,d,8
rec-176-dup-0,m,tominic,daynond,2605,f,2
rec-176-org,m,dominic,daymond,2605,f,2
rec-177-dup-0,m,oliver,millr,2905,g,NA
rec-177-org,m,oliver,millar,2905,g,8
rec-178-dup-0,m,toby,hana,2614,a,NA
rec-178-org,m,toby,hanna,2614,a,6
rec-179-dup-0,f,laurrn,pereyra,2602,s,7
rec-179-org,f,lauren,pereyra,2602,s,8
rec-180-dup-0,f,emna,clota,2614,NA,4
rec-180-org,f,emma,clota,2614,g,4
rec-181-dup-0,m,alexannder,de fazi0,2611,f,2
rec-181-org,m,alexander,de fazio,2611,f,2
rec-182-dup-0,m,callum,steinbacher,2605,NA,NA
rec-182-org,m,callum,steinbacher,2605,d,2
rec-183-dup-0,f,sypella,sreinert,2615,s,3
rec-183-org,f,sybella,steinert,2615,s,3
rec-184-dup-0,f,mikayla,mcgregor,2905,d,3
rec-184-org,f,mikayla,mcgregor,2905,f,2
rec-185-dup-0,m,braiden,webv,2615,g,4
rec-185-org,m,braiden,webb,2615,g,5
rec-186-dup-0,m,marci,coleman,2615,j,7
rec-186-org,m,marco,coleman,2615,j,8
rec-187-dup-0,m,sm,cameorao,2611,g,2
rec-187-org,m,sam,cameirao,2611,g,2
rec-188-dup-0,m,jake,bwrry,2605,d,NA
rec-188-org,m,jake,berry,2605,d,4
rec-189-dup-0,f,emiiky,clarke,2604,NA,2
rec-189-org,f,emiily,clarke,2604,d,2
rec-190-dup-0,f,annabeyl,millar,2603,NA,1
rec-190-org,f,annabel,millar,2603,d,1
rec-191-dup-0,m,olifer,haupt,2615,f,NA
rec-191-org,m,oliver,haupt,2615,f,5
rec-192-dup-0,f,louise,reit,2607,f,1
rec-192-org,f,louise,reid,2607,f,2
rec-193-dup-0,f,bianca,spahiv,2602,h,6
rec-193-org,f,bianca,spahic,2602,h,5
rec-194-dup-0,f,amelvia,pringle,2615,h,NA
rec-194-org,f,amelia,pringle,2615,h,1
rec-195-dup-0,f,montanna,attle,2615,g,6
rec-195-org,f,montanna,attle,2615,f,5
rec-196-dup-0,f,e|ysse,henni,2905,s,6
rec-196-org,f,elysse,hennie,2905,s,6
rec-197-dup-0,f,leah,white,2602,f,3
rec-197-org,f,leah,white,2602,g,4
rec-198-dup-0,f,maddison,blackwell,2615,h,1
