rec-id,gender,gname,fname,postcode,age,occup
rec-000-dup-0,f,sia,chitti,2606,j,7
rec-000-org,f,sian,chitti,2606,j,8
rec-001-dup-0,m,tynan,harritngton,2607,NA,6
rec-001-org,m,tynan,harrington,2607,g,6
rec-002-dup-0,m,charles,mcauslan,2602,NA,3
rec-002-org,m,charles,mcauslan,2602,d,2
rec-003-dup-0,m,logan,dixpn,2904,f,3
rec-003-org,m,logan,dixon,2904,f,4
rec-004-dup-0,f,katelim,tiller,2913,j,6
rec-004-org,f,katelin,tiller,2913,j,5
rec-005-dup-0,f,montana,shadbold,2602,h,2
rec-005-org,f,montana,shadbolt,2602,g,2
rec-006-dup-0,m,jacob,zirsch,2617,s,NA
rec-006-org,m,jacob,ziersch,2617,s,2
rec-007-dup-0,f,phoebe,caruaa,2913,j,1
rec-007-org,f,phoebe,caruana,2913,k,1
rec-008-dup-0,f,caitljn,noyce,2611,j,NA
rec-008-org,f,caitlin,noyce,2611,j,3
rec-009-dup-0,m,james,braithwsite,2615,f,8
rec-009-org,m,james,braithwaite,2615,g,8
rec-010-dup-0,m,anthony,lesli,2600,NA,5
rec-010-org,m,anthony,leslie,2600,g,5
rec-011-dup-0,f,kambelkl,nrville,2607,g,5
rec-011-org,f,cambell,neville,2607,g,5
rec-012-dup-0,f,nemesia,green,2905,j,NA
rec-012-org,f,nemesia,green,2905,h,8
rec-013-dup-0,f,seana,reid,2902,h,NA
rec-013-org,f,seanna,reid,2902,h,1
rec-014-dup-0,m,simon,cutclivfe,2905,g,NA
rec-014-org,m,simon,cutcliffe,2905,g,8
rec-015-dup-0,m,rikey,quinton,2914,NA,1
rec-015-org,m,riley,quinton,2914,d,1
rec-016-dup-0,f,victoria,hazel,2603,s,8
rec-016-org,f,victoria,hazell,2603,s,7
rec-017-dup-0,m,lyam,coxon,2600,h,NA
rec-017-org,m,liam,coxon,2600,h,6
rec-018-dup-0,m,deakyn,steees,2607,j,NA
rec-018-org,m,deakyn,steers,2607,j,1
rec-019-dup-0,f,charlotte,tyaxk,2617,d,7
rec-019-org,f,charlotte,tyack,2617,d,8
rec-020-dup-0,m,alexarider,ckempe,2617,g,5
rec-020-org,m,alexander,kempe,2617,g,5
rec-021-dup-0,m,matyhew,philcox,2617,k,3
rec-021-org,m,matthew,philcox,2617,k,2
rec-022-dup-0,f,emiili,rlchmond,2607,j,1
rec-022-org,f,emiily,richmond,2607,j,1
rec-023-dup-0,f,isabelle,ga5kin,2614,j,NA
rec-023-org,f,isabelle,gaskin,2614,j,8
rec-024-dup-0,m,arcber,zil,2611,d,7
rec-024-org,m,archer,zilm,2611,d,7
rec-025-dup-0,m,riam,gilbertson,2611,f,4
rec-025-org,m,ryan,gilbertson,2611,d,4
rec-026-dup-0,m,mitchell,wykmanz,2612,s,5
rec-026-org,m,mitchell,wykmans,2612,d,5
rec-027-dup-0,m,conbor,noble,2617,f,6
rec-027-org,m,connor,noble,2617,g,6
rec-028-dup-0,f,emiily,peglidia,2615,a,7
rec-028-org,f,emiily,peglidis,2615,a,8
rec-029-dup-0,f,sarahs,frahn,2905,f,3
rec-029-org,f,sarsha,frahn,2905,d,3
rec-030-dup-0,m,anton,maytheqs,2605,d,NA
rec-030-org,m,anton,matthews,2605,d,2
rec-031-dup-0,m,ajay,cros5nan,2602,f,2
rec-031-org,m,ajay,crossman,2602,f,3
rec-032-dup-0,m,joshua,brooker,2906,f,4
rec-032-org,m,joshua,brooker,2906,g,5
rec-033-dup-0,f,paige,weldenhofer,2611,h,8
rec-033-org,f,paige,weidenhofer,2611,g,8
rec-034-dup-0,m,luke,pryeah,2902,d,5
rec-034-org,m,luke,pryer,2902,f,5
rec-035-dup-0,f,stephanie,cayoun,2612,NA,NA
rec-035-org,f,stephanie,cayoun,2612,k,3
rec-036-dup-0,f,etin,coleman,2602,NA,5
rec-036-org,f,erin,coleman,2602,s,5
rec-037-dup-0,f,teagan,dixori,2614,g,NA
rec-037-org,f,teagan,dixon,2614,g,7
rec-038-dup-0,m,rhett,godfrey,2615,NA,NA
rec-038-org,m,rhett,godfrey,2615,g,7
rec-039-dup-0,f,hannah,glass,2602,g,4
rec-039-org,f,hannah,glass,2602,f,3
rec-040-dup-0,f,lucy,denhokm,2602,h,7
rec-040-org,f,lucy,denholm,2602,g,7
rec-041-dup-0,f,samantha,mildrn,2603,s,4
rec-041-org,f,samantha,mildren,2603,s,3
rec-042-dup-0,f,demie,hyland,2617,h,9
rec-042-org,f,demie,hyland,2617,g,8
rec-043-dup-0,f,paige,tadier,2604,h,3
rec-043-org,f,paige,tadier,2604,g,2
rec-044-dup-0,m,dakota,wilkins,2600,NA,2
rec-044-org,m,dakota,wilkins,2600,g,1
rec-045-dup-0,m,zakhary,balchin,2611,NA,2
rec-045-org,m,zachary,balchin,2611,g,2
rec-046-dup-0,m,tat,fern,2902,f,4
rec-046-org,m,tate,ferri,2902,f,4
rec-047-dup-0,f,jessica,whire,2607,f,NA
rec-047-org,f,jessica,white,2607,f,7
rec-048-dup-0,m,kydan,singletob,2913,NA,8
rec-048-org,m,kydan,singleton,2913,d,8
rec-049-dup-0,f,aneabelle,garnsey,2905,g,1
rec-049-org,f,annabelle,garnsey,2905,h,1
rec-050-dup-0,f,chl0e,beattie,2614,h,5
rec-050-org,f,chloe,beattie,2614,h,6
rec-051-dup-0,f,brooke,coleman,2611,NA,NA
rec-051-org,f,brooke,coleman,2611,f,2
rec-052-dup-0,f,imoge,rundle,2905,NA,1
rec-052-org,f,imogen,rundle,2905,g,1
rec-053-dup-0,m,luca,mattgews,2612,a,NA
rec-053-org,m,luca,matthews,2612,a,8
rec-054-dup-0,f,amy,eg|iton,2605,NA,7
rec-054-org,f,amy,eglinton,2605,f,7
rec-055-dup-0,f,tasy,noble,2913,f,NA
rec-055-org,f,tansy,noble,2913,f,2
rec-056-dup-0,f,mya,ryan,2902,NA,NA
rec-056-org,f,mya,ryan,2902,d,6
rec-057-dup-0,m,thomdd,sell,2602,h,2
rec-057-org,m,thomas,snell,2602,h,2
rec-058-dup-0,m,lucast,wheatley,2905,f,2
rec-058-org,m,lucas,wheatley,2905,d,2
rec-059-dup-0,f,jessixa,samios,2905,g,NA
rec-059-org,f,jessica,samios,2905,g,6
rec-060-dup-0,f,petreece,clarke,2611,NA,NA
rec-060-org,f,petreece,clarke,2611,g,1
rec-061-dup-0,f,lynae,hoffman,2607,NA,1
rec-061-org,f,lynae,hoffman,2607,d,2
rec-062-dup-0,m,jacob,laung,2903,NA,5
rec-062-org,m,jacob,laing,2903,j,5
rec-063-dup-0,f,pakida,lodge,2602,g,1
rec-063-org,f,pakita,lodge,2602,g,2
rec-064-dup-0,f,issbella,glass,2612,g,2
rec-064-org,f,isabella,glass,2612,f,2
rec-065-dup-0,m,connor,leishiiian,2904,d,NA
rec-065-org,m,connor,leishman,2904,d,2
rec-066-dup-0,m,daniel,vi9,2904,h,7
rec-066-org,m,daniel,vig,2904,h,8
rec-067-dup-0,f,ema,karafilidis,2615,h,2
rec-067-org,f,emma,karafilidis,2615,h,1
rec-068-dup-0,m,joshu,petersen,2902,j,5
rec-068-org,m,joshua,petersen,2902,h,5
rec-069-dup-0,f,alya,renfrey,2615,NA,6
rec-069-org,f,alia,renfrey,2615,f,6
rec-070-dup-0,f,erib,yeomab,2605,d,3
rec-070-org,f,erin,yeoman,2605,d,3
rec-071-dup-0,m,eltwon,agius,2615,g,4
rec-071-org,m,elton,agius,2615,f,4
rec-072-dup-0,m,james,dargenio,2612,s,NA
rec-072-org,m,james,dargenio,2612,d,2
rec-073-dup-0,m,harry,clarke,2600,NA,3
rec-073-org,m,harry,clarke,2600,g,2
rec-074-dup-0,f,emma,archdasll,2611,NA,5
rec-074-org,f,emma,archdall,2611,d,5
rec-075-dup-0,f,willow,greei,2602,g,7
rec-075-org,f,willow,green,2602,g,8
rec-076-dup-0,m,gianmi,weller,2902,NA,6
rec-076-org,m,gianni,weller,2902,d,6
rec-077-dup-0,f,vvnessa,richmond,2906,f,3
rec-077-org,f,vanessa,richmond,2906,d,3
rec-078-dup-0,f,isabekla,dolari,2605,d,7
rec-078-org,f,isabella,dolan,2605,d,7
rec-079-dup-0,m,quibn,boase,2903,s,3
rec-079-org,m,quinn,boase,2903,a,3
rec-080-dup-0,m,jamrs,reimers,2602,g,NA
rec-080-org,m,james,reimers,2602,g,3
rec-081-dup-0,f,tarsya,willing,2614,NA,1
rec-081-org,f,tarshya,willing,2614,j,1
rec-082-dup-0,f,joselyn,gruvb,2615,a,8
rec-082-org,f,joselyn,grubb,2615,s,8
rec-083-dup-0,f,sophie,eglinton,2904,NA,NA
rec-083-org,f,sophie,eglinton,2904,d,6
rec-084-dup-0,f,annali5e,gunawan,2604,f,3
rec-084-org,f,annalise,gunawan,2604,f,2
rec-085-dup-0,f,ebony,copoola,2615,f,NA
rec-085-org,f,ebony,coppola,2615,f,5
rec-086-dup-0,f,isabella,mad0n,2617,NA,5
rec-086-org,f,isabella,mason,2617,g,5
rec-087-dup-0,f,pia,longo,2602,NA,2
rec-087-org,f,pia,longo,2602,g,1
rec-088-dup-0,m,james,elswordh,2614,k,NA
rec-088-org,m,james,elsworth,2614,k,2
rec-089-dup-0,f,mia,hobson,2902,j,NA
rec-089-org,f,mia,hobson,2902,g,8
rec-090-dup-0,m,baxtrr,campbell,2603,g,3
rec-090-org,m,baxter,campbell,2603,h,3
rec-091-dup-0,m,lachlan,wyet,2905,d,NA
rec-091-org,m,lachlan,wyeth,2905,d,1
rec-092-dup-0,f,lucy,bishop,2913,f,2
rec-092-org,f,lucy,bishop,2913,g,3
rec-093-dup-0,f,charlott,myles,2615,h,4
rec-093-org,f,charlotte,myles,2615,h,5
rec-094-dup-0,m,joel,rid,2902,h,7
rec-094-org,m,joel,reid,2902,h,6
rec-095-dup-0,m,thomas,stavde,2602,NA,3
rec-095-org,m,thomas,staude,2602,g,3
rec-096-dup-0,f,epony,weidenbach,2605,d,NA
rec-096-org,f,ebony,weidenbach,2605,d,1
rec-097-dup-0,f,isabella,mckarthy,2615,d,3
