rec-id,gender,gname,fname,postcode,age,occup
rec-000-dup-0,f,brooke,licitid,2614,s,8
rec-000-org,f,brooke,licitis,2614,s,8
rec-001-dup-0,m,shawn,willoughby-smith,2617,s,4
rec-001-org,m,shawn,willoughby-smith,2617,d,4
rec-002-dup-0,m,kve,mason,2905,s,2
rec-002-org,m,kye,mason,2905,s,2
rec-003-dup-0,f,eleanor,berry,2611,d,NA
rec-003-org,f,eleanor,berry,2611,d,8
rec-004-dup-0,m,jamws,campbell,2606,f,3
rec-004-org,m,james,campbell,2606,f,3
rec-005-dup-0,m,connor,eglinton,2604,s,NA
rec-005-org,m,connor,eglinton,2604,s,2
rec-006-dup-0,m,madon,nguyen,2606,d,2
rec-006-org,m,mason,nguyen,2606,d,2
rec-007-dup-0,f,sarah,andrae,2905,a,7
rec-007-org,f,sarah,andrae,2905,a,6
rec-008-dup-0,m,nathan,clarke,2611,f,3
rec-008-org,m,nathan,clarke,2611,d,3
rec-009-dup-0,m,jordsn,clarke,2615,s,8
rec-009-org,m,jordan,clarke,2615,s,8
rec-010-dup-0,f,danielle,stontman,2611,g,7
rec-010-org,f,danielle,stoneman,2611,g,7
rec-011-dup-0,m,joshkua,pascoe,2905,f,2
rec-011-org,m,joshua,pascoe,2905,f,2
rec-012-dup-0,m,sarod,musolino,2615,k,8
rec-012-org,m,jarod,musolino,2615,k,8
rec-013-dup-0,f,louise,mccarfhy,2607,d,1
rec-013-org,f,louise,mccarthy,2607,d,1
rec-014-dup-0,f,ebony,purdon,2602,NA,8
rec-014-org,f,ebony,purdon,2602,d,8
rec-015-dup-0,f,pia,whitme,2603,g,4
rec-015-org,f,pia,white,2603,g,4
rec-016-dup-0,f,georgia,rudd,2607,f,2
rec-016-org,f,georgia,rudd,2607,g,2
rec-017-dup-0,f,lacey,white,2603,s,4
rec-017-org,f,lacey,white,2603,s,3
rec-018-dup-0,m,jacob,brammv,2913,f,8
rec-018-org,m,jacob,brammy,2913,f,8
rec-019-dup-0,m,thomas,forwood,2602,h,8
rec-019-org,m,thomas,forwood,2602,g,8
rec-020-dup-0,m,nichplas,brain,2611,f,4
rec-020-org,m,nicholas,brain,2611,f,4
rec-021-dup-0,m,kyle,green,2617,g,NA
rec-021-org,m,kyle,green,2617,g,3
rec-022-dup-0,m,nichlas,ryan,2904,d,5
rec-022-org,m,nicholas,ryan,2904,d,5
rec-023-dup-0,f,rachel,geraghty,2902,NA,4
rec-023-org,f,rachel,geraghty,2902,d,4
rec-024-dup-0,m,jordan,reece,2602,d,2
rec-024-org,m,jordan,reece,2602,d,1
rec-025-dup-0,f,chelsea,tiller,2914,d,NA
rec-025-org,f,chelsea,tiller,2914,d,5
rec-026-dup-0,f,mollv,green,2603,g,2
rec-026-org,f,molly,green,2603,g,2
rec-027-dup-0,f,kiara,mason,2615,s,NA
rec-027-org,f,kiara,mason,2615,s,4
rec-028-dup-0,m,michael,staufenbiel,2902,h,4
rec-028-org,m,michael,staufenbiel,2902,g,4
rec-029-dup-0,f,alia,nieva,2903,h,NA
rec-029-org,f,alia,nieva,2903,h,8
rec-030-dup-0,f,tiana,lowr,2604,f,3
rec-030-org,f,tiana,lowe,2604,f,3
rec-031-dup-0,f,lara,mcneill,2904,g,2
rec-031-org,f,lara,mcneill,2904,g,1
rec-032-dup-0,m,finley,rot,2605,g,1
rec-032-org,m,finley,rota,2605,g,1
rec-033-dup-0,f,apii,radic,2902,a,8
rec-033-org,f,abii,radic,2902,a,8
rec-034-dup-0,m,tommy,braithwaite,2606,d,5
rec-034-org,m,tommy,braithwaite,2606,f,5
rec-035-dup-0,m,zac,grewn,2615,g,4
rec-035-org,m,zac,green,2615,g,4
rec-036-dup-0,f,xani,campbell,2904,d,NA
rec-036-org,f,xani,campbell,2904,d,1
rec-037-dup-0,f,elise,mason,2603,f,8
rec-037-org,f,elise,mason,2603,g,8
rec-038-dup-0,m,cooper,hajsell,2902,h,2
rec-038-org,m,cooper,hassell,2902,h,2
rec-039-dup-0,f,karli,fullgrabe,2615,NA,4
rec-039-org,f,karli,fullgrabe,2615,d,4
rec-040-dup-0,f,nacoya,reicl,2617,g,2
rec-040-org,f,nacoya,reid,2617,g,2
rec-041-dup-0,m,connor,oulford,2614,g,4
rec-041-org,m,connor,pulford,2614,g,4
rec-042-dup-0,f,emiily,milar,2617,a,3
rec-042-org,f,emiily,millar,2617,a,3
rec-043-dup-0,m,samuel,miltren,2611,g,2
rec-043-org,m,samuel,mildren,2611,g,2
rec-044-dup-0,m,lukw,alderman,2617,g,4
rec-044-org,m,luke,alderman,2617,g,4
rec-045-dup-0,m,maconjal,tiller,2602,d,2
rec-045-org,m,maconal,tiller,2602,d,2
rec-046-dup-0,m,jaj,mason,2600,d,1
rec-046-org,m,jai,mason,2600,d,1
rec-047-dup-0,f,isabella,riean,2905,d,6
rec-047-org,f,isabella,ryan,2905,d,6
rec-048-dup-0,f,lauren,campbelvl,2614,d,2
rec-048-org,f,lauren,campbell,2614,d,2
rec-049-dup-0,m,luke,rid,2904,f,8
rec-049-org,m,luke,reid,2904,f,8
rec-050-dup-0,f,jamilla,mccarthy,2611,g,4
rec-050-org,f,jamilla,mccarthy,2611,f,4
rec-051-dup-0,m,oliver,southgate,2906,f,1
rec-051-org,m,oliver,southgate,2906,f,2
rec-052-dup-0,f,chloe,stuybbs,2617,f,3
rec-052-org,f,chloe,stubbs,2617,f,3
rec-053-dup-0,f,hannah,dion,2602,d,3
rec-053-org,f,hannah,dixon,2602,d,3
rec-054-dup-0,m,riey,campbell,2611,f,2
rec-054-org,m,riley,campbell,2611,f,2
rec-055-dup-0,m,jami,garthwaite,2602,d,6
rec-055-org,m,jamie,garthwaite,2602,d,6
rec-056-dup-0,m,btody,wheatley,2913,f,2
rec-056-org,m,brody,wheatley,2913,f,2
rec-057-dup-0,m,joshua,caiiip,2617,g,1
rec-057-org,m,joshua,camp,2617,g,1
rec-058-dup-0,m,jarnes,neumann,2614,g,5
rec-058-org,m,james,neumann,2614,g,5
rec-059-dup-0,m,wilkiam,eves,2902,g,8
rec-059-org,m,william,eves,2902,g,8
rec-060-dup-0,f,macey,george,2620,a,NA
rec-060-org,f,macey,george,2620,a,8
rec-061-dup-0,m,joel,gazz0la,2615,d,6
rec-061-org,m,joel,gazzola,2615,d,6
rec-062-dup-0,m,william,tippins,2600,NA,2
rec-062-org,m,william,tippins,2600,d,2
rec-063-dup-0,f,samantha,paine,2600,g,2
rec-063-org,f,samantha,paine,2600,g,1
rec-064-dup-0,f,alexis,beal,2615,f,4
rec-064-org,f,alexis,beal,2615,d,4
rec-065-dup-0,m,alexander,noble,2602,f,4
rec-065-org,m,alexander,noble,2602,f,3
rec-066-dup-0,f,sara,tu,2603,g,NA
rec-066-org,f,sara,tu,2603,g,3
rec-067-dup-0,f,kylew,white,2606,f,2
rec-067-org,f,kylee,white,2606,f,2
rec-068-dup-0,f,alivia,miles,2612,h,2
rec-068-org,f,alivia,miles,2612,g,2
