rec-id,gender,gname,fname,postcode,age,occup
rec-000-dup-0,f,tavrlah,prie5y,2611,g,2
rec-000-org,f,taylah,priest,2611,g,1
rec-001-dup-0,m,si|as,jalt,2615,g,4
rec-001-org,m,silas,salt,2615,f,4
rec-002-dup-0,m,loxlan,greem,2602,NA,8
rec-002-org,m,lochlan,green,2602,g,8
rec-003-dup-0,m,kpl>e,netherton,2602,NA,NA
rec-003-org,m,kobe,netherton,2602,f,3
rec-004-dup-0,f,erin,fl00rs,2913,NA,1
rec-004-org,f,erin,flores,2913,g,2
rec-005-dup-0,m,korey,whiteley,2904,NA,NA
rec-005-org,m,corey,whiteley,2904,s,6
rec-006-dup-0,f,ebont,pazcoe,2605,h,NA
rec-006-org,f,ebony,pascoe,2605,h,5
rec-007-dup-0,f,stephariie,matthsevvs,2615,j,5
rec-007-org,f,stephanie,matthews,2615,k,5
rec-008-dup-0,f,hannah,ryam,2614,NA,NA
rec-008-org,f,hannah,ryan,2614,d,2
rec-009-dup-0,f,inclia,croker,2617,h,NA
rec-009-org,f,india,croker,2617,j,5
rec-010-dup-0,f,emioly,ckapo0r,2902,NA,8
rec-010-org,f,emiily,kapoor,2902,f,8
rec-011-dup-0,f,kira,vinent,2605,j,3
rec-011-org,f,kiera,vincent,2605,h,3
rec-012-dup-0,m,samueyl,penper,2906,NA,4
rec-012-org,m,samuel,pemper,2906,g,4
rec-013-dup-0,m,chrzstoan,ransom,2611,f,NA
rec-013-org,m,christian,ranson,2611,f,2
rec-014-dup-0,m,dasman,hudd,2903,NA,NA
rec-014-org,m,tasman,hudd,2903,g,4
rec-015-dup-0,m,teclem,white,2606,s,6
rec-015-org,m,declen,white,2606,a,5
rec-016-dup-0,f,madisin,jardine,2601,k,NA
rec-016-org,f,madison,jardine,2601,j,7
rec-017-dup-0,f,caitlin,kreen,2603,NA,NA
rec-017-org,f,caitlin,green,2603,h,2
rec-018-dup-0,m,joshua,lod9e,2602,h,NA
rec-018-org,m,joshua,lodge,2602,j,7
rec-019-dup-0,m,penjzin,tuir,2604,NA,3
rec-019-org,m,benjamin,tuit,2604,f,3
rec-020-dup-0,f,isabella,tsour5,2615,f,7
rec-020-org,f,isabella,tsouris,2615,h,8
rec-021-dup-0,m,stepheri,godgrey,2615,g,NA
rec-021-org,m,stephen,godfrey,2615,g,1
rec-022-dup-0,f,kiarneeo,ploomfield,2617,NA,4
rec-022-org,f,kiarnee,bloomfield,2617,s,4
rec-023-dup-0,f,kezyah,perry,2617,k,2
rec-023-org,f,keziah,berry,2617,j,2
rec-024-dup-0,f,ab1>y,haggettq,2602,s,NA
rec-024-org,f,abby,haggett,2602,s,8
rec-025-dup-0,m,lavjlan,cansfield-amith,2602,f,NA
rec-025-org,m,lachlan,cansfield-smith,2602,f,1
rec-026-dup-0,m,cobu,colec,2902,NA,6
rec-026-org,m,coby,colev,2902,f,6
rec-027-dup-0,f,haylev,letford,2614,NA,NA
rec-027-org,f,hayley,letford,2614,g,5
rec-028-dup-0,m,tomni-ie,egan,2604,NA,NA
rec-028-org,m,tommi-lee,egan,2604,g,4
rec-029-dup-0,m,sake,reeve5,2614,NA,2
rec-029-org,m,jake,rees,2614,j,2
rec-030-dup-0,f,elixa,paterson,2600,NA,NA
rec-030-org,f,eliza,paterson,2600,g,1
rec-031-dup-0,m,kyl,greenalgh,2607,k,NA
rec-031-org,m,kyle,greenhalgh,2607,k,3
rec-032-dup-0,m,zacharv,madon,2604,g,6
rec-032-org,m,zachary,mason,2604,g,5
rec-033-dup-0,f,emmwa,yem,2600,k,NA
rec-033-org,f,emma,yen,2600,k,7
rec-034-dup-0,m,chr'lstlan,boerry,2604,s,6
rec-034-org,m,christian,berry,2604,a,6
rec-035-dup-0,m,olicer,luckman,2913,NA,NA
rec-035-org,m,oliver,luckman,2913,j,6
rec-036-dup-0,f,claudua,borek,2904,d,NA
rec-036-org,f,claudia,borel,2904,d,5
rec-037-dup-0,f,meagam,purdo,2605,f,3
rec-037-org,f,meagan,purdon,2605,g,3
rec-038-dup-0,m,jai,gooclacre,2903,a,1
rec-038-org,m,jai,goodacre,2903,s,2
rec-039-dup-0,m,kyla,whibte,2913,j,2
rec-039-org,m,kyle,white,2913,g,2
rec-040-dup-0,m,mattew,twewdie,2600,k,NA
rec-040-org,m,matthew,tweedie,2600,k,3
rec-041-dup-0,m,mitcbell,campbell,2615,g,NA
rec-041-org,m,mitchell,campbell,2615,f,1
rec-042-dup-0,m,fynm,green,2617,f,4
rec-042-org,m,fynn,green,2617,d,5
rec-043-dup-0,f,alesnsra,matthwws,2903,d,NA
rec-043-org,f,alexandra,matthews,2903,d,2
rec-044-dup-0,m,thornas,derrett,2615,d,6
rec-044-org,m,thomas,derrett,2615,s,5
rec-045-dup-0,m,anthont,garloett,2904,s,NA
rec-045-org,m,anthony,garnett,2904,s,5
rec-046-dup-0,m,isaac,wellwr,2902,f,3
rec-046-org,m,isaac,weller,2902,g,2
rec-047-dup-0,f,alaria,ngyyen,2603,g,NA
rec-047-org,f,alana,nguyen,2603,g,2
rec-048-dup-0,m,zac,fuaco,2612,f,NA
rec-048-org,m,zac,fusco,2612,g,2
rec-049-dup-0,m,janie,farckell,2903,k,NA
rec-049-org,m,jamie,fardell,2903,k,4
rec-050-dup-0,m,lacglan,widdowson,2611,NA,NA
rec-050-org,m,lachlan,widdowson,2611,d,3
rec-051-dup-0,m,jakw,matthews,2617,NA,NA
rec-051-org,m,jake,matthews,2617,g,7
rec-052-dup-0,f,sienna,c|arke,2913,NA,1
rec-052-org,f,sienna,clarke,2913,g,2
rec-053-dup-0,m,liam,dixpl>,2603,s,NA
rec-053-org,m,liam,dixon,2603,d,3
rec-054-dup-0,m,sachln,rys,2611,NA,7
rec-054-org,m,sachin,ryan,2611,g,7
rec-055-dup-0,m,marcu5,kerkbof,2913,NA,8
rec-055-org,m,marcus,kerkhoff,2913,a,8
rec-056-dup-0,m,thomss,grukob,2617,g,NA
rec-056-org,m,thomas,grubb,2617,g,2
rec-057-dup-0,f,slya,white,2615,NA,NA
rec-057-org,f,alysha,white,2615,f,6
rec-058-dup-0,f,elly,clarl<e,2903,f,NA
rec-058-org,f,elly,clarke,2903,g,2
rec-059-dup-0,f,ela,whiteley,2600,NA,4
rec-059-org,f,ella,whiteley,2600,f,3
rec-060-dup-0,m,dant,timosori,2615,j,NA
rec-060-org,m,dante,timpson,2615,j,2
rec-061-dup-0,m,brodie,amprei,2607,NA,NA
rec-061-org,m,brodie,lamprey,2607,g,5
rec-062-dup-0,m,jvxe,lowen,2614,s,3
rec-062-org,m,jye,lowe,2614,d,3
rec-063-dup-0,m,coo0er,poumacko,2615,NA,8
rec-063-org,m,cooper,poumako,2615,a,8
rec-064-dup-0,m,jezse,beams,2913,d,2
rec-064-org,m,jesse,beams,2913,s,1
rec-065-dup-0,m,francesco,willcey,2611,f,1
rec-065-org,m,francesco,wilkey,2611,s,2
rec-066-dup-0,m,jamjes,kerslakte,2612,f,NA
rec-066-org,m,james,kerslake,2612,f,7
rec-067-dup-0,f,talia,mus0linp,2617,NA,NA
rec-067-org,f,talia,musolino,2617,f,5
rec-068-dup-0,f,isabels,loowe,2606,g,NA
rec-068-org,f,isabella,lowe,2606,g,6
rec-069-dup-0,m,joshua,sefelbauer,2617,NA,NA
rec-069-org,m,joshua,sedelbauer,2617,f,2
rec-070-dup-0,m,gvs,shailer,2602,g,2
rec-070-org,m,gus,shailer,2602,h,1
rec-071-dup-0,f,clodgh,bennirr,2611,NA,6
rec-071-org,f,clodagh,bennier,2611,a,6
rec-072-dup-0,f,taliab,chjappetta,2902,NA,4
rec-072-org,f,taliah,chiappetta,2902,h,4
rec-073-dup-0,f,izabwella,mcdelland,2606,NA,2
rec-073-org,f,isabella,mcclelland,2606,g,2
rec-074-dup-0,m,zacl<j,wyl1ie,2905,g,5
rec-074-org,m,jack,wyllie,2905,h,5
rec-075-dup-0,f,sarh,stanlwy,2615,NA,8
rec-075-org,f,sarah,stanley,2615,a,8
rec-076-dup-0,f,teehan,kap0,2605,j,NA
rec-076-org,f,teegan,kappe,2605,j,5
rec-077-dup-0,f,cares5e,rtsn,2617,h,NA
rec-077-org,f,caresse,ryan,2617,h,8
rec-078-dup-0,f,pteana,dibl>en,2600,NA,6
rec-078-org,f,breana,dibben,2600,f,6
rec-079-dup-0,f,tesd,rees,2905,NA,NA
rec-079-org,f,tess,rees,2905,f,3
rec-080-dup-0,f,keorgia,milkims,2600,j,7
rec-080-org,f,georgia,milkins,2600,j,6
rec-081-dup-0,m,joshua,ngumyen,2902,d,NA
rec-081-org,m,joshua,nguyen,2902,f,5
rec-082-dup-0,f,emiilv,bishop,2615,NA,NA
rec-082-org,f,emiily,bishop,2615,d,3
rec-083-dup-0,m,soshua,seen,2611,g,NA
rec-083-org,m,joshua,seen,2611,f,1
rec-084-dup-0,m,thomast,bordon,2602,NA,NA
rec-084-org,m,thomas,bordon,2602,s,1
rec-085-dup-0,m,cain,klarke,2904,NA,7
rec-085-org,m,cain,clarke,2904,s,6
rec-086-dup-0,m,benedvcd,green,2602,f,NA
rec-086-org,m,benedict,green,2602,g,4
rec-087-dup-0,m,finb,allsppp,2615,d,7
rec-087-org,m,finn,allsopp,2615,d,6
rec-088-dup-0,f,georgia,owje,2602,NA,5
rec-088-org,f,georgia,howie,2602,g,6
rec-089-dup-0,f,el>oby,leung,2604,NA,7
rec-089-org,f,ebony,leung,2604,f,6
rec-090-dup-0,m,lukast,cocme,2615,l,2
rec-090-org,m,lukas,cochrane,2615,h,2
rec-091-dup-0,m,nicbolas,angd,2902,NA,7
rec-091-org,m,nicholas,ang,2902,s,7
rec-092-dup-0,f,jessica,gru1>b,2612,NA,NA
rec-092-org,f,jessica,grubb,2612,a,6
rec-093-dup-0,f,madicpn,heerey,2600,NA,3
rec-093-org,f,madison,heerey,2600,g,4
rec-094-dup-0,f,kourtney,jolly,2600,NA,2
rec-094-org,f,courtney,jolly,2600,k,1
rec-095-dup-0,f,pazca1e,leaber,2905,NA,4
rec-095-org,f,pascale,leaver,2905,d,4
rec-096-dup-0,m,anthony,aujarl,2611,h,NA
rec-096-org,m,anthony,aujard,2611,j,5
rec-097-dup-0,m,jayy,loqe,2902,d,NA
rec-097-org,m,jayde,lowe,2902,d,1
rec-098-dup-0,m,gregori,klusle,2600,NA,2
rec-098-org,m,gregory,kluske,2600,g,2
rec-099-dup-0,m,nicholas,corclingley,2603,h,8
rec-099-org,m,nicholas,cordingley,2603,g,7
rec-100-dup-0,m,jo5hua,tebbutt,2605,NA,4
rec-100-org,m,joshua,tebbutt,2605,h,3
rec-101-dup-0,f,ruby,dudlev,2902,NA,5
rec-101-org,f,ruby,dudley,2902,a,6
rec-102-dup-0,m,natajn,filipovic,2607,s,NA
rec-102-org,m,nathan,filipovic,2607,d,6
rec-103-dup-0,m,bailei,kulss,2904,NA,1
rec-103-org,m,bailey,kulas,2904,g,1
rec-104-dup-0,f,alivia,greenhal9h,2617,NA,3
rec-104-org,f,alivia,greenhalgh,2617,s,2
rec-105-dup-0,f,oliva,goldsworthy,2615,d,NA
rec-105-org,f,olivia,goldsworthy,2615,f,6
rec-106-dup-0,f,brianns,white,2904,d,NA
rec-106-org,f,brianna,white,2904,f,5
rec-107-dup-0,m,jeirus,zelistko,2615,g,8
rec-107-org,m,jairus,zelisko,2615,f,8
rec-108-dup-0,f,kirra,rawlingse,2615,NA,5
rec-108-org,f,kirra,rawlings,2615,k,6
rec-109-dup-0,m,bedzain,9reen,2905,d,NA
rec-109-org,m,benjamin,green,2905,d,2
rec-110-dup-0,f,istabe1la,bradshaw,2606,f,NA
rec-110-org,f,isabella,bradshaw,2606,g,3
rec-111-dup-0,f,madisin,reif,2607,f,6
rec-111-org,f,madison,reid,2607,f,5
rec-112-dup-0,m,nosz,reid,2913,j,2
rec-112-org,m,noah,reid,2913,h,1
rec-113-dup-0,f,ai'lsa,fitzparrick,2614,f,5
rec-113-org,f,alisa,fitzpatrick,2614,d,5
rec-114-dup-0,m,pwter,tuckwell,2905,f,1
rec-114-org,m,peter,tuckwell,2905,d,2
rec-115-dup-0,f,elen,armiento,2615,NA,9
rec-115-org,f,ellen,armiento,2615,g,8
rec-116-dup-0,f,claudia,scarco,2600,NA,NA
rec-116-org,f,claudia,scarce,2600,d,1
rec-117-dup-0,f,zob,shelvock,2615,NA,NA
rec-117-org,f,zoe,shelvock,2615,h,4
rec-118-dup-0,m,jacok,boljer,2615,NA,1
rec-118-org,m,jack,boller,2615,h,1
rec-119-dup-0,m,ashtom,jomnmariva,2617,d,NA
rec-119-org,m,ashton,sommariva,2617,d,8
rec-120-dup-0,m,nichojss,calnawb,2905,NA,1
rec-120-org,m,nicholas,calnan,2905,d,1
rec-121-dup-0,f,mia,selvarsj,2905,a,1
rec-121-org,f,mia,selvaraj,2905,s,2
rec-122-dup-0,f,diahnee,bishop,2913,NA,1
rec-122-org,f,tiahnee,bishop,2913,h,2
rec-123-dup-0,f,neneh,emyrey,2602,NA,NA
rec-123-org,f,neneh,embrey,2602,f,3
rec-124-dup-0,m,midchelk,blajge,2902,f,NA
rec-124-org,m,mitchell,blake,2902,f,1
rec-125-dup-0,f,mondana,heidrich,2902,NA,1
rec-125-org,f,montana,heidrich,2902,f,2
rec-126-dup-0,f,jasmirie,lamprevpu,2602,g,NA
rec-126-org,f,jasmine,lamprey,2602,g,1
rec-127-dup-0,f,maua,nohdnopr,2605,g,NA
rec-127-org,f,maya,nohdnoor,2605,g,4
rec-128-dup-0,m,jaclc,nrksem,2602,d,NA
rec-128-org,m,jack,nelsen,2602,d,2
rec-129-dup-0,f,alyssa,harringtot,2906,NA,9
rec-129-org,f,alyssa,harrington,2906,d,8
rec-130-dup-0,f,tars,bradshawj,2607,d,NA
rec-130-org,f,tara,bradshaw,2607,d,5
rec-131-dup-0,m,brodee,fulr,2902,NA,5
rec-131-org,m,brodee,fule,2902,f,4
rec-132-dup-0,f,emiiky,ryan,2903,d,NA
rec-132-org,f,emiily,ryan,2903,s,1
rec-133-dup-0,f,caitkin,vvhite,2904,g,NA
rec-133-org,f,caitlin,white,2904,g,3
rec-134-dup-0,f,alessantra,hope,2602,NA,2
rec-134-org,f,alessandra,hope,2602,h,1
rec-135-dup-0,m,jy,peryman,2905,d,NA
rec-135-org,m,jai,berryman,2905,d,2
rec-136-dup-0,m,lathsm,belvinv,2902,d,NA
rec-136-org,m,latham,bevin,2902,d,4
rec-137-dup-0,m,timotjy,kang,2903,d,2
rec-137-org,m,timothy,kang,2903,f,1
rec-138-dup-0,f,gabrielka,laibg,2615,s,5
rec-138-org,f,gabriella,laing,2615,d,5
rec-139-dup-0,f,luky,reese,2604,NA,7
rec-139-org,f,lucy,reece,2604,d,7
rec-140-dup-0,m,jac1<,bloomfield,2605,NA,3
rec-140-org,m,jack,bloomfield,2605,d,2
rec-141-dup-0,m,jarran,aspei,2611,f,3
rec-141-org,m,zarran,aspey,2611,g,3
rec-142-dup-0,m,evam,collier,2615,h,NA
rec-142-org,m,evan,collier,2615,g,5
rec-143-dup-0,m,lachaz,grrwn,2614,f,NA
rec-143-org,m,lachlan,green,2614,f,1
rec-144-dup-0,f,lani,mil1ar,2904,f,4
rec-144-org,f,lani,millar,2904,d,3
rec-145-dup-0,f,an9elica,gamkin,2605,h,NA
rec-145-org,f,angelica,gamlin,2605,h,5
rec-146-dup-0,m,jaimes,clarlce,2602,NA,3
rec-146-org,m,james,clarke,2602,d,3
rec-147-dup-0,f,dabellw,camphej,2611,d,5
rec-147-org,f,danielle,campbell,2611,s,5
rec-148-dup-0,m,jotdain,th0rpe,2602,NA,2
rec-148-org,m,jordan,thorpe,2602,s,2
rec-149-dup-0,f,jade,van clen ho0gen,2614,d,NA
rec-149-org,f,jade,van den hoogen,2614,f,7
rec-150-dup-0,m,bertie,stanlev,2614,NA,NA
rec-150-org,m,bertie,stanley,2614,f,7
rec-151-dup-0,f,polky,jlaoe,2905,k,NA
rec-151-org,f,polly,slape,2905,k,3
rec-152-dup-0,m,jac,lovvre,2603,NA,8
rec-152-org,m,jack,lowe,2603,g,8
rec-153-dup-0,f,taya,hoffmsn,2606,NA,8
rec-153-org,f,tayah,hoffman,2606,g,8
rec-154-dup-0,f,ebong,denhgolm,2913,d,4
rec-154-org,f,ebony,denholm,2913,d,3
rec-155-dup-0,m,tomas,hi9get,2605,j,NA
rec-155-org,m,thomas,highet,2605,j,7
rec-156-dup-0,f,amv,perera,2611,f,2
rec-156-org,f,amy,pereyra,2611,d,2
rec-157-dup-0,m,benjamin,georye,2606,f,7
rec-157-org,m,benjamin,george,2606,d,8
rec-158-dup-0,m,shan,minter,2913,s,NA
rec-158-org,m,shawn,minter,2913,d,3
rec-159-dup-0,m,wilsos,mozywa,2905,d,NA
rec-159-org,m,wilson,moskwa,2905,d,4
rec-160-dup-0,f,madrleine,noack,2614,d,NA
rec-160-org,f,madeleine,noack,2614,f,1
rec-161-dup-0,f,jadmyn,lowe,2615,f,NA
rec-161-org,f,jasmyn,lowe,2615,d,2
rec-162-dup-0,m,blacle,green,2905,NA,NA
rec-162-org,m,blake,green,2905,f,2
rec-163-dup-0,f,olivia,dixn,2615,NA,4
rec-163-org,f,olivia,dixon,2615,d,3
rec-164-dup-0,f,mathiplde,gril1ett,2607,s,7
rec-164-org,f,mathilde,grillett,2607,s,6
rec-165-dup-0,f,alaba,myles,2611,d,NA
rec-165-org,f,alana,myles,2611,s,6
rec-166-dup-0,m,andew,locl,2615,g,NA
rec-166-org,m,andrew,lock,2615,g,2
rec-167-dup-0,m,willism,matthrws,2614,s,NA
rec-167-org,m,william,matthews,2614,s,5
rec-168-dup-0,f,jasnime,clark,2904,d,2
rec-168-org,f,jasmine,clarke,2904,d,1
rec-169-dup-0,f,masd'lson,verco,2602,f,NA
rec-169-org,f,maddison,verco,2602,g,2
rec-170-dup-0,m,harridon,hoixne,2618,f,NA
rec-170-org,m,harrison,holzner,2618,f,5
rec-171-dup-0,f,kadly,adzsip,2611,g,NA
rec-171-org,f,carly,adzaip,2611,g,8
rec-172-dup-0,m,hami5j,hite,2617,g,NA
rec-172-org,m,hamish,white,2617,g,1
rec-173-dup-0,m,cameron,mayfarcl,2905,NA,NA
rec-173-org,m,cameron,maynard,2905,d,8
rec-174-dup-0,f,sophue,haupt,2902,NA,3
rec-174-org,f,sophie,haupt,2902,f,4
rec-175-dup-0,m,nicjoias,loww,2913,f,NA
rec-175-org,m,nicholas,lowe,2913,f,2
rec-176-dup-0,m,willism,hammillc,2603,NA,6
rec-176-org,m,william,hammill,2603,f,6
rec-177-dup-0,m,koloe,vartel,2614,f,6
rec-177-org,m,kobe,bartel,2614,f,5
rec-178-dup-0,m,joes,gulli,2902,l,5
rec-178-org,m,joel,gully,2902,k,5
rec-179-dup-0,f,kristen,lokk,2905,NA,NA
rec-179-org,f,kristen,lock,2905,g,1
rec-180-dup-0,m,zoel,bvexs,2617,a,NA
rec-180-org,m,joel,byers,2617,a,6
rec-181-dup-0,f,carrien,talbeahg,2602,a,1
rec-181-org,f,carmen,talberg,2602,s,1
rec-182-dup-0,m,jacke,botejclu,2615,NA,6
rec-182-org,m,jake,boteju,2615,f,6
rec-183-dup-0,m,scotr,detid,2615,d,NA
rec-183-org,m,scott,dent,2615,d,5
rec-184-dup-0,f,jarlia,blsckwell,2906,NA,4
rec-184-org,f,zarlia,blackwell,2906,f,4
rec-185-dup-0,f,tiarna,vwn de kamp,2617,g,NA
rec-185-org,f,tiarna,van de kamp,2617,f,4
rec-186-dup-0,m,lwo,jtanlei,2617,d,6
rec-186-org,m,leo,stanley,2617,a,6
rec-187-dup-0,f,taal:a,van dok,2614,NA,NA
rec-187-org,f,taalia,van dok,2614,d,3
rec-188-dup-0,f,charlotte,aggrarwal,2615,a,NA
rec-188-org,f,charlotte,aggarwal,2615,s,6
rec-189-dup-0,f,chelsea,prain,2611,NA,NA
rec-189-org,f,chelsea,brain,2611,h,3
rec-190-dup-0,f,brooke,ge,2905,NA,5
rec-190-org,f,brooke,gen,2905,s,4
rec-191-dup-0,f,lany,singletom,2904,NA,2
rec-191-org,f,lani,singleton,2904,f,2
rec-192-dup-0,f,antrvva,burman,2615,s,NA
rec-192-org,f,anthea,burman,2615,a,6
rec-193-dup-0,f,isabe|la,weidenhofer,2606,d,NA
rec-193-org,f,isabella,weidenhofer,2606,f,5
rec-194-dup-0,f,moritama,kirsde,2614,NA,7
rec-194-org,f,montana,kirste,2614,s,7
rec-195-dup-0,f,emiilv,vurnejki,2606,s,NA
rec-195-org,f,emiily,vurneski,2606,s,2
rec-196-dup-0,m,noab,kozi0l,2606,d,NA
rec-196-org,m,noah,koziol,2606,d,3
rec-197-dup-0,f,ela,nevilje,2615,f,NA
rec-197-org,f,ella,neville,2615,f,8
rec-198-dup-0,m,nathsn,armviwld,2617,f,6
rec-198-org,m,nathan,armfield,2617,d,6
rec-199-dup-0,f,lydis,donakdtson,2611,NA,6
rec-199-org,f,lydia,donaldson,2611,f,6
rec-200-dup-0,f,kae,poxhalxl,2913,g,NA
rec-200-org,f,kate,boxhall,2913,g,1
rec-201-dup-0,m,hamish,fleed,2904,f,NA
rec-201-org,m,hamish,fleet,2904,g,5
rec-202-dup-0,m,vlynn,green,2904,s,8
rec-202-org,m,flynn,green,2904,d,7
rec-203-dup-0,f,alexa-roste,batusic,2602,g,NA
rec-203-org,f,alexa-rose,batusic,2602,f,4
rec-204-dup-0,m,harris0n,sefubaty,2612,d,4
rec-204-org,m,harrison,sedunary,2612,d,5
rec-205-dup-0,m,chrisxian,mcgregor,2611,NA,NA
rec-205-org,m,christian,mcgregor,2611,d,3
rec-206-dup-0,m,lachkan,heyes,2615,a,NA
rec-206-org,m,lachlan,heyes,2615,d,7
rec-207-dup-0,f,kyah,goadsdy,2617,f,NA
rec-207-org,f,kyah,goadsby,2617,d,8
rec-208-dup-0,f,macl<erixi,lambropoul0s,2913,NA,5
rec-208-org,f,mackenzi,lambropoulos,2913,d,5
rec-209-dup-0,f,danie1le,zbepherd,2614,k,NA
rec-209-org,f,danielle,shepherd,2614,k,1
