rec-id,gender,gname,fname,postcode,age,occup
rec-000-dup-0,f,anita,berrs,2615,j,7
rec-000-org,f,anita,berry,2615,h,7
rec-001-dup-0,m,benjamin,wbite,2905,s,9
rec-001-org,m,benjamin,white,2905,s,8
rec-002-dup-0,f,ezeni,eb1>,2606,d,5
rec-002-org,f,eleni,webb,2606,d,5
rec-003-dup-0,m,tim0thy,reid,2602,NA,8
rec-003-org,m,timothy,reid,2602,f,8
rec-004-dup-0,f,domeni9u,maye,2904,d,3
rec-004-org,f,domenique,mayer,2904,d,3
rec-005-dup-0,m,andrevv,coleman,2615,f,3
rec-005-org,m,andrew,coleman,2615,f,2
rec-006-dup-0,f,eva,clarkye,2607,d,1
rec-006-org,f,eva,clarke,2607,f,1
rec-007-dup-0,f,annabelle,artpymowycz,2902,NA,1
rec-007-org,f,annabelle,artymowycz,2902,j,1
rec-008-dup-0,m,kanw,crojswell,2904,d,5
rec-008-org,m,kane,crosswell,2904,d,5
rec-009-dup-0,f,isabelle,walkley,2617,h,6
rec-009-org,f,isabelle,walkley,2617,j,7
rec-010-dup-0,f,c0urtney,weller,2602,f,2
rec-010-org,f,courtney,weller,2602,g,2
rec-011-dup-0,f,emiily,clarke,2611,NA,1
rec-011-org,f,emiily,clarke,2611,f,2
rec-012-dup-0,m,jakrk,kreen,2903,s,6
rec-012-org,m,jack,green,2903,s,6
rec-013-dup-0,m,arren,tornich,2617,NA,1
rec-013-org,m,arren,tomich,2617,g,1
rec-014-dup-0,f,georfia,rees,2913,d,NA
rec-014-org,f,georgia,rees,2913,d,8
rec-015-dup-0,f,kate,weblo,2615,NA,6
rec-015-org,f,kate,webb,2615,f,6
rec-016-dup-0,f,taylah,bradsgaw,2615,NA,3
rec-016-org,f,taylah,bradshaw,2615,d,3
rec-017-dup-0,f,laura,berrv,2617,NA,5
rec-017-org,f,laura,berry,2617,g,5
rec-018-dup-0,m,nicholas,clarke,2906,g,NA
rec-018-org,m,nicholas,clarke,2906,f,6
rec-019-dup-0,f,roisin,clarke,2905,h,NA
rec-019-org,f,roisin,clarke,2905,g,5
rec-020-dup-0,m,harlsy,woodbyry,2906,d,2
rec-020-org,m,harley,woodbury,2906,d,2
rec-021-dup-0,f,emiily,mason,2612,NA,1
rec-021-org,f,emiily,mason,2612,s,2
rec-022-dup-0,m,nicholats,dakin,2615,f,2
rec-022-org,m,nicholas,dakin,2615,f,1
rec-023-dup-0,m,daniel,campbekl,2606,d,NA
rec-023-org,m,daniel,campbell,2606,d,3
rec-024-dup-0,f,eiiima,datlen,2612,NA,5
rec-024-org,f,emma,datlen,2612,f,5
rec-025-dup-0,m,james,miklar,2611,NA,5
rec-025-org,m,james,millar,2611,d,5
rec-026-dup-0,m,bailey,azzopardi-willyams,2604,s,5
rec-026-org,m,bailey,azzopardi-williams,2604,s,4
rec-027-dup-0,f,graceb,stanley,2615,f,NA
rec-027-org,f,grace,stanley,2615,f,1
rec-028-dup-0,m,kieeam,rocca,2602,j,NA
rec-028-org,m,kieran,rocca,2602,j,1
rec-029-dup-0,f,kiera,de anhelis,2602,NA,2
rec-029-org,f,kiera,de angelis,2602,f,2
rec-030-dup-0,m,thomas,clarke,2914,NA,4
rec-030-org,m,thomas,clarke,2914,f,3
rec-031-dup-0,f,jessia,whsite,2614,h,7
rec-031-org,f,jessica,white,2614,h,7
rec-032-dup-0,f,sarah,clarr,2611,f,7
rec-032-org,f,sarah,clarke,2611,g,7
rec-033-dup-0,m,jordsn,barel,2905,s,6
