rec-id,gender,gname,fname,postcode,age,occup
rec-000-dup-0,f,isabells,marinos,2903,d,5
rec-000-org,f,isabella,marinos,2903,d,5
rec-001-dup-0,m,oscar,edson,2602,s,5
rec-001-org,m,oscar,edson,2602,d,5
rec-002-dup-0,m,sakariah,mildren,2615,f,5
rec-002-org,m,zakariah,mildren,2615,f,5
rec-003-dup-0,m,hugo,hand,2903,h,3
rec-003-org,m,hugo,hand,2903,g,3
rec-004-dup-0,m,kyle,wiseman,2602,NA,2
rec-004-org,m,kyle,wiseman,2602,f,2
rec-005-dup-0,m,kyl,everett,2607,s,4
rec-005-org,m,kyle,everett,2607,s,4
rec-006-dup-0,f,simone,beuteker,2603,a,6
rec-006-org,f,simone,beudeker,2603,a,6
rec-007-dup-0,f,bro0ke,cossich,2605,j,6
rec-007-org,f,brooke,cossich,2605,j,6
rec-008-dup-0,m,hamisb,campbell,2607,g,2
rec-008-org,m,hamish,campbell,2607,g,2
rec-009-dup-0,f,emiily,menziez,2602,h,2
rec-009-org,f,emiily,menzies,2602,h,2
rec-010-dup-0,m,harrison,quinsey,2617,d,NA
rec-010-org,m,harrison,quinsey,2617,d,1
rec-011-dup-0,f,alisa,hagenbruch,2605,s,5
rec-011-org,f,alisa,hagenbruch,2605,s,6
rec-012-dup-0,f,sophie,campbell,2617,g,3
rec-012-org,f,sophie,campbell,2617,f,3
rec-013-dup-0,m,lochlan,boulter,2605,h,2
rec-013-org,m,lochlan,boulter,2605,j,2
rec-014-dup-0,m,samuel,everett,2600,h,NA
rec-014-org,m,samuel,everett,2600,h,1
rec-015-dup-0,f,molli,green,2602,f,7
rec-015-org,f,molly,green,2602,f,7
rec-016-dup-0,m,william,eilander,2606,f,5
rec-016-org,m,william,eilander,2606,f,6
rec-017-dup-0,m,timothy,campbell,2905,g,2
rec-017-org,m,timothy,campbell,2905,g,3
rec-018-dup-0,f,ashleigh,webub,2605,j,1
rec-018-org,f,ashleigh,webb,2605,j,1
rec-019-dup-0,m,reeve,gessber,2602,d,3
rec-019-org,m,reeve,gessner,2602,d,3
rec-020-dup-0,m,callum,blake,2603,d,2
rec-020-org,m,callum,blake,2603,f,2
rec-021-dup-0,f,sascha,kammermann,2611,d,NA
rec-021-org,f,sascha,kammermann,2611,d,6
rec-022-dup-0,m,william,matthews,2612,f,NA
rec-022-org,m,william,matthews,2612,f,7
rec-023-dup-0,f,talia,dowlinf-hanson,2614,j,3
rec-023-org,f,talia,dowling-hanson,2614,j,3
rec-024-dup-0,f,hamnah,gilbertson,2600,g,2
rec-024-org,f,hannah,gilbertson,2600,g,2
rec-025-dup-0,f,makayla,hanf,2611,d,4
rec-025-org,f,makayla,hand,2611,d,4
rec-026-dup-0,m,edward,clar1<e,2618,f,2
rec-026-org,m,edward,clarke,2618,f,2
rec-027-dup-0,m,nathan,jollu,2903,f,7
rec-027-org,m,nathan,jolly,2903,f,7
rec-028-dup-0,f,caitlin,gaskin,2604,NA,7
rec-028-org,f,caitlin,gaskin,2604,g,7
rec-029-dup-0,m,liam,vrahn,2615,g,7
rec-029-org,m,liam,frahn,2615,g,7
rec-030-dup-0,f,jarah,whiteway,2905,g,6
rec-030-org,f,sarah,whiteway,2905,g,6
rec-031-dup-0,f,erin,chandler,2614,g,5
rec-031-org,f,erin,chandler,2614,f,5
rec-032-dup-0,m,jacob,nkuyen,2600,d,5
rec-032-org,m,jacob,nguyen,2600,d,5
rec-033-dup-0,m,kyle,thorpr,2604,h,2
rec-033-org,m,kyle,thorpe,2604,h,2
rec-034-dup-0,f,chloe,mason,2615,a,2
rec-034-org,f,chloe,mason,2615,a,3
rec-035-dup-0,f,eather,lowe,2615,f,1
rec-035-org,f,heather,lowe,2615,f,1
rec-036-dup-0,m,anton,jolly,2604,f,5
rec-036-org,m,anton,jolly,2604,g,5
rec-037-dup-0,m,lachlan,summers-pullin,2905,NA,7
rec-037-org,m,lachlan,summers-pullin,2905,g,7
rec-038-dup-0,f,mia,povey,2600,g,1
rec-038-org,f,mia,povey,2600,g,2
rec-039-dup-0,f,bianca,rump,2600,a,NA
rec-039-org,f,bianca,rump,2600,a,6
rec-040-dup-0,m,michel,stephenson,2611,j,1
rec-040-org,m,michael,stephenson,2611,j,1
rec-041-dup-0,m,briney,mckirdy,2913,f,2
rec-041-org,m,brinley,mckirdy,2913,f,2
rec-042-dup-0,m,nicholas,birkin,2914,NA,2
rec-042-org,m,nicholas,birkin,2914,j,2
rec-043-dup-0,m,lukr,nabialek,2605,d,2
rec-043-org,m,luke,nabialek,2605,d,2
rec-044-dup-0,f,caitlin,green,2902,d,NA
rec-044-org,f,caitlin,green,2902,d,5
rec-045-dup-0,f,emiily,radovic,2905,f,3
rec-045-org,f,emiily,radovic,2905,f,2
rec-046-dup-0,f,sasckia,rawlings,2603,f,5
rec-046-org,f,saskia,rawlings,2603,f,5
rec-047-dup-0,f,elly,wilde,2617,NA,8
rec-047-org,f,elly,wilde,2617,g,8
rec-048-dup-0,m,luke,reid,2614,NA,2
rec-048-org,m,luke,reid,2614,g,2
rec-049-dup-0,m,joh,emerton,2611,a,3
rec-049-org,m,john,emerton,2611,a,3
rec-050-dup-0,m,jack,white,2914,d,3
rec-050-org,m,jack,white,2914,f,3
rec-051-dup-0,f,samantba,lavis,2604,f,3
rec-051-org,f,samantha,lavis,2604,f,3
rec-052-dup-0,f,madison,snel1ing,2615,g,2
rec-052-org,f,madison,snelling,2615,g,2
rec-053-dup-0,m,xavier,couzens,2602,f,2
rec-053-org,m,xavier,couzens,2602,g,2
rec-054-dup-0,m,kobe,mainzbridge,2605,d,5
rec-054-org,m,kobe,mainsbridge,2605,d,5
rec-055-dup-0,m,jayden,whiteley,2607,s,6
rec-055-org,m,jayden,whiteley,2607,a,6
rec-056-dup-0,f,tahlia,gadde,2602,d,2
rec-056-org,f,tahlia,gade,2602,d,2
rec-057-dup-0,f,amber,stanfiels,2905,f,6
rec-057-org,f,amber,stanfield,2905,f,6
rec-058-dup-0,f,megan,schaber,2605,d,NA
rec-058-org,f,megan,schaber,2605,d,6
rec-059-dup-0,m,flynn,biahop,2602,d,3
rec-059-org,m,flynn,bishop,2602,d,3
rec-060-dup-0,m,anthoriy,browne,2605,h,2
rec-060-org,m,anthony,browne,2605,h,2
rec-061-dup-0,f,sarsh,rudd,2611,f,8
rec-061-org,f,sarah,rudd,2611,f,8
rec-062-dup-0,f,ruby,ryan,2906,h,NA
rec-062-org,f,ruby,ryan,2906,h,1
rec-063-dup-0,m,jasper,mcelhjnney,2603,d,2
rec-063-org,m,jasper,mcelhinney,2603,d,2
rec-064-dup-0,f,anastasia,fenwick,2603,f,NA
rec-064-org,f,anastasia,fenwick,2603,f,3
rec-065-dup-0,m,jacob,miles,2603,d,NA
rec-065-org,m,jacob,miles,2603,d,8
rec-066-dup-0,f,ijabella,ryan,2620,g,2
rec-066-org,f,isabella,ryan,2620,g,2
rec-067-dup-0,f,pariz,white,2609,g,3
rec-067-org,f,paris,white,2609,g,3
rec-068-dup-0,f,rosa,heidrich,2611,NA,6
rec-068-org,f,rosa,heidrich,2611,f,6
rec-069-dup-0,f,hristina,white,2902,a,3
rec-069-org,f,christina,white,2902,a,3
rec-070-dup-0,m,samuel,kempe,2913,g,2
rec-070-org,m,samuel,kempe,2913,g,1
rec-071-dup-0,f,lily,tassis,2603,NA,6
rec-071-org,f,lily,tassis,2603,s,6
rec-072-dup-0,m,travis,l<innane,2913,g,2
rec-072-org,m,travis,kinnane,2913,g,2
rec-073-dup-0,m,michael,priest,2905,j,2
rec-073-org,m,michael,priest,2905,j,1
rec-074-dup-0,m,james,gazzola,2614,k,5
rec-074-org,m,james,gazzola,2614,k,4
rec-075-dup-0,m,jack,green,2903,h,1
rec-075-org,m,jack,green,2903,h,2
rec-076-dup-0,m,jame5,webb,2615,f,8
rec-076-org,m,james,webb,2615,f,8
rec-077-dup-0,m,jac1<,leane,2902,d,1
rec-077-org,m,jack,leane,2902,d,1
rec-078-dup-0,m,joshua,green,2914,NA,7
rec-078-org,m,joshua,green,2914,h,7
rec-079-dup-0,f,isabelle,maclcaine,2604,f,2
rec-079-org,f,isabelle,maclaine,2604,f,2
rec-080-dup-0,f,amelia,millar,2603,f,7
rec-080-org,f,amelia,millar,2603,f,8
rec-081-dup-0,f,danielje,webb,2600,j,4
rec-081-org,f,danielle,webb,2600,j,4
rec-082-dup-0,m,emmet,green,2607,NA,5
rec-082-org,m,emmet,green,2607,d,5
rec-083-dup-0,f,mharie,reid,2612,f,2
rec-083-org,f,mhary,reid,2612,f,2
rec-084-dup-0,f,mollie,van dejwater,2913,s,2
rec-084-org,f,mollie,van de water,2913,s,2
rec-085-dup-0,m,adam,slaghuis,2617,NA,6
rec-085-org,m,adam,slaghuis,2617,s,6
rec-086-dup-0,f,mia,killington,2905,g,2
rec-086-org,f,mia,killington,2905,f,2
rec-087-dup-0,m,daniel,cannell,2602,f,3
rec-087-org,m,daniel,cannell,2602,g,3
rec-088-dup-0,m,declen,alves,2607,NA,3
rec-088-org,m,declen,alves,2607,h,3
rec-089-dup-0,m,ckynan,godfrey,2904,h,6
rec-089-org,m,kynan,godfrey,2904,h,6
rec-090-dup-0,f,bridget,brookeah,2612,s,8
rec-090-org,f,bridget,brooker,2612,s,8
rec-091-dup-0,f,abbv,reid,2615,g,2
rec-091-org,f,abby,reid,2615,g,2
rec-092-dup-0,f,tahnea,singleton,2904,f,3
rec-092-org,f,tahnee,singleton,2904,f,3
rec-093-dup-0,f,lili,theoharidou,2614,f,2
rec-093-org,f,lily,theoharidou,2614,f,2
rec-094-dup-0,f,ellen,procter,2614,h,NA
rec-094-org,f,ellen,procter,2614,h,2
rec-095-dup-0,f,alizag,compton,2905,d,2
rec-095-org,f,aliza,compton,2905,d,2
rec-096-dup-0,f,hannah,eglintom,2914,g,3
rec-096-org,f,hannah,eglinton,2914,g,3
rec-097-dup-0,m,blake,vosper,2604,NA,3
rec-097-org,m,blake,vosper,2604,j,3
rec-098-dup-0,f,hoklie,dutson,2617,g,2
rec-098-org,f,hollie,dutson,2617,g,2
rec-099-dup-0,f,shai,campbell,2615,j,3
rec-099-org,f,shai,campbell,2615,h,3
rec-100-dup-0,m,joshua,dudgron,2913,f,4
rec-100-org,m,joshua,dudgeon,2913,f,4
rec-101-dup-0,f,saraah,shepherd,2913,f,2
rec-101-org,f,sarah,shepherd,2913,f,2
rec-102-dup-0,m,daniele,wheatley,2615,f,1
rec-102-org,m,daniele,wheatley,2615,f,2
rec-103-dup-0,f,jessica,lamprey,2615,h,5
rec-103-org,f,jessica,lamprey,2615,g,5
rec-104-dup-0,m,adam,pringle,2611,d,NA
rec-104-org,m,adam,pringle,2611,d,5
rec-105-dup-0,f,belinda,green,2600,NA,3
rec-105-org,f,belinda,green,2600,f,3
rec-106-dup-0,m,joshua,bajic,2615,f,9
rec-106-org,m,joshua,bajic,2615,f,8
rec-107-dup-0,f,lucy,reit,2615,f,3
rec-107-org,f,lucy,reid,2615,f,3
rec-108-dup-0,f,annabelle,burford,2603,d,NA
rec-108-org,f,annabelle,burford,2603,d,6
rec-109-dup-0,f,renai,c1arke,2904,g,2
rec-109-org,f,renai,clarke,2904,g,2
rec-110-dup-0,f,jacinda,reid,2617,a,6
rec-110-org,f,jacinta,reid,2617,a,6
rec-111-dup-0,m,jasper,wilcle,2913,a,8
rec-111-org,m,jasper,wilde,2913,a,8
rec-112-dup-0,f,isabella,drenter,2615,k,5
rec-112-org,f,isabella,trenter,2615,k,5
rec-113-dup-0,m,lukr,heron,2905,d,7
rec-113-org,m,luke,heron,2905,d,7
rec-114-dup-0,m,troy,zirrsch,2603,f,3
rec-114-org,m,troy,ziersch,2603,f,3
rec-115-dup-0,f,zoe,mahom,2905,f,2
rec-115-org,f,zoe,mahon,2905,f,2
