rec-id,gender,gname,fname,postcode,age,occup
rec-000-dup-0,f,jasmin,crossman,2606,d,3
rec-000-org,f,jasmine,crossman,2606,f,3
rec-001-dup-0,m,ben,white,2615,NA,4
rec-001-org,m,ben,white,2615,g,3
rec-002-dup-0,f,koulz,au,2902,f,NA
rec-002-org,f,koula,au,2902,f,1
rec-003-dup-0,m,penjamin,bridgland,2606,g,2
rec-003-org,m,benjamin,bridgland,2606,g,1
rec-004-dup-0,m,sachin,verk0,2605,h,2
rec-004-org,m,sachin,verco,2605,g,2
rec-005-dup-0,f,alexanclra,lyden,2913,g,NA
rec-005-org,f,alexandra,lyden,2913,g,7
rec-006-dup-0,f,isaloella,kulas,2617,NA,5
rec-006-org,f,isabella,kulas,2617,d,5
rec-007-dup-0,m,jairus,wallebt,2603,NA,2
rec-007-org,m,jairus,wallent,2603,d,2
rec-008-dup-0,m,robeet,hofhuis,2602,a,2
rec-008-org,m,robert,hofhuis,2602,a,3
rec-009-dup-0,m,kai,stloniec,2904,NA,1
rec-009-org,m,kai,sloniec,2904,k,1
rec-010-dup-0,m,jye,gully,2905,h,NA
rec-010-org,m,jye,gully,2905,g,1
rec-011-dup-0,m,beniamin,rosecky,2615,d,2
rec-011-org,m,benjamin,rosecky,2615,f,2
rec-012-dup-0,f,tiahnee,dohenv,2606,f,NA
rec-012-org,f,tiahnee,doheny,2606,f,8
rec-013-dup-0,m,luke,quil1iam,2611,g,1
rec-013-org,m,luke,quilliam,2611,f,1
rec-014-dup-0,f,emiily,snrll,2607,NA,5
rec-014-org,f,emiily,snell,2607,a,5
rec-015-dup-0,f,abii,leane,2611,NA,NA
rec-015-org,f,abii,leane,2611,f,3
rec-016-dup-0,m,corinor,karkazis,2612,g,4
rec-016-org,m,connor,karkazis,2612,g,2
rec-017-dup-0,m,rupedrt,learie,2603,s,3
rec-017-org,m,rupert,leane,2603,s,3
rec-018-dup-0,m,jack,braithwaite,2607,d,NA
rec-018-org,m,jack,braithwaite,2607,s,5
