rec-id,gender,gname,fname,postcode,age,occup
rec-000-dup-0,m,ryley,egam,2913,NA,2
rec-000-org,m,ryley,egan,2913,g,2
rec-001-dup-0,f,ellb,yaser,2611,NA,2
rec-001-org,f,ella,yaser,2611,j,2
rec-002-dup-0,f,lavgra,waal,2602,f,NA
rec-002-org,f,laura,waal,2602,f,2
rec-003-dup-0,f,caftlin,walkley,2602,s,5
rec-003-org,f,caitlin,walkley,2602,s,4
rec-004-dup-0,f,feliclty,dichiera,2902,h,3
rec-004-org,f,felicity,dichiera,2902,h,2
rec-005-dup-0,m,lulce,peterlsen,2602,f,8
rec-005-org,m,luke,petersen,2602,f,8
rec-006-dup-0,m,joel,whitr,2604,f,NA
rec-006-org,m,joel,white,2604,f,8
rec-007-dup-0,f,tes,clarke,2905,d,NA
rec-007-org,f,tess,clarke,2905,d,3
rec-008-dup-0,f,erin,cotber,2902,d,NA
rec-008-org,f,erin,cother,2902,d,8
rec-009-dup-0,f,lydia,tardrew,2905,NA,NA
rec-009-org,f,lydia,tardrew,2905,s,8
rec-010-dup-0,f,taylab,tims,2913,NA,7
rec-010-org,f,taylah,tims,2913,d,7
rec-011-dup-0,f,courtney,moody,2913,s,NA
rec-011-org,f,courtney,moody,2913,a,6
rec-012-dup-0,f,laurem,garyz,2611,h,2
rec-012-org,f,lauren,gartz,2611,h,2
rec-013-dup-0,f,talia,pain,2902,s,6
rec-013-org,f,talia,paine,2902,a,6
rec-014-dup-0,m,za,reid,2612,NA,4
rec-014-org,m,zac,reid,2612,a,4
rec-015-dup-0,f,ern,browne,2906,NA,8
rec-015-org,f,erin,browne,2906,g,8
rec-016-dup-0,m,hayden,georgde,2609,NA,7
rec-016-org,m,hayden,george,2609,k,7
rec-017-dup-0,m,lke,lowe,2614,f,2
rec-017-org,m,luke,lowe,2614,f,3
rec-018-dup-0,f,vyymlay,weblo,2602,d,3
rec-018-org,f,fyynlay,webb,2602,d,3
rec-019-dup-0,m,jecl,bijhop,2615,g,3
rec-019-org,m,jed,bishop,2615,g,3
rec-020-dup-0,m,gabriel,ree5,2604,NA,6
rec-020-org,m,gabriel,rees,2604,f,6
rec-021-dup-0,m,levi,grlerson,2913,h,2
rec-021-org,m,levi,grierson,2913,g,2
rec-022-dup-0,m,thomss,smolka,2615,f,2
rec-022-org,m,thomas,smolka,2615,f,1
rec-023-dup-0,f,amelya,roppola,2906,j,2
rec-023-org,f,amelia,roppola,2906,h,2
rec-024-dup-0,f,taylab,pacey,2905,l,3
rec-024-org,f,taylah,pacey,2905,j,3
rec-025-dup-0,m,michaek,bonnefim,2603,d,2
rec-025-org,m,michael,bonnefin,2603,d,2
rec-026-dup-0,m,devan,szymczak,2614,d,NA
rec-026-org,m,devan,szymczak,2614,s,3
rec-027-dup-0,m,andrew,selcarajan,2615,g,1
rec-027-org,m,andrew,selvarajan,2615,h,1
rec-028-dup-0,f,imogen,webb,2614,j,3
rec-028-org,f,imogen,webb,2614,h,4
rec-029-dup-0,f,chelsea,commonz,2606,f,8
rec-029-org,f,chelsea,commons,2606,d,8
rec-030-dup-0,m,riley,ryan,2612,NA,8
rec-030-org,m,riley,ryan,2612,d,7
rec-031-dup-0,m,kiren,wheatley,2601,d,2
rec-031-org,m,kieren,wheatley,2601,d,1
rec-032-dup-0,m,kyl,romal,2905,a,3
rec-032-org,m,kyle,ronai,2905,a,3
rec-033-dup-0,f,aleecsandra,warclle,2612,d,2
rec-033-org,f,alexandra,wardle,2612,d,2
rec-034-dup-0,m,joel,krouch,2615,a,1
rec-034-org,m,joel,crouch,2615,d,1
rec-035-dup-0,m,lvcas,vincent,2612,d,5
rec-035-org,m,lucas,vincent,2612,f,5
rec-036-dup-0,m,thomas,bordin,2615,NA,NA
rec-036-org,m,thomas,bordin,2615,h,5
rec-037-dup-0,f,natalwe,bridgland,2905,a,7
rec-037-org,f,natalee,bridgland,2905,a,6
rec-038-dup-0,m,jakob,fbrwood,2609,d,3
rec-038-org,m,jacob,forwood,2609,d,3
rec-039-dup-0,m,luca,browe,2602,NA,7
rec-039-org,m,luca,browne,2602,g,7
rec-040-dup-0,m,danie,warnock,2611,g,3
rec-040-org,m,daniel,warnock,2611,f,3
rec-041-dup-0,f,chloe,white,2903,h,7
rec-041-org,f,chloe,white,2903,g,8
rec-042-dup-0,f,tara,evles,2605,h,4
rec-042-org,f,tara,eyles,2605,h,5
rec-043-dup-0,m,thomas,derit,2905,NA,3
rec-043-org,m,thomas,dent,2905,d,3
rec-044-dup-0,f,mya,campbell,2617,NA,2
rec-044-org,f,mya,campbell,2617,d,1
rec-045-dup-0,m,tristam,reid,2914,h,6
rec-045-org,m,tristan,reid,2914,g,6
rec-046-dup-0,f,annabel,whte,2603,k,7
rec-046-org,f,annabel,white,2603,k,6
rec-047-dup-0,f,tiarma,campbell,2615,j,2
rec-047-org,f,tiarna,campbell,2615,j,1
rec-048-dup-0,f,amwlia,george,2602,d,5
rec-048-org,f,amelia,george,2602,d,4
rec-049-dup-0,f,alexa-rose,mcelwee,2617,NA,NA
rec-049-org,f,alexa-rose,mcelwee,2617,s,3
rec-050-dup-0,m,cognor,fergusson-stewart,2904,s,2
rec-050-org,m,connor,fergusson-stewart,2904,d,2
rec-051-dup-0,m,sai,leong,2603,s,NA
rec-051-org,m,jai,leong,2603,s,5
rec-052-dup-0,m,stamuel,nkuyen,2913,a,6
rec-052-org,m,samuel,nguyen,2913,a,6
rec-053-dup-0,m,ijaac,boccuzo,2614,d,3
rec-053-org,m,isaac,boccuzzo,2614,d,3
rec-054-dup-0,m,matthew,whale,2612,NA,NA
rec-054-org,m,matthew,whale,2612,j,1
rec-055-dup-0,f,samantba,eglinton,2605,h,2
rec-055-org,f,samantha,eglinton,2605,g,2
rec-056-dup-0,m,benjamin,ryan,2607,NA,5
rec-056-org,m,benjamin,ryan,2607,j,4
rec-057-dup-0,m,harrv,portlosck,2617,f,4
rec-057-org,m,harry,portlock,2617,f,4
rec-058-dup-0,m,etharu,colemam,2906,f,6
rec-058-org,m,ethan,coleman,2906,f,6
rec-059-dup-0,m,charlie,oata,2602,d,9
rec-059-org,m,charlie,oats,2602,d,8
rec-060-dup-0,m,liam,aptecl,2602,d,NA
rec-060-org,m,liam,apted,2602,d,4
rec-061-dup-0,f,ella,cgandler,2612,NA,3
rec-061-org,f,ella,chandler,2612,g,3
rec-062-dup-0,f,caidlin,alessi,2906,NA,1
rec-062-org,f,caitlin,alessi,2906,f,1
rec-063-dup-0,m,wade,blakvvell,2615,NA,2
rec-063-org,m,wade,blackwell,2615,f,2
rec-064-dup-0,f,isabella,iovino,2611,NA,NA
rec-064-org,f,isabella,iovino,2611,g,5
rec-065-dup-0,m,henry,robs0n,2906,g,NA
rec-065-org,m,henry,robson,2906,g,2
rec-066-dup-0,m,benjamin,kreen,2904,g,4
rec-066-org,m,benjamin,green,2904,g,5
rec-067-dup-0,m,noah,smallbcombe,2913,h,3
rec-067-org,m,noah,smallacombe,2913,h,2
rec-068-dup-0,m,liam,mitton,2611,NA,NA
rec-068-org,m,liam,mitton,2611,f,2
rec-069-dup-0,m,isaac,bammant,2904,NA,5
rec-069-org,m,isaac,bammant,2904,d,6
rec-070-dup-0,m,jscob,morcom,2615,NA,7
rec-070-org,m,jacob,morcom,2615,d,7
rec-071-dup-0,m,samfel,westbriok,2902,d,2
rec-071-org,m,samuel,westbrook,2902,d,2
rec-072-dup-0,f,chloe,campbzll,2606,d,NA
rec-072-org,f,chloe,campbell,2606,d,3
rec-073-dup-0,f,marlelgh,geue,2615,h,1
rec-073-org,f,marleigh,geue,2615,h,2
rec-074-dup-0,m,jaqk,flockhart,2604,f,NA
rec-074-org,m,jack,flockhart,2604,f,5
rec-075-dup-0,f,laura,mckone,2602,k,2
rec-075-org,f,laura,mckone,2602,j,1
rec-076-dup-0,m,njcholas,tiestel,2905,NA,5
rec-076-org,m,nicholas,tiestel,2905,f,5
rec-077-dup-0,m,thomas,teatws,2617,d,NA
rec-077-org,m,thomas,teates,2617,d,7
rec-078-dup-0,m,harrispn,white,2607,NA,4
rec-078-org,m,harrison,white,2607,f,4
rec-079-dup-0,m,krisro,manos,2603,h,4
rec-079-org,m,kristo,manos,2603,h,5
rec-080-dup-0,f,grace,we|ler,2612,NA,7
rec-080-org,f,grace,weller,2612,f,7
rec-081-dup-0,f,nellie,white,2905,NA,NA
rec-081-org,f,nellie,white,2905,f,6
rec-082-dup-0,f,kirra,cyarke,2607,d,3
rec-082-org,f,kirra,clarke,2607,d,2
rec-083-dup-0,f,charlotte,lodhe,2615,NA,1
rec-083-org,f,charlotte,lodge,2615,f,1
rec-084-dup-0,f,sidonie,symmons,2612,d,NA
rec-084-org,f,sidonie,symmons,2612,f,1
rec-085-dup-0,f,isabelle,mcmullen,2602,NA,NA
rec-085-org,f,isabelle,mcmullen,2602,a,8
rec-086-dup-0,f,lily,thrift,2614,NA,7
rec-086-org,f,lily,thrift,2614,g,6
rec-087-dup-0,m,ky|e,whiye,2600,g,5
rec-087-org,m,kyle,white,2600,g,5
rec-088-dup-0,f,taylor,barsium,2606,a,NA
rec-088-org,f,taylor,barsoum,2606,a,8
rec-089-dup-0,f,alexandra,maston,2615,d,4
rec-089-org,f,alexandra,mason,2615,s,4
rec-090-dup-0,f,jessica,longo,2607,NA,2
rec-090-org,f,jessica,longo,2607,j,1
rec-091-dup-0,m,gabriel,nikkerud,2612,s,NA
rec-091-org,m,gabriel,nikkerud,2612,f,2
rec-092-dup-0,f,abbev,matthews,2614,NA,7
rec-092-org,f,abbey,matthews,2614,h,7
rec-093-dup-0,f,annabelle,claahke,2602,d,NA
rec-093-org,f,annabelle,clarke,2602,d,2
rec-094-dup-0,f,hrriet,agiud,2607,f,4
rec-094-org,f,harriet,agius,2607,f,4
rec-095-dup-0,f,ay,clarko,2913,a,6
rec-095-org,f,amy,clarke,2913,a,6
rec-096-dup-0,m,dimothz,patearson,2607,g,7
rec-096-org,m,timothy,paterson,2607,g,7
rec-097-dup-0,f,amy,hathfi,2904,k,6
rec-097-org,f,amy,hatji,2904,j,6
rec-098-dup-0,m,zachjari,oats,2602,a,NA
rec-098-org,m,zachary,oats,2602,a,4
rec-099-dup-0,m,alexaner,pjevac,2906,g,2
rec-099-org,m,alexander,pjevac,2906,f,2
rec-100-dup-0,f,chelksue,rankin,2617,f,3
rec-100-org,f,chelsie,rankine,2617,f,3
rec-101-dup-0,m,cain,coleman,2905,NA,3
rec-101-org,m,cain,coleman,2905,d,2
rec-102-dup-0,m,th0mas,ryan,2602,g,7
rec-102-org,m,thomas,ryan,2602,h,7
rec-103-dup-0,m,william,nccardhy,2902,g,1
rec-103-org,m,william,mccarthy,2902,f,1
rec-104-dup-0,f,made|eine,nannini,2913,d,9
