rec-id,gender,gname,fname,postcode,age,occup
rec-000-dup-0,f,alissa,cacoia,2600,NA,9
rec-000-org,f,alissa,cachia,2600,g,8
rec-001-dup-0,m,antgony,msyphail,2904,f,2
rec-001-org,m,anthony,mcphail,2904,f,1
rec-002-dup-0,m,jamest,mcmurdo,2602,NA,NA
rec-002-org,m,james,mcmurdo,2602,g,5
rec-003-dup-0,m,riley,reicl,2614,NA,4
rec-003-org,m,riley,reid,2614,d,2
rec-004-dup-0,m,patick,niack,2617,d,NA
rec-004-org,m,patrick,noack,2617,d,4
rec-005-dup-0,f,idabella,singledon,2615,g,NA
rec-005-org,f,isabella,singleton,2615,g,7
rec-006-dup-0,m,conor,barel,2913,d,NA
rec-006-org,m,connor,bartel,2913,d,5
rec-007-dup-0,f,iacle,shernff,2607,g,4
rec-007-org,f,jade,sherriff,2607,g,5
rec-008-dup-0,m,matthew,dayvk'ln,2602,d,NA
rec-008-org,m,matthew,daykin,2602,f,5
rec-009-dup-0,m,mjtchell,clarke,2617,j,5
rec-009-org,m,mitchell,clarke,2617,k,4
rec-010-dup-0,f,niamh,aclair,2902,d,NA
rec-010-org,f,niamh,adair,2902,f,5
rec-011-dup-0,f,amber,wevb,2611,NA,1
rec-011-org,f,amber,webb,2611,d,2
rec-012-dup-0,m,maddeu,somom,2612,d,6
rec-012-org,m,matteus,zimon,2612,d,5
rec-013-dup-0,m,zacary,thoqpe,2602,g,4
rec-013-org,m,zachary,thorpe,2602,g,5
rec-014-dup-0,f,te9an,weavnr,2913,f,2
rec-014-org,f,tegan,weaver,2913,f,1
rec-015-dup-0,f,hokly,jezser,2602,s,8
rec-015-org,f,holly,jesser,2602,a,8
rec-016-dup-0,m,j0e,ral>e,2605,f,NA
rec-016-org,m,joe,rabe,2605,f,4
rec-017-dup-0,f,lilv,babric,2602,NA,7
rec-017-org,f,lily,babic,2602,f,7
rec-018-dup-0,f,lauren,nivklason,2602,NA,6
rec-018-org,f,lauren,nicklason,2602,g,7
rec-019-dup-0,m,thonas,sheldoi,2902,f,1
rec-019-org,m,thomas,sheldon,2902,g,1
rec-020-dup-0,f,imo9en,dat,2615,NA,3
rec-020-org,f,imogen,dato,2615,d,3
rec-021-dup-0,f,sarab,evd,2611,NA,4
rec-021-org,f,sarah,eves,2611,f,4
rec-022-dup-0,f,paris,rovson,2605,d,NA
rec-022-org,f,paris,robson,2605,s,8
rec-023-dup-0,m,michae|,prideux,2902,g,NA
rec-023-org,m,michael,prideaux,2902,g,2
rec-024-dup-0,f,sophle,iiiilkat,2905,f,NA
rec-024-org,f,sophie,millar,2905,f,1
rec-025-dup-0,f,sephanie,kwaks,2905,g,NA
rec-025-org,f,stephanie,kowald,2905,g,6
rec-026-dup-0,m,alexarider,tolas,2905,f,NA
rec-026-org,m,alexander,dolan,2905,f,4
rec-027-dup-0,f,kakee,swetnam,2602,NA,NA
rec-027-org,f,kate,swetnam,2602,g,1
rec-028-dup-0,m,rerd,lunrpqd,2605,NA,6
