rec-id,gender,gname,fname,postcode,age,occup
rec-000-dup-0,f,ruby,wheatley,2905,d,9
rec-000-org,f,ruby,wheatley,2905,f,8
rec-001-dup-0,m,dan:el,siviour,2905,d,4
rec-001-org,m,daniel,siviour,2905,d,3
rec-002-dup-0,m,william,clarke,2615,NA,1
rec-002-org,m,william,clarke,2615,f,2
rec-003-dup-0,m,spemcer,browne,2620,g,NA
rec-003-org,m,spencer,browne,2620,g,4
rec-004-dup-0,m,dale,bitmad,2604,NA,3
rec-004-org,m,dale,bitmead,2604,f,3
rec-005-dup-0,m,john,mormina,2602,NA,NA
rec-005-org,m,john,mormina,2602,g,2
rec-006-dup-0,m,aidan,ryan,2604,j,NA
rec-006-org,m,aidan,ryan,2604,h,2
rec-007-dup-0,m,lachjan,hage,2602,j,1
rec-007-org,m,lachlan,hage,2602,h,1
rec-008-dup-0,m,robbir,badger,2611,NA,5
rec-008-org,m,robbie,badger,2611,f,5
rec-009-dup-0,f,alisa,low,2603,a,5
rec-009-org,f,alisa,lowe,2603,a,6
rec-010-dup-0,f,elly,neumann,2611,NA,NA
rec-010-org,f,elly,neumann,2611,f,4
rec-011-dup-0,f,hol|ie,mahoby,2603,j,5
rec-011-org,f,hollie,mahony,2603,j,5
rec-012-dup-0,f,bromoke,webb,2602,f,NA
rec-012-org,f,brooke,webb,2602,f,5
rec-013-dup-0,m,jackzonq,gerritden,2602,g,5
rec-013-org,m,jackson,gerritsen,2602,g,5
rec-014-dup-0,m,flynn,lowb,2617,s,8
rec-014-org,m,flynn,lowe,2617,a,8
rec-015-dup-0,m,liam,dix0n,2615,a,NA
rec-015-org,m,liam,dixon,2615,a,3
rec-016-dup-0,f,courtney,clarlce,2617,h,2
rec-016-org,f,courtney,clarke,2617,k,2
rec-017-dup-0,m,jonhua,loe,2913,f,1
rec-017-org,m,joshua,lowe,2913,f,1
rec-018-dup-0,m,jojhua,tuckwejl,2902,f,5
rec-018-org,m,joshua,tuckwell,2902,f,5
rec-019-dup-0,m,jaccl<,grafton,2615,g,4
rec-019-org,m,jack,grafton,2615,h,4
rec-020-dup-0,f,bethamie,geqrge,2913,f,1
rec-020-org,f,bethanie,george,2913,f,1
rec-021-dup-0,m,jack,flannery,2617,d,1
rec-021-org,m,jack,flannery,2617,f,2
rec-022-dup-0,m,dillon,madigan,2617,NA,NA
rec-022-org,m,dillon,madigan,2617,a,6
rec-023-dup-0,f,madiston,lunw,2600,k,1
rec-023-org,f,madison,lund,2600,k,1
rec-024-dup-0,m,dylan,michailou,2611,f,NA
rec-024-org,m,dylan,michailou,2611,d,2
rec-025-dup-0,m,sac,jollv,2902,h,2
rec-025-org,m,zac,jolly,2902,h,2
rec-026-dup-0,m,zhau,balchin,2617,d,4
rec-026-org,m,shaun,balchin,2617,d,3
rec-027-dup-0,f,stephanie,mcdelland,2913,d,5
rec-027-org,f,stephanie,mcclelland,2913,f,5
rec-028-dup-0,f,lara,jeffrles,2906,NA,1
