rec-id,gender,gname,fname,postcode,age,occup
rec-000-dup-0,f,anna,cainr,2905,g,3
rec-000-org,f,anna,caine,2905,f,4
rec-001-dup-0,m,jaydn,reece,2611,NA,NA
rec-001-org,m,jayden,reece,2611,d,6
rec-002-dup-0,f,madeleione,bennir,2604,NA,5
rec-002-org,f,madeleine,bennier,2604,d,5
rec-003-dup-0,f,mickhayla,berrv,2903,NA,2
rec-003-org,f,mikhayla,berry,2903,d,2
rec-004-dup-0,f,zoe,ferri5,2602,NA,8
rec-004-org,f,zoe,ferris,2602,s,6
rec-005-dup-0,f,kimk>erly,condp,2612,s,4
rec-005-org,f,kimberly,condo,2612,s,5
rec-006-dup-0,f,tenille,capbejl,2906,f,2
rec-006-org,f,tenille,campbell,2906,d,1
rec-007-dup-0,m,alexander,loxk,2615,NA,3
rec-007-org,m,alexander,lock,2615,f,2
rec-008-dup-0,m,thomaz,campbell,2913,NA,7
rec-008-org,m,thomas,campbell,2913,h,8
rec-009-dup-0,m,zac,kalnan,2902,NA,NA
rec-009-org,m,zac,calnan,2902,j,8
rec-010-dup-0,m,thimas,pridw,2602,h,3
rec-010-org,m,thomas,pride,2602,g,3
rec-011-dup-0,m,thomans,sherriff,2617,NA,1
rec-011-org,m,thomas,sherriff,2617,d,2
rec-012-dup-0,m,chtiztian,jollv,2617,f,NA
rec-012-org,m,christian,jolly,2617,f,2
rec-013-dup-0,m,jorsan,wite,2902,NA,1
rec-013-org,m,jordan,white,2902,s,1
rec-014-dup-0,f,am1>eah,tennjent,2615,NA,7
rec-014-org,f,amber,tennent,2615,s,7
rec-015-dup-0,m,nathan,kuncth,2614,a,NA
rec-015-org,m,nathan,kunoth,2614,s,7
rec-016-dup-0,m,hayfem,millar,2904,l,NA
rec-016-org,m,hayden,millar,2904,k,8
rec-017-dup-0,f,ebone,whme,2605,f,2
rec-017-org,f,ebony,white,2605,g,2
rec-018-dup-0,f,istabelle,skuster,2612,s,NA
rec-018-org,f,isabelle,schuster,2612,s,5
