rec-id,gender,gname,fname,postcode,age,occup
rec-000-dup-0,f,jessica,galbraith,2617,j,NA
rec-000-org,f,jessica,galbraith,2617,j,7
rec-001-dup-0,m,latham,damhvis,2903,g,2
rec-001-org,m,latham,damhuis,2903,g,2
rec-002-dup-0,f,erun,donaldson,2905,d,2
rec-002-org,f,erin,donaldson,2905,d,2
rec-003-dup-0,f,tahlia,giannikouris,2614,g,3
rec-003-org,f,tahlia,giannikouris,2614,f,3
rec-004-dup-0,f,julia,bazley,2905,g,1
rec-004-org,f,julia,bazley,2905,f,1
rec-005-dup-0,m,travis,kearnes,2611,g,NA
rec-005-org,m,travis,kearnes,2611,g,2
rec-006-dup-0,f,vanessa,rei,2905,f,3
rec-006-org,f,vanessa,reid,2905,f,3
rec-007-dup-0,f,georgia,purtell,2614,h,2
rec-007-org,f,georgia,purtell,2614,h,1
rec-008-dup-0,m,neb,clarke,2904,s,4
rec-008-org,m,ned,clarke,2904,s,4
rec-009-dup-0,m,hugh,ryan,2602,NA,2
rec-009-org,m,hugh,ryan,2602,d,2
rec-010-dup-0,m,kyle,whitw,2615,s,5
rec-010-org,m,kyle,white,2615,s,5
rec-011-dup-0,m,aiden,nicolle,2905,f,NA
rec-011-org,m,aiden,nicolle,2905,f,1
rec-012-dup-0,m,samuel,speught,2615,j,8
rec-012-org,m,samuel,speight,2615,j,8
rec-013-dup-0,f,sophie,easlink,2607,g,2
rec-013-org,f,sophie,easling,2607,g,2
rec-014-dup-0,f,aleesha,crouch,2904,f,2
rec-014-org,f,aleesha,crouch,2904,g,2
rec-015-dup-0,f,libby,garcla,2614,g,2
rec-015-org,f,libby,garcia,2614,g,2
rec-016-dup-0,m,dabid,walley,2611,d,6
rec-016-org,m,david,walley,2611,d,6
rec-017-dup-0,m,joshus,leonardi,2612,d,2
rec-017-org,m,joshua,leonardi,2612,d,2
rec-018-dup-0,f,hanriah,svetec,2611,j,2
rec-018-org,f,hannah,svetec,2611,j,2
rec-019-dup-0,m,jacob,worsley,2602,g,8
rec-019-org,m,jacob,worsley,2602,g,7
rec-020-dup-0,m,jack,scbmelter,2615,f,1
rec-020-org,m,jack,schmelter,2615,f,1
rec-021-dup-0,f,harriet,vallesi,2617,g,NA
rec-021-org,f,harriet,vallesi,2617,g,7
rec-022-dup-0,m,connor,bechtcold,2904,f,2
rec-022-org,m,connor,bechtold,2904,f,2
rec-023-dup-0,m,seamus,leslie,2611,NA,1
rec-023-org,m,seamus,leslie,2611,f,1
rec-024-dup-0,f,tenille,brookeah,2611,f,4
rec-024-org,f,tenille,brooker,2611,f,4
rec-025-dup-0,f,jade,cicchini,2602,k,2
rec-025-org,f,jade,cicchini,2602,k,1
rec-026-dup-0,m,dylan,knappstein,2905,NA,2
rec-026-org,m,dylan,knappstein,2905,f,2
