rec-id,gender,gname,fname,postcode,age,occup
rec-000-dup-0,m,kiereri,blake,2603,NA,NA
rec-000-org,m,kieren,blake,2603,f,1
rec-001-dup-0,m,baycjen,mcneill,2600,NA,1
rec-001-org,m,bayden,mcneill,2600,f,2
rec-002-dup-0,f,ellgs,dumbrel1<,2612,j,NA
rec-002-org,f,ella,dumbrell,2612,j,3
rec-003-dup-0,m,samuek,bullock,2905,NA,4
rec-003-org,m,samuel,bullock,2905,d,3
rec-004-dup-0,f,chelses,tang,2902,d,1
rec-004-org,f,chelsea,tsang,2902,d,2
rec-005-dup-0,f,ambeab,movrison,2605,a,4
rec-005-org,f,amber,morrison,2605,a,5
rec-006-dup-0,m,jayten,munfoed,2615,NA,2
rec-006-org,m,jayden,munford,2615,j,2
rec-007-dup-0,m,arron,wilkis,2615,NA,1
rec-007-org,m,aaron,wilkins,2615,d,1
rec-008-dup-0,m,bratdemy,kauvman hall,2605,f,NA
rec-008-org,m,brayden,kaufman hall,2605,f,7
rec-009-dup-0,f,anrabel,sterrs,2602,f,2
rec-009-org,f,annabel,steers,2602,f,3
rec-010-dup-0,m,deykin,ryan,2604,s,NA
rec-010-org,m,deakin,ryan,2604,d,3
rec-011-dup-0,m,deakyri,kiernab,2617,l,8
rec-011-org,m,deakyn,kiernan,2617,k,8
rec-012-dup-0,f,sarab,pateraon,2606,NA,3
rec-012-org,f,sarah,paterson,2606,g,3
rec-013-dup-0,f,ch1oe,hage,2906,NA,2
rec-013-org,f,chloe,hage,2906,k,1
rec-014-dup-0,f,natastbs,dellolacono,2607,f,6
rec-014-org,f,natasha,delloiacono,2607,f,5
rec-015-dup-0,f,lily,teefir,2602,NA,8
rec-015-org,f,lily,tweedie,2602,d,7
rec-016-dup-0,m,aipan,schaffarz,2602,NA,5
rec-016-org,m,aidan,schaffarz,2602,d,6
rec-017-dup-0,m,blake,syree,2914,NA,6
rec-017-org,m,blake,syder,2914,f,5
rec-018-dup-0,m,flyn,crrv,2614,g,NA
rec-018-org,m,flynn,curry,2614,g,8
rec-019-dup-0,f,amays,buer,2615,g,NA
rec-019-org,f,amaya,buer,2615,f,4
rec-020-dup-0,m,jabor,masjn,2604,f,7
rec-020-org,m,jasper,mason,2604,g,7
rec-021-dup-0,f,dianond,fitzpatrick,2914,k,3
rec-021-org,f,diamond,fitzpatrick,2914,j,2
rec-022-dup-0,f,hayley,donaldaon,2617,d,NA
rec-022-org,f,hayley,donaldson,2617,f,4
rec-023-dup-0,f,stephamie,hearn,2617,NA,NA
rec-023-org,f,stephanie,hearn,2617,g,3
rec-024-dup-0,f,darcje,stubs,2607,d,NA
rec-024-org,f,darcie,stubbs,2607,d,2
rec-025-dup-0,f,lars,matthews,2600,d,NA
rec-025-org,f,lara,matthews,2600,f,2
rec-026-dup-0,m,michael,peterspen,2617,NA,4
rec-026-org,m,michael,petersen,2617,h,5
rec-027-dup-0,m,loklan,clarks,2903,NA,1
rec-027-org,m,lochlan,clarke,2903,f,1
rec-028-dup-0,f,kayia,mason,2617,NA,6
rec-028-org,f,kayla,mason,2617,f,7
rec-029-dup-0,m,nicolasa,mccmrthy,2903,g,8
rec-029-org,m,nicolas,mccarthy,2903,f,8
rec-030-dup-0,f,alexanfr,vloomfield,2902,d,NA
rec-030-org,f,alexandra,bloomfield,2902,d,6
rec-031-dup-0,f,giaari,morkorn,2902,NA,4
rec-031-org,f,giaan,morcom,2902,s,4
