rec-id,gender,gname,fname,postcode,age,occup
rec-000-dup-0,m,harrv,benneil,2611,g,4
rec-000-org,m,harry,bennell,2611,g,4
rec-001-dup-0,m,kory,di cesare,2617,g,NA
rec-001-org,m,corey,di cesare,2617,g,2
rec-002-dup-0,m,wade,grifferi,2602,NA,4
rec-002-org,m,wade,griffen,2602,d,4
rec-003-dup-0,f,sophie,hewaon,2905,NA,2
rec-003-org,f,sophie,hewson,2905,d,2
rec-004-dup-0,f,lydia,harrin9ton,2615,NA,1
rec-004-org,f,lydia,harrington,2615,g,1
rec-005-dup-0,m,nathan,etheringhon,2615,f,5
rec-005-org,m,nathan,etherington,2615,g,5
rec-006-dup-0,f,geoagia,lowe,2611,d,2
rec-006-org,f,georgia,lowe,2611,d,1
rec-007-dup-0,m,p'lno,mesecke,2614,NA,2
rec-007-org,m,pino,mesecke,2614,d,2
rec-008-dup-0,f,jasmine,leane,2600,s,NA
rec-008-org,f,jasmine,leane,2600,a,6
rec-009-dup-0,m,filay,jolly,2607,d,NA
rec-009-org,m,finlay,jolly,2607,d,5
rec-010-dup-0,m,riley,yallop,2615,g,NA
rec-010-org,m,riley,yallop,2615,f,4
rec-011-dup-0,m,coopet,dohse,2607,g,NA
rec-011-org,m,cooper,dohse,2607,g,8
rec-012-dup-0,f,jazz,sie1>er,2614,l,5
rec-012-org,f,jazz,sieber,2614,k,5
rec-013-dup-0,m,zachary,beatteie,2905,h,NA
rec-013-org,m,zachary,beattie,2905,h,7
rec-014-dup-0,m,maz,lomghurst,2904,h,1
rec-014-org,m,max,longhurst,2904,h,1
rec-015-dup-0,f,momique,rees,2611,g,3
rec-015-org,f,monique,rees,2611,f,3
rec-016-dup-0,m,thomas,van heythvysen,2913,d,2
rec-016-org,m,thomas,van heythuysen,2913,s,2
rec-017-dup-0,f,caitlin,cowell,2914,s,NA
rec-017-org,f,caitlin,cowell,2914,d,3
rec-018-dup-0,m,cooper,ryan,2913,NA,5
