rec-id,gender,gname,fname,postcode,age,occup
rec-000-dup-0,f,juliama,rau,2906,g,8
rec-000-org,f,juliana,rau,2906,g,8
rec-001-dup-0,f,makenzie,kooyman,2612,d,4
rec-001-org,f,makenzie,kooyman,2612,f,4
rec-002-dup-0,m,maconal,priest,2602,NA,5
rec-002-org,m,maconal,priest,2602,k,5
rec-003-dup-0,f,katelyn,crouch,2614,d,2
rec-003-org,f,katelyn,crouch,2614,d,1
rec-004-dup-0,f,larissa,campbell,2904,NA,8
rec-004-org,f,larissa,campbell,2904,j,8
rec-005-dup-0,f,erin,ho,2602,h,2
rec-005-org,f,erin,ho,2602,g,2
rec-006-dup-0,m,tristan,evispn,2905,f,1
rec-006-org,m,tristan,evison,2905,f,1
rec-007-dup-0,f,ruby,gonzals,2607,s,3
rec-007-org,f,ruby,gonzales,2607,s,3
rec-008-dup-0,f,erim,boyle,2605,d,1
rec-008-org,f,erin,boyle,2605,d,1
rec-009-dup-0,m,james,blake,2904,g,6
rec-009-org,m,james,blake,2904,f,6
rec-010-dup-0,m,kyje,schembri,2607,f,4
rec-010-org,m,kyle,schembri,2607,f,4
rec-011-dup-0,f,tnylah,gomulka,2615,g,6
rec-011-org,f,taylah,gomulka,2615,g,6
rec-012-dup-0,m,shannon,coulon,2605,f,5
rec-012-org,m,shannon,coulson,2605,f,5
rec-013-dup-0,f,daylor,panagiotakopolos,2615,a,6
rec-013-org,f,taylor,panagiotakopolos,2615,a,6
rec-014-dup-0,f,indis,clarke,2904,d,2
rec-014-org,f,india,clarke,2904,d,2
rec-015-dup-0,m,cameron,sarah,2611,NA,8
rec-015-org,m,cameron,sarah,2611,g,8
rec-016-dup-0,f,april,leditjchke,2914,f,3
rec-016-org,f,april,leditschke,2914,f,3
rec-017-dup-0,m,dean,nguven,2600,h,3
rec-017-org,m,dean,nguyen,2600,h,3
rec-018-dup-0,m,oliver,agis,2902,d,1
rec-018-org,m,oliver,agius,2902,d,1
rec-019-dup-0,m,flynn,morris0n,2612,s,8
rec-019-org,m,flynn,morrison,2612,s,8
rec-020-dup-0,m,payden,renfrey,2904,d,4
rec-020-org,m,bayden,renfrey,2904,d,4
rec-021-dup-0,f,caitlin,shepherd,2902,NA,6
rec-021-org,f,caitlin,shepherd,2902,h,6
rec-022-dup-0,m,kynan,ryan,2905,g,NA
rec-022-org,m,kynan,ryan,2905,g,1
rec-023-dup-0,m,logan,georgetti,2615,NA,8
rec-023-org,m,logan,georgetti,2615,f,8
rec-024-dup-0,f,olivia,povev,2913,a,6
rec-024-org,f,olivia,povey,2913,a,6
rec-025-dup-0,f,lora,stitz,2905,g,2
rec-025-org,f,laura,stitz,2905,g,2
rec-026-dup-0,f,mikayla,matthews,2905,f,6
rec-026-org,f,mikayla,matthews,2905,f,5
rec-027-dup-0,m,flynn,beattie,2903,NA,5
rec-027-org,m,flynn,beattie,2903,s,5
rec-028-dup-0,m,jett,knapman,2614,g,1
rec-028-org,m,jett,knapman,2614,f,1
rec-029-dup-0,f,evangelia,beams,2617,NA,3
rec-029-org,f,evangelia,beams,2617,f,3
rec-030-dup-0,f,shona,painter,2604,h,1
rec-030-org,f,shona,painter,2604,h,2
rec-031-dup-0,m,noah,bishop,2620,d,2
rec-031-org,m,noah,bishop,2620,d,1
rec-032-dup-0,m,william,lahy,2614,g,5
rec-032-org,m,william,lahey,2614,g,5
