rec-id,gender,gname,fname,postcode,age,occup
rec-000-dup-0,m,lacbkan,koleman,2602,NA,5
rec-000-org,m,lachlan,coleman,2602,f,5
rec-001-dup-0,f,nazya,panagaris,2913,NA,NA
rec-001-org,f,nasyah,panagaris,2913,d,1
rec-002-dup-0,f,beth,benjyr,2615,f,NA
rec-002-org,f,beth,benger,2615,g,4
rec-003-dup-0,m,camer0n,clarke,2902,NA,NA
rec-003-org,m,cameron,clarke,2902,g,2
rec-004-dup-0,f,aleecsandra,farah,2615,NA,NA
rec-004-org,f,alexandra,farah,2615,g,1
rec-005-dup-0,f,amaya,moodv,2617,f,NA
rec-005-org,f,amaya,moody,2617,g,6
rec-006-dup-0,m,cakek,pater5on,2906,f,NA
rec-006-org,m,caleb,paterson,2906,f,7
rec-007-dup-0,f,bree,mc9irr,2602,NA,6
rec-007-org,f,bree,mcgirr,2602,s,4
rec-008-dup-0,f,isabela,binn5,2602,NA,8
rec-008-org,f,isabella,binns,2602,g,8
rec-009-dup-0,m,frazer,charitonidij,2913,j,NA
rec-009-org,m,fraser,charitonidis,2913,j,2
rec-010-dup-0,m,reee,staecs,2611,f,NA
rec-010-org,m,reeve,sax,2611,f,5
rec-011-dup-0,f,jasmne,ryan,2604,NA,4
rec-011-org,f,jasmine,ryan,2604,d,5
rec-012-dup-0,m,l,oryarn,2906,NA,1
rec-012-org,m,leo,orian,2906,j,1
rec-013-dup-0,f,baijee,laueptv,2905,f,NA
rec-013-org,f,bailee,laverty,2905,f,5
rec-014-dup-0,m,lcarie,hojer,2617,g,1
rec-014-org,m,kane,holer,2617,f,1
rec-015-dup-0,f,kira,pjkvac,2614,g,NA
rec-015-org,f,kira,pjevac,2614,f,3
rec-016-dup-0,f,madelline,grin,2615,a,NA
rec-016-org,f,madeline,green,2615,a,8
rec-017-dup-0,f,estther,whit,2606,g,NA
rec-017-org,f,esther,white,2606,g,1
rec-018-dup-0,m,lachlan,bridven,2904,NA,8
rec-018-org,m,lachlan,britten,2904,s,7
rec-019-dup-0,m,hartis0n,grainger,2902,f,NA
rec-019-org,m,harrison,grainger,2902,d,2
rec-020-dup-0,f,kee|ei,modyjstach,2904,h,1
rec-020-org,f,keeley,modystach,2904,g,1
rec-021-dup-0,f,nejlie,storken,2913,s,4
rec-021-org,f,nellie,storken,2913,d,3
rec-022-dup-0,m,leeis,padman,2904,a,3
rec-022-org,m,lewis,badman,2904,d,3
rec-023-dup-0,m,aidym,browme,2612,NA,3
rec-023-org,m,aidyn,browne,2612,d,3
rec-024-dup-0,f,laristsa,clarke,2905,NA,NA
rec-024-org,f,larissa,clarke,2905,d,2
rec-025-dup-0,m,lucke,pnest,2617,g,NA
rec-025-org,m,luke,priest,2617,g,1
rec-026-dup-0,m,jostha,mildren,2906,NA,NA
rec-026-org,m,joshua,mildren,2906,a,6
rec-027-dup-0,m,brandon,dion,2602,h,NA
rec-027-org,m,brandon,dixon,2602,g,2
rec-028-dup-0,f,ellouise,esgan,2913,NA,NA
rec-028-org,f,ellouise,egan,2913,k,2
rec-029-dup-0,f,madelime,lowen,2906,a,NA
rec-029-org,f,madeline,lowe,2906,a,6
rec-030-dup-0,f,elorh,gliver-smith,2905,g,1
rec-030-org,f,ellorah,glover-smith,2905,g,2
rec-031-dup-0,m,sarm,demetriou,2604,NA,NA
rec-031-org,m,sam,demetriou,2604,d,5
rec-032-dup-0,m,josua,be|lchambers,2607,f,NA
rec-032-org,m,joshua,bellchambers,2607,f,5
rec-033-dup-0,f,eniily,hopcl,2615,g,NA
rec-033-org,f,emiily,hope,2615,g,6
rec-034-dup-0,m,laklan,nguyrn,2614,h,1
rec-034-org,m,lachlan,nguyen,2614,g,1
rec-035-dup-0,m,xavier,webm,2607,NA,NA
rec-035-org,m,xavier,webb,2607,a,3
rec-036-dup-0,f,tiffanv,henshavv,2617,g,NA
rec-036-org,f,tiffany,henshaw,2617,g,3
rec-037-dup-0,f,sopbie,graiymgzr,2615,f,NA
rec-037-org,f,sophie,grainger,2615,f,5
rec-038-dup-0,f,taylah,msoub,2615,f,4
rec-038-org,f,taylah,mason,2615,g,5
rec-039-dup-0,f,zor,humfreys,2607,f,NA
rec-039-org,f,zoe,humphreys,2607,f,5
rec-040-dup-0,f,victorqa,beahv,2617,d,5
