rec-id,gender,gname,fname,postcode,age,occup
rec-000-dup-0,m,flynin,ryam,2905,g,3
rec-000-org,m,flynn,ryan,2905,g,3
rec-001-dup-0,f,niki,banham,2617,d,7
rec-001-org,f,nikki,banham,2617,d,6
rec-002-dup-0,m,benjamin,tozillo,2913,NA,1
rec-002-org,m,benjamin,torzillo,2913,g,1
rec-003-dup-0,m,flyrin,bersry,2612,a,6
rec-003-org,m,flynn,berry,2612,a,6
rec-004-dup-0,m,wilson,moulton,2617,NA,NA
rec-004-org,m,wilson,moulton,2617,s,5
rec-005-dup-0,f,holly,maspn,2905,s,8
rec-005-org,f,holly,mason,2905,d,8
rec-006-dup-0,m,jacksom,loman,2615,d,2
rec-006-org,m,jackson,lomman,2615,d,2
rec-007-dup-0,f,lucv,hage,2615,f,6
rec-007-org,f,lucy,hage,2615,g,6
rec-008-dup-0,m,daniele,khandler,2913,g,NA
rec-008-org,m,daniele,chandler,2913,g,5
rec-009-dup-0,m,reuben,campbel,2606,h,2
rec-009-org,m,reuben,campbell,2606,j,2
rec-010-dup-0,f,zamara,itinisoff,2902,g,NA
rec-010-org,f,samara,itinisoff,2902,g,2
rec-011-dup-0,m,zayden,hanks,2902,s,NA
rec-011-org,m,jayden,hanks,2902,s,8
rec-012-dup-0,f,chelsea,lommam,2600,k,6
rec-012-org,f,chelsea,lomman,2600,k,5
rec-013-dup-0,f,kelseyt,white,2603,f,5
rec-013-org,f,kelsey,white,2603,d,5
rec-014-dup-0,f,kourtney,coffey,2615,NA,3
rec-014-org,f,courtney,coffey,2615,d,3
rec-015-dup-0,f,catberine,garlad,2614,s,6
rec-015-org,f,catherine,garad,2614,s,6
rec-016-dup-0,f,csrly,perth,2913,NA,2
rec-016-org,f,carly,perth,2913,k,2
rec-017-dup-0,f,danjka,kae,2605,f,4
rec-017-org,f,danika,kao,2605,f,4
rec-018-dup-0,m,kobr,dion,2602,d,2
rec-018-org,m,kobe,dixon,2602,d,2
rec-019-dup-0,m,thomas,camppell,2903,g,3
rec-019-org,m,thomas,campbell,2903,f,3
rec-020-dup-0,m,mitcbell,dallacqua,2605,NA,5
rec-020-org,m,mitchell,dallacqua,2605,j,5
rec-021-dup-0,f,shabirah,tidenpann,2903,d,5
rec-021-org,f,shakirah,tidenann,2903,d,5
rec-022-dup-0,m,lucka,lowe,2615,h,2
rec-022-org,m,luka,lowe,2615,j,2
rec-023-dup-0,f,jadr,babic,2611,d,NA
rec-023-org,f,jade,babic,2611,d,2
rec-024-dup-0,m,ryainn,trathen,2605,k,8
rec-024-org,m,ryan,trathen,2605,j,8
rec-025-dup-0,m,josxhua,goode,2605,g,2
rec-025-org,m,joshua,goode,2605,g,1
rec-026-dup-0,m,riley,maony,2914,NA,2
rec-026-org,m,riley,mahony,2914,h,2
rec-027-dup-0,m,toby,rigley,2904,NA,4
rec-027-org,m,toby,rigley,2904,d,3
rec-028-dup-0,f,luwhia,vaninetti,2913,a,NA
rec-028-org,f,lushia,vaninetti,2913,a,8
rec-029-dup-0,f,emma,markodany,2602,f,9
rec-029-org,f,emma,markotany,2602,f,8
rec-030-dup-0,m,taniel,matthews,2906,g,2
rec-030-org,m,daniel,matthews,2906,g,1
rec-031-dup-0,f,cheree,motrison,2612,d,9
rec-031-org,f,cheree,morrison,2612,d,8
rec-032-dup-0,f,brooke,weavelp,2902,k,9
rec-032-org,f,brooke,weavell,2902,k,8
rec-033-dup-0,m,jonshua,green,2617,s,NA
rec-033-org,m,joshua,green,2617,s,4
rec-034-dup-0,f,imogeb,white,2602,h,2
rec-034-org,f,imogen,white,2602,h,1
rec-035-dup-0,f,jaihmee,holburn,2607,j,NA
rec-035-org,f,jaimee,holburn,2607,j,2
