rec-id,gender,gname,fname,postcode,age,occup
rec-000-dup-0,m,jacb,bijhop,2905,g,5
rec-000-org,m,jacob,bishop,2905,f,5
rec-001-dup-0,f,samaneha,culph,2602,NA,NA
rec-001-org,f,samantha,culph,2602,h,4
rec-002-dup-0,m,taniel,clarke,2903,f,NA
rec-002-org,m,daniel,clarke,2903,d,4
rec-003-dup-0,m,liam,wriggte,2607,s,NA
rec-003-org,m,liam,wrighte,2607,d,3
rec-004-dup-0,f,jasmine,blackvvell,2611,NA,5
rec-004-org,f,jasmine,blackwell,2611,a,6
rec-005-dup-0,f,katelyn,hylanf,2612,NA,6
rec-005-org,f,katelyn,hyland,2612,h,7
rec-006-dup-0,m,mikah,blocki,2606,h,NA
rec-006-org,m,micah,blocki,2606,j,2
rec-007-dup-0,f,stephanie,frvndt,2904,NA,NA
rec-007-org,f,stephanie,frundt,2904,s,5
rec-008-dup-0,m,kylr,lomgo,2615,NA,6
rec-008-org,m,kyle,longo,2615,d,6
rec-009-dup-0,f,kailey,kersake,2615,NA,NA
rec-009-org,f,kailey,kerslake,2615,f,8
rec-010-dup-0,f,katwlyn,shadbilt,2615,NA,3
rec-010-org,f,katelyn,shadbolt,2615,h,3
rec-011-dup-0,m,joshua,chamdler,2612,NA,NA
rec-011-org,m,joshua,chandler,2612,g,6
rec-012-dup-0,m,trevor,vande rhee,2602,NA,NA
rec-012-org,m,trevor,van de rhee,2602,f,4
rec-013-dup-0,m,hamsh,hylancl,2606,d,6
rec-013-org,m,hamish,hyland,2606,s,6
rec-014-dup-0,m,lule,rothe,2615,NA,4
rec-014-org,m,luke,rothe,2615,s,3
rec-015-dup-0,f,stimone,duer:nckx,2612,g,NA
rec-015-org,f,simone,duerinckx,2612,g,7
rec-016-dup-0,m,zac0b,white,2615,NA,6
rec-016-org,m,jacob,white,2615,g,7
rec-017-dup-0,f,gabriells,lesli,2602,NA,3
rec-017-org,f,gabriella,leslie,2602,g,3
rec-018-dup-0,m,ksn,frahn,2617,NA,1
rec-018-org,m,kane,frahn,2617,d,3
rec-019-dup-0,f,elizabetb,greem,2904,NA,6
rec-019-org,f,elizabeth,green,2904,d,6
rec-020-dup-0,f,geor9la,moody,2913,NA,5
rec-020-org,f,georgia,moody,2913,a,6
rec-021-dup-0,f,jaomee,pascoe,2606,f,7
rec-021-org,f,jaimee,pascoe,2606,d,8
rec-022-dup-0,m,mitcheli,fletcher-jones,2902,NA,NA
rec-022-org,m,mitchell,fletcher-jones,2902,g,4
rec-023-dup-0,m,blacke,mazzomr,2913,g,NA
rec-023-org,m,blake,mazzone,2913,g,8
rec-024-dup-0,f,chl0e,felmingham,2902,d,NA
rec-024-org,f,chloe,felmingham,2902,s,5
rec-025-dup-0,f,emi'li,mihaulevj,2906,NA,8
rec-025-org,f,emiily,mihailevs,2906,h,8
rec-026-dup-0,m,mathew,mathews,2902,f,NA
rec-026-org,m,matthew,matthews,2902,f,3
rec-027-dup-0,f,imo9en,tweedie,2611,g,NA
rec-027-org,f,imogen,tweedie,2611,f,3
rec-028-dup-0,f,hayle:,eve,2913,d,NA
rec-028-org,f,hayley,eves,2913,d,3
rec-029-dup-0,m,timoty,malinauskas,2906,NA,6
rec-029-org,m,timothy,malinauskas,2906,d,7
rec-030-dup-0,f,claud'la,shephwrd,2602,a,NA
rec-030-org,f,claudia,shepherd,2602,a,8
rec-031-dup-0,m,br0ck,heyrs,2902,g,3
rec-031-org,m,brock,heyes,2902,g,2
rec-032-dup-0,m,lacblan,midton,2612,g,NA
rec-032-org,m,lachlan,mitton,2612,g,6
rec-033-dup-0,f,biamca,clarr,2617,g,3
rec-033-org,f,bianca,clarke,2617,f,3
rec-034-dup-0,m,leon,reud,2615,s,1
rec-034-org,m,leon,reid,2615,d,2
rec-035-dup-0,f,maduson,lobvbe,2902,g,NA
rec-035-org,f,madison,lowe,2902,g,2
rec-036-dup-0,f,abbev,wynne,2602,NA,2
rec-036-org,f,abbey,wynne,2602,f,1
rec-037-dup-0,f,aiiiaua,hilt'ln,2902,h,NA
rec-037-org,f,amaya,hilton,2902,h,7
rec-038-dup-0,m,maxk,catherwood,2602,h,NA
rec-038-org,m,max,catherwood,2602,g,2
rec-039-dup-0,m,camerin,pott,2914,a,NA
rec-039-org,m,cameron,pontt,2914,a,4
rec-040-dup-0,f,betany,goclftrey,2913,g,4
rec-040-org,f,bethany,godfrey,2913,g,2
rec-041-dup-0,m,kiradm,petersem,2905,NA,6
rec-041-org,m,kieran,petersen,2905,f,6
rec-042-dup-0,f,s0phl,boyle,2611,f,NA
rec-042-org,f,sophie,boyle,2611,d,6
rec-043-dup-0,f,annjvella,paterson,2904,NA,4
rec-043-org,f,annabella,paterson,2904,g,5
rec-044-dup-0,m,jarvis,afforg,2614,NA,3
rec-044-org,m,jarvis,afford,2614,g,2
rec-045-dup-0,m,timothy,ahmecl,2904,NA,1
rec-045-org,m,timothy,ahmed,2904,f,3
rec-046-dup-0,m,hamisth,williamson-cameron,2602,s,NA
rec-046-org,m,hamish,williamson-cameron,2602,a,7
rec-047-dup-0,f,shandril,coleiiian,2602,NA,NA
rec-047-org,f,shandril,coleman,2602,g,5
rec-048-dup-0,f,rubs,beary,2602,NA,2
rec-048-org,f,ruby,beaty,2602,d,2
rec-049-dup-0,m,huigo,oahchard,2615,s,4
rec-049-org,m,hugo,orchard,2615,d,4
rec-050-dup-0,m,maz,m0rbrion,2602,f,NA
rec-050-org,m,max,morrison,2602,f,2
rec-051-dup-0,m,josha,boestgen,2611,f,NA
rec-051-org,m,joshua,boesten,2611,f,8
rec-052-dup-0,m,qpiunb,mcgurk,2611,NA,NA
rec-052-org,m,quinn,mcgurk,2611,s,2
rec-053-dup-0,m,ciaran,neuman,2913,NA,9
rec-053-org,m,ciaran,neumann,2913,s,8
rec-054-dup-0,f,ckarissa,potocokly,2615,f,5
rec-054-org,f,karissa,potoczky,2615,d,5
rec-055-dup-0,f,a'lmee,white,2606,NA,2
rec-055-org,f,aimee,white,2606,d,1
