rec-id,gender,gname,fname,postcode,age,occup
rec-000-dup-0,m,justin,girdlwr,2605,g,NA
rec-000-org,m,justin,girdler,2605,g,5
rec-001-dup-0,f,danielle,ledwell,2602,NA,NA
rec-001-org,f,danielle,ledwell,2602,a,8
rec-002-dup-0,f,emii|i,daysh,2614,f,1
rec-002-org,f,emiily,daysh,2614,d,1
rec-003-dup-0,f,sarah,quillciam,2903,a,NA
rec-003-org,f,sarah,quilliam,2903,a,8
rec-004-dup-0,f,hayly,miles,2904,s,NA
rec-004-org,f,hayley,miles,2904,s,1
rec-005-dup-0,f,shakiytah,hammer,2605,g,3
rec-005-org,f,shakirah,hammer,2605,g,4
rec-006-dup-0,f,cbablotte,bizhop,2902,j,4
rec-006-org,f,charlotte,bishop,2902,j,4
rec-007-dup-0,m,joshya,stepgenson,2614,g,4
rec-007-org,m,joshua,stephenson,2614,g,4
rec-008-dup-0,f,laureb,egan,2605,NA,2
rec-008-org,f,lauren,egan,2605,g,2
rec-009-dup-0,m,peter,lovve,2903,NA,2
rec-009-org,m,peter,lowe,2903,g,2
rec-010-dup-0,m,dean,maitiabod,2906,g,5
rec-010-org,m,dean,maitianos,2906,f,5
rec-011-dup-0,f,portica,symmons,2617,s,3
rec-011-org,f,portia,symmons,2617,s,2
rec-012-dup-0,m,adamq,clarke,2903,s,4
rec-012-org,m,adam,clarke,2903,a,4
rec-013-dup-0,m,finnbar,spark,2611,NA,NA
rec-013-org,m,finnbar,spark,2611,h,8
rec-014-dup-0,f,jacinda,grairiger,2903,g,2
rec-014-org,f,jacinta,grainger,2903,g,2
rec-015-dup-0,f,hannayb,millar,2906,s,6
rec-015-org,f,hannah,millar,2906,a,6
rec-016-dup-0,f,ainstley,hilton,2906,s,5
rec-016-org,f,ainsley,hilton,2906,s,4
rec-017-dup-0,m,jarea,clelland,2604,k,NA
rec-017-org,m,jared,clelland,2604,k,7
rec-018-dup-0,f,keziah,pulfotd,2617,g,1
rec-018-org,f,keziah,pulford,2617,f,1
rec-019-dup-0,m,asron,inall,2617,f,3
rec-019-org,m,aaron,inall,2617,f,2
rec-020-dup-0,m,kayden,bridten,2615,a,NA
rec-020-org,m,kayden,britten,2615,a,3
rec-021-dup-0,f,jasmine,benjacin,2905,j,6
rec-021-org,f,jasmine,benjamin,2905,j,7
rec-022-dup-0,m,harrison,aier,2913,NA,3
rec-022-org,m,harrison,ahier,2913,g,3
rec-023-dup-0,m,blale,cyrillo,2617,NA,1
rec-023-org,m,blake,cyrillo,2617,g,1
rec-024-dup-0,f,isabella,bradsaw,2611,f,NA
rec-024-org,f,isabella,bradshaw,2611,f,7
rec-025-dup-0,m,danil,lutkate,2905,g,1
rec-025-org,m,daniel,ludgate,2905,g,1
rec-026-dup-0,m,harvey,grin,2621,f,NA
rec-026-org,m,harvey,green,2621,f,1
rec-027-dup-0,m,hayden,wrbb,2602,g,NA
rec-027-org,m,hayden,webb,2602,g,7
rec-028-dup-0,m,ko1>en,rawlings,2904,k,NA
rec-028-org,m,koben,rawlings,2904,k,2
rec-029-dup-0,f,ckiarnee,binns,2602,h,4
rec-029-org,f,kiarnee,binns,2602,h,5
rec-030-dup-0,f,olivia,tolan,2614,h,1
rec-030-org,f,olivia,dolan,2614,h,2
rec-031-dup-0,f,keelin,bovlle,2602,g,8
rec-031-org,f,keelin,boyle,2602,h,8
rec-032-dup-0,m,aida,ryan,2602,g,NA
rec-032-org,m,aidan,ryan,2602,g,2
rec-033-dup-0,m,stephen,geor9e,2913,NA,2
rec-033-org,m,stephen,george,2913,d,2
rec-034-dup-0,f,yasmjn,siviour,2914,f,7
rec-034-org,f,yasmin,siviour,2914,f,8
rec-035-dup-0,f,victorua,spratt,2612,f,5
rec-035-org,f,victoria,spratt,2612,g,5
rec-036-dup-0,m,lachlan,matthevvs,2603,NA,4
