rec-id,gender,gname,fname,postcode,age,occup
rec-000-dup-0,m,josyua,boyle,2603,NA,6
rec-000-org,m,joshua,boyle,2603,k,6
rec-001-dup-0,m,arren,quillia,2902,f,2
rec-001-org,m,arren,quilliam,2902,f,3
rec-002-dup-0,m,harry,moody,2612,g,2
rec-002-org,m,harry,moody,2612,f,3
rec-003-dup-0,m,mac0nal,jeffris,2614,g,1
rec-003-org,m,maconal,jeffries,2614,g,1
rec-004-dup-0,m,charle5,netherton,2617,NA,2
rec-004-org,m,charles,netherton,2617,k,2
rec-005-dup-0,m,william,hylant,2607,NA,2
rec-005-org,m,william,hyland,2607,f,2
rec-006-dup-0,m,shsne,stanley,2602,NA,2
rec-006-org,m,shane,stanley,2602,f,2
rec-007-dup-0,m,jaydex,collier,2615,g,3
rec-007-org,m,jayden,collier,2615,g,2
rec-008-dup-0,f,tians,birthisel,2605,f,7
rec-008-org,f,tiana,birthisel,2605,d,7
rec-009-dup-0,m,blake,colicchip,2606,NA,8
rec-009-org,m,blake,colicchio,2606,s,8
rec-010-dup-0,m,zamuel,whitr,2611,g,2
rec-010-org,m,samuel,white,2611,g,2
rec-011-dup-0,m,tylan,green,2611,g,NA
rec-011-org,m,dylan,green,2611,g,7
rec-012-dup-0,m,alexandqr,mccarthy,2913,h,NA
rec-012-org,m,alexander,mccarthy,2913,h,4
rec-013-dup-0,f,olivia,belperio,2913,g,NA
rec-013-org,f,olivia,belperio,2913,f,1
rec-014-dup-0,m,ajden,stanfield,2906,s,NA
rec-014-org,m,aiden,stanfield,2906,s,4
rec-015-dup-0,m,joelc,tahevoprow,2605,f,2
rec-015-org,m,joel,trevorrow,2605,f,2
rec-016-dup-0,m,jayfe,ozhylofski,2905,d,5
rec-016-org,m,jayde,ozhylovski,2905,d,5
rec-017-dup-0,m,atam,finlsy,2903,f,5
rec-017-org,m,adam,finlay,2903,f,5
rec-018-dup-0,f,anira,stubbs,2612,s,2
rec-018-org,f,anita,stubbs,2612,d,2
rec-019-dup-0,f,chlpe,berri,2617,g,1
rec-019-org,f,chloe,berry,2617,g,1
rec-020-dup-0,f,alana,shorts,2611,NA,8
rec-020-org,f,alana,shorts,2611,h,7
rec-021-dup-0,f,annabelle,reid,2602,h,6
rec-021-org,f,annabelle,reid,2602,g,7
rec-022-dup-0,f,jessica,hingew,2913,k,NA
rec-022-org,f,jessica,hingee,2913,k,2
rec-023-dup-0,m,mitchell,sivior,2913,h,2
rec-023-org,m,mitchell,siviour,2913,g,2
rec-024-dup-0,f,kyah,clarke,2602,f,NA
rec-024-org,f,kyah,clarke,2602,g,3
rec-025-dup-0,m,nathaf,clarke,2606,NA,5
rec-025-org,m,nathan,clarke,2606,f,5
rec-026-dup-0,m,bryce,ryab,2902,a,7
rec-026-org,m,bryce,ryan,2902,a,8
rec-027-dup-0,m,edwaahd,crook,2617,d,4
rec-027-org,m,edward,crook,2617,s,4
rec-028-dup-0,f,emiily,babare,2607,NA,NA
rec-028-org,f,emiily,babare,2607,s,3
rec-029-dup-0,f,sarah,rakw,2604,f,8
rec-029-org,f,sarah,rake,2604,g,8
rec-030-dup-0,m,danie|,everett,2617,NA,2
rec-030-org,m,daniel,everett,2617,d,2
rec-031-dup-0,m,latham,falcione,2607,s,NA
rec-031-org,m,latham,falcione,2607,d,3
rec-032-dup-0,f,alexandra,reud,2614,NA,5
rec-032-org,f,alexandra,reid,2614,f,5
rec-033-dup-0,m,jakb,dixon,2905,NA,1
rec-033-org,m,jake,dixon,2905,d,1
rec-034-dup-0,m,harrison,ballantynes,2611,j,4
rec-034-org,m,harrison,ballantyne,2611,j,5
rec-035-dup-0,m,thomas,godfrey,2611,g,NA
rec-035-org,m,thomas,godfrey,2611,f,1
rec-036-dup-0,m,harrv,lombardi,2612,h,2
rec-036-org,m,harry,lombardi,2612,g,2
rec-037-dup-0,f,arabela,reed,2602,h,1
rec-037-org,f,arabella,rees,2602,h,1
rec-038-dup-0,m,ethan,leomk,2605,s,4
rec-038-org,m,ethan,leong,2605,d,4
rec-039-dup-0,f,madison,george,2617,g,5
rec-039-org,f,madison,george,2617,f,4
rec-040-dup-0,f,libl>u,riean,2606,h,7
rec-040-org,f,libby,ryan,2606,h,7
rec-041-dup-0,f,brookke,papageorgiou,2612,NA,2
rec-041-org,f,brooke,papageorgiou,2612,g,2
rec-042-dup-0,m,nichoas,doody,2611,s,NA
rec-042-org,m,nicholas,doody,2611,s,8
rec-043-dup-0,m,jasper,krishriam,2905,f,3
rec-043-org,m,jasper,krishnan,2905,g,3
rec-044-dup-0,f,jessiuca,faria,2617,NA,1
rec-044-org,f,jessica,faria,2617,d,1
rec-045-dup-0,m,hary,burford,2905,NA,2
rec-045-org,m,harry,burford,2905,j,2
rec-046-dup-0,f,claugia,cadman,2913,f,1
rec-046-org,f,claudia,cadman,2913,d,1
rec-047-dup-0,m,blayke,piening,2615,g,6
rec-047-org,m,blayke,piening,2615,f,7
rec-048-dup-0,m,setb,hicr,2615,d,5
rec-048-org,m,seth,hick,2615,d,5
rec-049-dup-0,f,elizabeth,locl,2913,g,1
rec-049-org,f,elizabeth,lock,2913,g,2
rec-050-dup-0,m,danme,michelmore,2905,s,6
rec-050-org,m,dante,michelmore,2905,a,6
rec-051-dup-0,m,adm,musolino,2607,a,7
rec-051-org,m,adam,musolino,2607,a,8
rec-052-dup-0,m,kan,brus,2615,g,2
